Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,RankScore,Mean,Median
311,65.515,12,20,30,35,41,138,3,2,0,0,1,0,1,1,100.0,27.6,30
312,65.507,5,10,17,22,32,86,3,2,0,0,1,1,1,2,60.0,17.2,17
313,65.507,6,10,12,23,35,86,3,2,0,0,0,0,1,2,60.0,17.2,12
314,65.507,5,20,28,30,31,114,3,2,1,0,1,1,2,2,100.0,22.8,28
315,65.507,2,5,12,26,41,86,3,2,0,0,1,0,0,0,60.0,17.2,12
316,65.507,2,6,18,23,37,86,3,2,0,0,0,0,1,1,60.0,17.2,18
317,65.507,3,18,23,34,36,114,3,2,0,0,1,0,1,1,60.0,22.8,23
318,65.504,1,6,25,28,32,92,3,2,0,0,0,1,1,1,60.0,18.4,25
319,65.504,2,8,19,30,33,92,3,2,0,0,0,0,1,1,60.0,18.4,19
320,65.504,5,9,20,22,36,92,3,2,0,0,0,1,1,2,60.0,18.4,20
321,65.504,1,10,19,30,32,92,3,2,0,0,1,0,1,2,60.0,18.4,19
322,65.503,4,10,15,35,42,106,3,2,0,0,1,0,0,2,40.0,21.2,15
323,65.503,8,14,23,25,36,106,3,2,0,0,0,1,2,2,40.0,21.2,23
324,65.503,6,10,20,27,31,94,3,2,0,0,1,1,1,2,40.0,18.8,20
325,65.503,8,12,14,21,39,94,3,2,0,0,0,0,0,0,40.0,18.8,14
326,65.503,9,15,24,28,30,106,3,2,0,0,0,0,1,2,40.0,21.2,24
327,65.503,6,11,13,22,42,94,3,2,0,0,1,1,2,3,40.0,18.8,13
328,65.503,1,16,19,24,34,94,3,2,0,0,1,1,1,1,40.0,18.8,19
329,65.503,7,8,20,22,37,94,3,2,1,0,1,1,1,2,80.0,18.8,20
330,65.503,4,14,17,21,38,94,3,2,0,0,1,0,0,0,40.0,18.8,17
331,65.503,6,8,17,35,40,106,3,2,0,0,0,1,1,1,40.0,21.2,17
332,65.502,2,18,23,24,37,104,3,2,1,0,0,0,1,1,60.0,20.8,23
333,65.502,7,11,12,26,40,96,3,2,1,0,0,1,2,3,60.0,19.2,12
334,65.5,1,8,25,32,34,100,3,2,0,0,0,1,1,1,40.0,20.0,25
335,65.5,1,9,24,28,38,100,3,2,0,0,1,0,0,1,40.0,20.0,24
336,65.0125,3,22,29,33,38,125,2,3,0,0,1,1,1,2,100.0,25.0,29
337,65.0125,12,16,23,35,39,125,2,3,0,0,0,1,2,2,100.0,25.0,23
338,65.0105,6,19,21,35,40,121,2,3,0,0,0,1,1,1,60.0,24.2,21
339,65.0085,11,13,28,30,35,117,2,3,0,0,0,0,2,2,80.0,23.4,28
340,65.0085,2,7,16,19,39,83,2,3,0,0,1,1,1,2,80.0,16.6,16
341,65.0075,2,13,15,20,35,85,2,3,0,0,1,0,0,0,60.0,17.0,15
342,65.0075,8,15,19,32,41,115,2,3,0,0,0,0,0,0,60.0,23.0,19
343,65.0065,5,11,21,36,40,113,2,3,0,0,1,1,2,2,40.0,22.6,21
344,65.0045,2,9,25,35,38,109,2,3,0,0,1,1,1,2,60.0,21.8,25
345,65.0045,6,9,20,23,33,91,2,3,0,0,1,0,1,2,60.0,18.2,20
346,65.0035,4,5,23,26,35,93,2,3,1,0,1,0,1,1,80.0,18.6,23
347,65.0035,1,4,15,31,42,93,2,3,0,0,1,1,1,2,40.0,18.6,15
348,65.0035,7,9,12,32,33,93,2,3,1,0,1,0,0,2,80.0,18.6,12
349,65.0035,4,11,17,33,42,107,2,3,0,0,0,0,1,2,40.0,21.4,17
350,65.0035,4,9,15,23,42,93,2,3,0,0,0,0,1,3,40.0,18.6,15
351,65.0035,1,12,15,27,38,93,2,3,0,0,0,0,0,0,40.0,18.6,15
352,65.0035,5,12,15,27,34,93,2,3,0,0,1,0,0,0,40.0,18.6,15
353,65.0035,5,8,29,32,33,107,2,3,1,0,0,0,0,1,80.0,21.4,29
354,65.0035,1,8,10,33,41,93,2,3,0,0,1,0,0,1,40.0,18.6,10
355,65.0035,4,7,25,35,36,107,2,3,1,0,1,1,1,2,80.0,21.4,25
356,65.0035,6,11,19,29,42,107,2,3,0,0,1,0,1,3,40.0,21.4,19
357,65.0025,3,14,25,26,37,105,2,3,1,0,0,1,1,1,60.0,21.0,25
358,65.0025,5,6,17,29,38,95,2,3,1,0,0,0,0,1,60.0,19.0,17
359,65.0005,7,9,17,32,34,99,2,3,0,0,1,0,0,2,40.0,19.8,17
360,65.0005,3,9,26,29,34,101,2,3,0,0,1,0,0,2,40.0,20.2,26
361,65.0005,6,11,14,31,39,101,2,3,0,0,1,1,2,2,40.0,20.2,14
362,64.515,4,19,28,39,42,132,3,2,0,0,1,0,0,1,80.0,26.4,28
363,64.511,1,12,28,39,42,122,3,2,0,0,1,0,0,1,60.0,24.4,28
364,64.509,12,14,23,32,37,118,3,2,0,0,1,0,1,1,80.0,23.6,23
365,64.508,5,10,13,24,32,84,3,2,0,0,0,0,0,1,60.0,16.8,13
366,64.508,5,12,14,21,32,84,3,2,0,0,1,0,0,0,60.0,16.8,14
367,64.508,2,7,18,23,34,84,3,2,0,0,0,0,1,2,60.0,16.8,18
368,64.507,8,11,20,34,41,114,3,2,0,0,1,0,1,1,40.0,22.8,20
369,64.505,1,5,26,28,30,90,3,2,0,0,0,0,1,1,60.0,18.0,26
370,64.504,6,10,15,20,41,92,3,2,0,0,1,0,0,1,40.0,18.4,15
371,64.504,4,5,18,31,34,92,3,2,1,0,1,1,1,1,80.0,18.4,18
372,64.503,7,17,18,24,40,106,3,2,1,0,1,1,1,2,60.0,21.2,18
373,64.503,5,16,26,27,32,106,3,2,1,0,1,1,1,1,60.0,21.2,26
374,64.503,6,7,15,28,38,94,3,2,1,0,1,0,0,1,60.0,18.8,15
375,64.501,4,6,24,27,41,102,3,2,0,0,1,0,0,0,40.0,20.4,24
376,64.5,6,9,20,32,33,100,3,2,1,0,0,0,0,1,60.0,20.0,20
377,64.5,2,10,24,27,37,100,3,2,0,0,1,0,0,1,20.0,20.0,24
378,64.5,7,13,14,30,36,100,3,2,1,0,0,0,1,2,60.0,20.0,14
379,64.0135,13,19,25,32,38,127,2,3,0,0,0,1,1,1,100.0,25.4,25
380,64.0135,12,19,25,33,38,127,2,3,0,0,0,1,1,1,100.0,25.4,25
381,64.0125,1,3,13,28,30,75,2,3,0,0,1,0,1,1,80.0,15.0,13
382,64.0125,7,14,30,33,41,125,2,3,0,0,0,0,1,2,80.0,25.0,30
383,64.0085,6,15,28,33,35,117,2,3,0,0,1,0,0,0,60.0,23.4,28
384,64.0085,3,5,18,21,36,83,2,3,0,0,0,0,0,0,60.0,16.6,18
385,64.0085,2,9,12,23,37,83,2,3,0,0,1,0,1,2,60.0,16.6,12
386,64.0085,3,19,24,34,37,117,2,3,0,0,1,0,0,0,60.0,23.4,24
387,64.0085,6,9,13,22,33,83,2,3,0,0,1,1,1,2,60.0,16.6,13
388,64.0085,7,14,19,36,41,117,2,3,0,0,0,0,0,1,60.0,23.4,19
389,64.0085,3,5,14,24,37,83,2,3,0,0,1,0,0,0,60.0,16.6,14
390,64.0085,1,4,18,21,39,83,2,3,0,0,1,0,0,0,60.0,16.6,18
391,64.0075,1,12,25,38,39,115,2,3,1,0,0,1,1,1,80.0,23.0,25
392,64.0075,4,5,27,38,41,115,2,3,1,0,0,0,0,0,80.0,23.0,27
393,64.0075,3,14,29,30,39,115,2,3,1,0,1,0,1,2,80.0,23.0,29
394,64.0055,1,5,23,40,42,111,2,3,0,0,0,1,2,3,60.0,22.2,23
395,64.0055,6,11,18,25,29,89,2,3,0,0,0,1,2,3,60.0,17.8,18
396,64.0055,8,13,19,22,27,89,2,3,0,0,0,1,1,1,60.0,17.8,19
397,64.0055,1,4,11,35,38,89,2,3,0,0,1,0,1,1,60.0,17.8,11
398,64.0045,6,9,17,28,31,91,2,3,0,0,0,1,1,2,40.0,18.2,17
399,64.0045,8,17,21,25,38,109,2,3,0,0,1,1,1,1,40.0,21.8,21
400,64.0045,5,17,24,26,37,109,2,3,0,0,1,0,0,0,40.0,21.8,24
401,64.0045,8,12,13,37,39,109,2,3,1,0,0,0,0,0,80.0,21.8,13
402,64.0045,1,18,19,25,28,91,2,3,1,0,1,1,1,1,80.0,18.2,19
403,64.0035,7,15,26,29,30,107,2,3,1,0,0,0,1,3,60.0,21.4,26
404,64.0015,1,10,14,35,37,97,2,3,0,0,0,0,0,1,40.0,19.4,14
405,64.0005,1,5,29,30,34,99,2,3,1,0,0,0,1,2,60.0,19.8,29
406,64.0005,2,17,21,24,37,101,2,3,0,0,1,0,0,0,20.0,20.2,21
407,64.0005,9,15,17,22,36,99,2,3,0,0,0,1,1,2,20.0,19.8,17
408,64.0005,5,8,17,27,42,99,2,3,0,0,1,0,0,1,20.0,19.8,17
409,64.0005,2,15,17,24,41,99,2,3,0,0,0,0,0,0,20.0,19.8,17
410,64.0005,9,10,13,30,37,99,2,3,1,0,1,0,1,3,60.0,19.8,13
411,63.515,5,18,29,39,40,131,2,3,1,0,1,1,1,2,100.0,26.2,29
412,63.51,12,18,21,30,39,120,3,2,0,0,0,0,1,1,80.0,24.0,21
413,63.51,12,19,21,30,38,120,3,2,0,0,0,0,1,1,80.0,24.0,21
414,63.51,12,18,24,31,35,120,3,2,0,0,0,1,1,1,80.0,24.0,24
415,63.509,1,18,26,35,38,118,3,2,0,0,1,0,0,0,60.0,23.6,26
416,63.509,6,14,19,38,41,118,3,2,0,0,0,0,0,0,60.0,23.6,19
417,63.508,3,4,16,24,37,84,3,2,1,0,1,1,1,1,80.0,16.8,16
418,63.508,4,5,16,26,33,84,3,2,1,0,1,1,1,1,80.0,16.8,16
419,63.506,1,8,16,30,33,88,3,2,0,0,0,1,2,2,60.0,17.6,16
420,63.506,10,18,23,26,35,112,3,2,0,0,0,0,1,2,60.0,22.4,23
421,63.505,3,14,17,22,34,90,3,2,0,0,1,1,1,1,40.0,18.0,17
422,63.505,8,19,23,26,34,110,3,2,0,0,0,0,1,1,40.0,22.0,23
423,63.505,6,14,21,31,38,110,3,2,0,0,1,1,1,1,40.0,22.0,21
424,63.505,2,15,19,24,30,90,3,2,0,0,0,0,1,1,40.0,18.0,19
425,63.505,5,8,12,32,33,90,3,2,1,0,1,0,0,0,80.0,18.0,12
426,63.505,12,18,21,29,30,110,3,2,1,0,0,0,1,2,80.0,22.0,21
427,63.504,4,5,17,26,40,92,3,2,1,0,0,1,1,1,60.0,18.4,17
428,63.504,8,19,20,24,37,108,3,2,1,0,0,0,0,0,60.0,21.6,20
429,63.502,2,6,21,30,37,96,3,2,0,0,0,0,1,1,40.0,19.2,21
430,63.5,8,15,16,24,37,100,3,2,1,0,0,1,1,1,40.0,20.0,16
431,63.5,6,18,19,21,36,100,3,2,1,0,1,0,0,0,40.0,20.0,19
432,63.0135,1,7,13,22,30,73,2,3,0,0,0,1,2,3,80.0,14.6,13
433,63.0105,15,18,20,29,39,121,2,3,0,0,1,0,0,1,80.0,24.2,20
434,63.0105,13,18,25,29,36,121,2,3,0,0,0,1,1,2,80.0,24.2,25
435,63.0105,2,7,18,23,29,79,2,3,0,0,0,0,1,3,80.0,15.8,18
436,63.0095,2,6,19,23,31,81,2,3,0,0,0,1,2,2,60.0,16.2,19
437,63.0095,1,12,15,23,30,81,2,3,0,0,0,0,2,2,60.0,16.2,15
438,63.0095,8,17,20,35,39,119,2,3,0,0,0,0,0,0,60.0,23.8,20
439,63.0095,4,7,18,19,33,81,2,3,1,0,0,0,0,1,100.0,16.2,18
440,63.0095,5,7,12,28,29,81,2,3,1,0,0,0,0,2,100.0,16.2,12
441,63.0095,5,13,26,36,39,119,2,3,0,0,1,0,0,0,60.0,23.8,26
442,63.0095,1,5,16,27,32,81,2,3,0,0,0,1,1,1,60.0,16.2,16
443,63.0065,6,9,29,31,38,113,2,3,0,0,1,1,1,3,60.0,22.6,29
444,63.0055,9,19,23,26,34,111,2,3,0,0,1,0,1,2,40.0,22.2,23
445,63.0055,1,3,29,36,42,111,2,3,0,0,0,0,0,2,40.0,22.2,29
446,63.0055,8,14,21,31,37,111,2,3,0,0,1,1,1,1,40.0,22.2,21
447,63.0055,8,11,14,23,33,89,2,3,0,0,1,0,2,2,40.0,17.8,14
448,63.0055,1,11,17,22,38,89,2,3,0,0,1,1,2,2,40.0,17.8,17
449,63.0055,6,11,18,21,33,89,2,3,0,0,1,0,1,1,40.0,17.8,18
450,63.0045,5,12,13,27,34,91,2,3,1,0,0,0,0,0,60.0,18.2,13
451,63.0045,3,14,25,26,41,109,2,3,1,0,0,1,1,1,60.0,21.8,25
452,63.0045,7,8,19,27,30,91,2,3,1,0,1,0,1,2,60.0,18.2,19
453,63.0045,5,15,24,32,33,109,2,3,1,0,1,0,0,0,60.0,21.8,24
454,63.0025,3,5,27,34,36,105,2,3,0,0,0,0,0,0,40.0,21.0,27
455,63.0025,1,9,20,27,38,95,2,3,0,0,0,0,0,1,40.0,19.0,20
456,63.0025,6,9,13,31,36,95,2,3,0,0,1,1,1,2,40.0,19.0,13
457,63.0025,2,7,11,36,39,95,2,3,0,0,0,0,1,2,40.0,19.0,11
458,63.0015,2,17,23,27,34,103,2,3,0,0,1,0,1,1,20.0,20.6,23
459,63.0015,4,5,25,27,36,97,2,3,1,0,1,1,1,1,60.0,19.4,25
460,63.0015,6,7,14,31,39,97,2,3,1,0,0,1,1,2,60.0,19.4,14
461,63.0015,6,14,17,27,33,97,2,3,0,0,1,0,0,0,20.0,19.4,17
462,63.0005,6,7,17,29,42,101,2,3,1,0,1,0,0,3,40.0,20.2,17
463,63.0005,9,14,23,24,31,101,2,3,1,0,1,1,2,3,40.0,20.2,23
464,63.0005,7,8,17,25,42,99,2,3,1,0,1,1,1,3,40.0,19.8,17
465,62.513,2,19,28,36,41,126,3,2,0,0,0,0,0,0,60.0,25.2,28
466,62.513,8,18,25,34,41,126,3,2,0,0,1,1,1,1,60.0,25.2,25
467,62.511,3,20,25,36,38,122,3,2,0,0,0,1,1,1,80.0,24.4,25
468,62.511,4,8,13,25,28,78,3,2,0,0,1,1,1,1,80.0,15.6,13
469,62.51,4,25,29,30,32,120,3,2,1,0,0,1,2,3,100.0,24.0,29
470,62.51,4,9,12,24,31,80,3,2,0,0,1,1,1,2,60.0,16.0,12
471,62.509,4,11,12,22,33,82,3,2,1,0,1,1,2,2,80.0,16.4,12
472,62.507,2,12,16,27,29,86,3,2,0,0,1,1,1,2,60.0,17.2,16
473,62.507,1,6,30,37,40,114,3,2,0,0,1,1,2,2,60.0,22.8,30
474,62.506,2,4,14,27,41,88,3,2,0,0,1,0,0,0,40.0,17.6,14
475,62.506,6,16,24,27,39,112,3,2,0,0,1,1,1,1,40.0,22.4,24
476,62.506,1,8,16,24,39,88,3,2,0,0,0,1,1,1,40.0,17.6,16
477,62.506,8,17,24,28,35,112,3,2,0,0,1,0,0,0,40.0,22.4,24
478,62.506,3,6,13,24,42,88,3,2,0,0,1,0,0,1,40.0,17.6,13
479,62.505,2,18,25,26,39,110,3,2,1,0,0,1,1,1,60.0,22.0,25
480,62.505,5,6,23,36,40,110,3,2,1,0,1,1,2,2,60.0,22.0,23
481,62.505,9,12,13,24,32,90,3,2,1,0,1,0,0,1,60.0,18.0,13
482,62.503,2,9,23,34,38,106,3,2,0,0,0,0,1,2,40.0,21.2,23
483,62.503,1,8,20,31,34,94,3,2,0,0,1,1,1,1,40.0,18.8,20
484,62.503,1,16,19,34,36,106,3,2,0,0,1,1,1,1,40.0,21.2,19
485,62.502,1,15,20,24,36,96,3,2,0,0,0,0,0,0,20.0,19.2,20
486,62.502,7,9,14,24,42,96,3,2,0,0,1,0,0,3,20.0,19.2,14
487,62.502,3,10,14,27,42,96,3,2,0,0,0,0,0,2,20.0,19.2,14
488,62.502,2,14,19,27,42,104,3,2,0,0,1,0,0,1,20.0,20.8,19
489,62.501,8,15,16,24,39,102,3,2,1,0,0,1,1,1,40.0,20.4,16
490,62.501,1,2,20,33,42,98,3,2,1,0,1,0,0,1,40.0,19.6,20
491,62.501,7,17,18,26,34,102,3,2,1,0,1,0,0,1,40.0,20.4,18
492,62.0145,1,4,12,23,31,71,2,3,0,0,1,1,2,2,80.0,14.2,12
493,62.0135,8,19,25,33,42,127,2,3,0,0,0,1,1,2,60.0,25.4,25
494,62.0125,7,13,26,39,40,125,2,3,1,0,0,1,1,2,80.0,25.0,26
495,62.0115,5,9,16,19,28,77,2,3,0,0,1,1,1,2,80.0,15.4,16
496,62.0115,5,8,13,16,35,77,2,3,0,0,1,1,1,1,80.0,15.4,13
497,62.0075,14,17,20,31,33,115,2,3,0,0,0,1,1,1,60.0,23.0,20
498,62.0075,14,17,20,29,35,115,2,3,0,0,0,0,0,1,60.0,23.0,20
499,62.0075,5,17,19,36,38,115,2,3,0,0,0,0,0,0,60.0,23.0,19
500,62.0075,8,12,19,21,25,85,2,3,0,0,0,1,1,1,60.0,17.0,19
501,62.0065,1,12,17,26,31,87,2,3,0,0,1,1,1,1,40.0,17.4,17
502,62.0065,1,7,32,33,40,113,2,3,1,0,0,1,1,2,80.0,22.6,32
503,62.0065,2,9,26,35,41,113,2,3,0,0,0,0,0,1,40.0,22.6,26
504,62.0055,5,6,24,35,41,111,2,3,1,0,1,0,0,0,60.0,22.2,24
505,62.0035,1,9,24,28,31,93,2,3,0,0,1,1,1,2,40.0,18.6,24
506,62.0025,8,13,14,33,37,105,2,3,1,0,1,0,0,0,60.0,21.0,14
507,62.0025,3,11,21,24,36,95,2,3,0,0,1,0,1,1,20.0,19.0,21
508,62.0025,2,5,21,38,39,105,2,3,1,0,0,0,0,0,60.0,21.0,21
509,62.0025,6,7,21,28,33,95,2,3,1,0,0,0,0,1,60.0,19.0,21
510,62.0025,2,3,24,29,37,95,2,3,1,0,0,0,0,1,60.0,19.0,24
511,62.0015,7,8,15,31,42,103,2,3,1,0,0,1,1,3,40.0,20.6,15
512,62.0015,8,9,13,26,41,97,2,3,1,0,0,0,0,1,40.0,19.4,13
513,61.515,3,24,30,37,41,135,2,3,0,0,0,0,1,1,80.0,27.0,30
514,61.515,3,18,31,37,42,131,2,3,0,0,0,1,1,2,80.0,26.2,31
515,61.515,13,18,23,37,42,133,2,3,0,0,1,0,1,2,80.0,26.6,23
516,61.515,9,18,30,32,41,130,3,2,0,0,0,0,1,2,80.0,26.0,30
517,61.515,18,21,23,35,40,137,2,3,0,0,0,1,2,2,80.0,27.4,23
518,61.515,8,20,33,37,41,139,2,3,0,0,0,0,0,0,80.0,27.8,33
519,61.514,5,19,24,38,42,128,3,2,0,0,0,0,0,1,60.0,25.6,24
520,61.512,5,22,26,33,38,124,3,2,0,0,0,1,1,1,80.0,24.8,26
521,61.511,3,19,26,36,38,122,3,2,0,0,1,0,0,0,60.0,24.4,26
522,61.511,8,13,28,34,39,122,3,2,0,0,1,0,0,0,60.0,24.4,28
523,61.511,4,9,11,22,32,78,3,2,0,0,1,1,2,3,60.0,15.6,11
524,61.51,3,4,14,28,31,80,3,2,1,0,1,1,1,1,80.0,16.0,14
525,61.51,6,16,28,29,41,120,3,2,1,0,1,1,1,2,80.0,24.0,28
526,61.508,6,8,29,35,38,116,3,2,0,0,1,0,0,1,60.0,23.2,29
527,61.508,3,6,20,24,31,84,3,2,0,0,0,1,1,1,60.0,16.8,20
528,61.508,1,4,20,24,35,84,3,2,0,0,1,0,0,0,60.0,16.8,20
529,61.508,4,15,18,20,27,84,3,2,0,0,0,0,0,0,60.0,16.8,18
530,61.508,6,13,19,22,24,84,3,2,0,0,0,1,1,1,60.0,16.8,19
531,61.507,5,8,18,21,34,86,3,2,0,0,1,0,0,0,40.0,17.2,18
532,61.507,2,9,18,27,30,86,3,2,0,0,0,0,1,2,40.0,17.2,18
533,61.507,1,8,13,28,36,86,3,2,0,0,1,0,0,0,40.0,17.2,13
534,61.507,6,12,19,38,39,114,3,2,1,0,1,0,0,0,80.0,22.8,19
535,61.507,4,7,21,22,32,86,3,2,1,0,1,1,1,2,80.0,17.2,21
536,61.507,4,9,15,26,32,86,3,2,0,0,0,0,0,1,40.0,17.2,15
537,61.507,8,17,26,28,35,114,3,2,0,0,1,0,0,0,40.0,22.8,26
538,61.507,6,11,14,20,35,86,3,2,0,0,0,0,1,1,40.0,17.2,14
539,61.506,3,19,20,34,36,112,3,2,1,0,0,0,0,0,60.0,22.4,20
540,61.506,6,19,24,25,38,112,3,2,1,0,0,1,1,1,60.0,22.4,24
541,61.504,1,4,21,40,42,108,3,2,0,0,1,1,1,2,40.0,21.6,21
542,61.504,9,14,18,31,36,108,3,2,0,0,0,1,1,2,40.0,21.6,18
543,61.503,1,10,24,29,42,106,3,2,0,0,0,0,0,3,20.0,21.2,24
544,61.503,6,17,21,24,38,106,3,2,0,0,0,0,0,0,20.0,21.2,21
545,61.5,6,9,21,24,40,100,3,2,0,0,0,1,1,2,20.0,20.0,21
546,61.0145,12,13,28,35,41,129,2,3,1,0,0,0,0,0,100.0,25.8,28
547,61.0145,6,15,28,39,41,129,2,3,0,0,0,0,0,0,60.0,25.8,28
548,61.0135,8,19,20,39,41,127,2,3,1,0,1,0,0,0,80.0,25.4,20
549,61.0115,7,17,26,35,38,123,2,3,0,0,1,0,0,1,60.0,24.6,26
550,61.0115,5,19,26,34,39,123,2,3,0,0,1,0,0,0,60.0,24.6,26
551,61.0115,5,11,32,34,41,123,2,3,0,0,1,0,1,1,60.0,24.6,32
552,61.0115,1,20,29,31,42,123,2,3,0,0,1,1,1,3,60.0,24.6,29
553,61.0085,7,11,16,21,28,83,2,3,0,0,1,1,2,3,60.0,16.6,16
554,61.0085,10,19,23,29,36,117,2,3,0,0,1,0,1,3,60.0,23.4,23
555,61.0075,3,9,24,37,42,115,2,3,0,0,0,0,0,2,40.0,23.0,24
556,61.0075,6,15,21,35,38,115,2,3,0,0,1,0,0,0,40.0,23.0,21
557,61.0075,7,13,19,20,26,85,2,3,1,0,0,0,0,1,80.0,17.0,19
558,61.0075,6,9,15,23,32,85,2,3,0,0,0,0,1,2,40.0,17.0,15
559,61.0065,3,15,27,28,40,113,2,3,1,0,0,1,1,1,60.0,22.6,27
560,61.0045,8,11,19,34,37,109,2,3,0,0,0,0,1,1,40.0,21.8,19
561,61.0045,1,6,23,25,36,91,2,3,0,0,1,1,2,2,40.0,18.2,23
562,61.0035,1,13,17,34,42,107,2,3,0,0,0,0,0,1,20.0,21.4,17
563,61.0035,5,7,10,35,36,93,2,3,1,0,1,0,0,2,60.0,18.6,10
564,61.0035,1,11,20,27,34,93,2,3,0,0,1,0,1,1,20.0,18.6,20
565,61.0035,4,5,21,26,37,93,2,3,1,0,0,0,0,0,60.0,18.6,21
566,61.0025,1,13,14,25,42,95,2,3,1,0,0,1,1,2,40.0,19.0,14
567,61.0005,3,9,17,34,36,99,2,3,0,0,0,0,0,1,20.0,19.8,17
568,60.513,3,5,10,18,38,74,3,2,0,0,1,0,0,1,80.0,14.8,10
569,60.512,16,19,20,28,41,124,3,2,1,0,0,1,1,1,100.0,24.8,20
570,60.512,4,5,16,18,33,76,3,2,1,0,0,1,1,1,100.0,15.2,16
571,60.512,14,16,21,32,41,124,3,2,0,0,1,1,1,1,60.0,24.8,21
572,60.512,9,18,28,33,36,124,3,2,0,0,1,0,0,1,60.0,24.8,28
573,60.511,6,17,27,32,40,122,3,2,0,0,1,1,1,1,40.0,24.4,27
574,60.511,7,8,13,20,30,78,3,2,1,0,1,0,1,2,80.0,15.6,13
575,60.509,2,13,17,22,28,82,3,2,0,0,1,1,1,1,60.0,16.4,17
576,60.509,14,17,22,28,37,118,3,2,0,0,1,1,1,1,60.0,23.6,22
577,60.508,5,14,26,29,42,116,3,2,0,0,0,0,0,2,40.0,23.2,26
578,60.508,1,8,10,28,37,84,3,2,0,0,1,0,0,1,40.0,16.8,10
579,60.508,1,10,15,20,38,84,3,2,0,0,1,0,0,1,40.0,16.8,15
580,60.508,2,4,17,25,36,84,3,2,0,0,0,1,1,1,40.0,16.8,17
581,60.508,8,18,27,29,34,116,3,2,0,0,1,0,0,1,40.0,23.2,27
582,60.508,4,7,21,22,30,84,3,2,1,0,0,1,2,3,80.0,16.8,21
583,60.508,6,17,26,28,39,116,3,2,0,0,1,0,0,0,40.0,23.2,26
584,60.508,3,8,14,25,34,84,3,2,0,0,1,1,1,1,40.0,16.8,14
585,60.507,7,8,23,36,40,114,3,2,1,0,0,1,2,3,60.0,22.8,23
586,60.507,7,14,29,30,34,114,3,2,1,0,1,0,1,3,60.0,22.8,29
587,60.507,1,19,20,36,38,114,3,2,1,0,0,0,0,0,60.0,22.8,20
588,60.504,2,8,19,31,32,92,3,2,1,0,1,1,1,1,60.0,18.4,19
589,60.504,1,6,27,32,42,108,3,2,0,0,1,0,0,1,20.0,21.6,27
590,60.503,6,18,19,27,36,106,3,2,1,0,1,0,0,0,40.0,21.2,19
591,60.503,7,8,14,23,42,94,3,2,1,0,0,0,1,3,40.0,18.8,14
592,60.0135,17,19,22,30,39,127,2,3,0,0,1,1,2,2,80.0,25.4,22
593,60.0125,9,19,23,36,38,125,2,3,0,0,1,0,1,2,60.0,25.0,23
594,60.0115,9,15,27,32,40,123,2,3,0,0,0,1,1,2,40.0,24.6,27
595,60.0115,3,21,29,30,40,123,2,3,1,0,1,1,2,3,80.0,24.6,29
596,60.0115,1,16,29,38,39,123,2,3,1,0,1,1,1,2,80.0,24.6,29
597,60.0115,6,15,27,35,40,123,2,3,0,0,1,1,1,1,40.0,24.6,27
598,60.0115,8,15,23,36,41,123,2,3,0,0,0,0,1,1,40.0,24.6,23
599,60.0095,5,14,18,21,23,81,2,3,0,0,0,0,1,1,60.0,16.2,18
600,60.0095,3,7,10,19,42,81,2,3,0,0,0,0,0,3,60.0,16.2,10
601,60.0085,6,15,25,29,42,117,2,3,0,0,1,1,1,3,40.0,23.4,25
602,60.0085,6,15,27,31,38,117,2,3,0,0,0,1,1,1,40.0,23.4,27
603,60.0085,2,8,11,25,37,83,2,3,0,0,0,1,2,2,40.0,16.6,11
604,60.0075,1,6,29,39,40,115,2,3,1,0,1,1,1,2,60.0,23.0,29
605,60.0055,10,17,21,30,33,111,2,3,0,0,1,0,1,2,40.0,22.2,21
606,60.0055,4,15,19,24,27,89,2,3,0,0,1,0,0,0,40.0,17.8,19
607,60.0055,11,14,23,29,34,111,2,3,0,0,1,0,2,3,40.0,22.2,23
608,60.0055,1,6,21,23,38,89,2,3,0,0,1,0,1,1,40.0,17.8,21
609,60.0045,4,15,19,35,36,109,2,3,1,0,1,0,0,0,60.0,21.8,19
610,60.0045,5,8,17,30,31,91,2,3,1,0,0,1,2,2,60.0,18.2,17
611,60.0035,9,17,18,29,34,107,2,3,1,0,1,0,0,2,40.0,21.4,18
612,60.0035,7,11,27,28,34,107,2,3,1,0,1,0,1,2,40.0,21.4,27
613,60.0005,7,8,21,24,41,101,2,3,1,0,1,0,0,1,40.0,20.2,21
614,59.513,2,23,26,35,40,126,3,2,0,0,0,1,2,2,60.0,25.2,26
615,59.513,1,20,26,38,41,126,3,2,0,0,1,0,0,0,60.0,25.2,26
616,59.51,4,9,14,25,28,80,3,2,0,0,1,1,1,2,60.0,16.0,14
617,59.51,3,6,31,38,42,120,3,2,0,0,0,1,1,2,60.0,24.0,31
618,59.51,1,22,26,32,39,120,3,2,0,0,1,1,1,1,60.0,24.0,26
619,59.509,10,19,20,28,41,118,3,2,1,0,1,0,0,1,80.0,23.6,20
620,59.509,5,25,26,30,32,118,3,2,1,0,1,1,2,2,80.0,23.6,26
621,59.509,6,17,26,28,41,118,3,2,0,0,1,0,0,0,40.0,23.6,26
622,59.509,8,18,21,29,42,118,3,2,0,0,1,0,0,2,40.0,23.6,21
