Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,r0,r1,r2,r3,r4,r5,r6,r7,Mean,Median
236,67.0095,1,20,25,32,41,119,2,3,0,0,1,0,0,0,0,0,1,1,1,1,1,0,23.8,25.0
237,67.0055,4,9,13,26,37,89,2,3,0,0,0,0,0,0,0,0,2,0,0,1,2,0,17.8,13.0
238,67.0055,7,9,24,30,41,111,2,3,0,0,0,1,1,1,0,0,2,0,2,1,0,0,22.2,24.0
239,67.0055,3,8,19,21,38,89,2,3,0,0,1,0,1,1,0,0,2,1,0,1,0,1,17.8,19.0
240,67.0055,2,13,25,34,37,111,2,3,0,0,0,1,1,1,0,0,2,0,1,1,1,0,22.2,25.0
241,67.0055,3,6,25,36,41,111,2,3,0,0,1,0,0,0,0,0,2,0,1,2,0,0,22.2,25.0
242,67.0055,5,17,26,28,35,111,2,3,0,0,1,1,1,1,0,0,2,0,2,0,0,1,22.2,26.0
243,67.0025,4,11,19,34,37,105,2,3,0,0,1,1,1,1,0,0,2,0,0,0,2,1,21.0,19.0
244,67.0025,5,9,22,33,36,105,2,3,0,0,0,1,1,1,0,0,2,1,1,1,0,0,21.0,22.0
245,67.0025,12,17,21,25,30,105,2,3,0,0,0,0,0,0,0,0,2,1,2,0,0,0,21.0,21.0
246,67.0025,1,15,18,32,39,105,2,3,0,0,0,0,1,1,0,0,2,1,1,0,1,0,21.0,18.0
247,67.0015,8,17,19,26,33,103,2,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,20.6,19.0
248,67.0015,9,17,19,22,36,103,2,3,0,0,1,0,0,0,0,0,3,0,0,1,0,1,20.6,19.0
249,67.0015,3,11,12,32,39,97,2,3,1,0,1,0,0,0,0,0,1,1,1,1,1,0,19.4,12.0
250,67.0015,1,5,11,38,42,97,2,3,0,0,1,1,2,2,0,0,3,1,1,0,0,0,19.4,11.0
251,67.0005,6,17,18,29,31,101,2,3,1,0,0,0,1,2,0,0,2,2,0,1,0,0,20.2,18.0
252,66.514,13,18,20,37,40,128,3,2,0,0,1,1,2,2,0,0,0,2,1,1,1,0,25.6,20.0
253,66.51,2,20,22,35,41,120,3,2,0,0,1,0,0,0,0,0,1,1,1,2,0,0,24.0,22.0
254,66.509,2,18,26,31,41,118,3,2,0,0,1,0,1,1,0,0,2,1,0,2,0,0,23.6,26.0
255,66.507,7,12,18,21,28,86,3,2,0,0,1,1,2,2,0,0,1,2,1,0,0,1,17.2,18.0
256,66.507,16,18,20,27,33,114,3,2,0,0,0,0,2,2,0,0,1,3,1,0,0,0,22.8,20.0
257,66.507,1,4,12,31,38,86,3,2,0,0,1,0,1,1,0,0,1,2,0,1,1,0,17.2,12.0
258,66.506,9,11,18,20,30,88,3,2,0,0,1,0,1,1,0,0,2,2,1,0,0,0,17.6,18.0
259,66.506,2,12,29,33,36,112,3,2,0,0,1,0,0,1,0,0,2,3,0,0,0,0,22.4,29.0
260,66.506,2,14,25,33,38,112,3,2,0,0,0,1,2,2,0,0,2,2,1,0,0,0,22.4,25.0
261,66.506,6,9,18,23,32,88,3,2,0,0,0,0,2,2,0,0,2,2,0,0,1,0,17.6,18.0
262,66.506,2,9,19,28,30,88,3,2,0,0,1,0,0,0,0,0,2,0,1,0,0,2,17.6,19.0
263,66.506,1,14,18,20,35,88,3,2,0,0,0,1,2,2,0,0,2,2,1,0,0,0,17.6,18.0
264,66.506,6,15,23,30,38,112,3,2,0,0,0,0,2,2,0,0,2,2,1,0,0,0,22.4,23.0
265,66.506,3,8,22,37,42,112,3,2,0,0,1,0,0,0,0,0,2,0,0,2,1,0,22.4,22.0
266,66.505,4,13,19,20,34,90,3,2,1,0,1,1,1,1,0,0,1,1,0,1,1,1,18.0,19.0
267,66.503,1,8,20,28,37,94,3,2,0,0,1,0,0,0,0,0,2,1,0,0,1,1,18.8,20.0
268,66.503,9,12,18,26,29,94,3,2,0,0,1,0,1,2,0,0,2,3,0,0,0,0,18.8,18.0
269,66.502,8,12,21,24,31,96,3,2,0,0,1,0,0,0,0,0,3,1,0,1,0,0,19.2,21.0
270,66.502,8,12,17,25,42,104,3,2,0,0,1,0,0,0,0,0,3,1,1,0,0,0,20.8,17.0
271,66.502,6,8,17,32,41,104,3,2,0,0,0,0,0,0,0,0,3,0,0,1,1,0,20.8,17.0
272,66.502,3,8,12,40,41,104,3,2,1,0,0,1,1,1,0,0,1,1,1,2,0,0,20.8,12.0
273,66.502,4,6,17,36,41,104,3,2,0,0,1,0,0,0,0,0,3,0,0,1,1,0,20.8,17.0
274,66.502,6,8,11,31,40,96,3,2,0,0,1,1,1,1,0,0,3,0,1,1,0,0,19.2,11.0
275,66.502,4,14,21,29,36,104,3,2,0,0,1,1,1,2,0,0,3,1,0,0,1,0,20.8,21.0
276,66.502,5,11,18,26,36,96,3,2,0,0,1,1,2,2,0,0,3,1,1,0,0,0,19.2,18.0
277,66.502,1,15,22,26,32,96,3,2,0,0,1,0,0,0,0,0,3,0,0,1,1,0,19.2,22.0
278,66.502,2,10,19,31,42,104,3,2,0,0,1,0,0,1,0,0,3,0,0,1,0,1,20.8,19.0
279,66.501,2,19,20,24,33,98,3,2,1,0,0,0,0,0,0,0,2,2,0,0,0,1,19.6,20.0
280,66.501,6,17,19,20,40,102,3,2,1,0,1,1,1,1,0,0,2,1,1,0,0,1,20.4,19.0
281,66.501,2,19,21,22,38,102,3,2,1,0,1,0,1,1,0,0,2,1,0,1,0,1,20.4,21.0
282,66.0115,13,18,23,30,39,123,2,3,0,0,1,0,2,2,0,0,0,2,2,1,0,0,24.6,23.0
283,66.0105,8,16,29,33,35,121,2,3,0,0,0,0,1,2,0,0,1,2,2,0,0,0,24.2,29.0
284,66.0105,3,19,26,35,38,121,2,3,0,0,0,0,1,1,0,0,1,1,1,1,0,1,24.2,26.0
285,66.0095,9,12,26,31,41,119,2,3,0,0,1,0,0,0,0,0,2,1,0,2,0,0,23.8,26.0
286,66.0095,2,18,27,31,41,119,2,3,0,0,1,0,1,1,0,0,2,1,0,2,0,0,23.8,27.0
287,66.0075,12,15,23,30,35,115,2,3,0,0,1,0,1,1,0,0,1,2,2,0,0,0,23.0,23.0
288,66.0075,1,4,32,37,41,115,2,3,0,0,1,0,0,0,0,0,1,0,0,1,3,0,23.0,32.0
289,66.0065,3,9,16,27,32,87,2,3,0,0,0,0,1,1,0,0,2,0,1,1,1,0,17.4,16.0
290,66.0065,7,9,12,24,35,87,2,3,0,0,0,1,1,1,0,0,2,1,2,0,0,0,17.4,12.0
291,66.0065,3,8,14,25,37,87,2,3,0,0,0,1,1,1,0,0,2,0,1,1,1,0,17.4,14.0
292,66.0065,3,10,25,36,39,113,2,3,0,0,0,0,0,1,0,0,2,0,2,1,0,0,22.6,25.0
293,66.0065,5,9,18,39,42,113,2,3,0,0,1,1,2,2,0,0,2,1,2,0,0,0,22.6,18.0
294,66.0035,1,4,24,29,35,93,2,3,0,0,1,0,0,1,0,0,2,1,1,0,1,0,18.6,24.0
295,66.0035,8,13,16,27,29,93,2,3,0,0,0,0,1,2,0,0,2,1,1,1,0,0,18.6,16.0
296,66.0035,10,13,23,25,36,107,2,3,0,0,1,0,1,2,0,0,2,1,1,1,0,0,21.4,23.0
297,66.0035,1,5,20,26,41,93,2,3,0,0,1,1,1,1,0,0,2,1,1,1,0,0,18.6,20.0
298,66.0035,1,11,16,30,35,93,2,3,0,0,1,0,1,1,0,0,2,0,3,0,0,0,18.6,16.0
299,66.0035,3,6,27,33,38,107,2,3,0,0,1,0,1,1,0,0,2,2,0,1,0,0,21.4,27.0
300,66.0035,10,12,25,27,33,107,2,3,0,0,0,0,0,1,0,0,2,2,1,0,0,0,21.4,25.0
301,66.0025,3,11,14,35,42,105,2,3,0,0,0,1,1,1,0,0,3,0,1,1,0,0,21.0,14.0
302,66.0025,4,9,11,29,42,95,2,3,0,0,1,0,0,1,0,0,3,1,0,0,1,0,19.0,11.0
303,66.0025,3,8,19,32,33,95,2,3,1,0,1,0,0,0,0,0,1,1,0,1,1,1,19.0,19.0
304,66.0025,6,19,21,23,36,105,2,3,0,0,1,0,1,1,0,0,3,1,0,0,0,1,21.0,21.0
305,66.0025,9,17,22,27,30,105,2,3,0,0,1,0,0,0,0,0,3,0,1,1,0,0,21.0,22.0
306,66.0015,9,13,24,25,32,103,2,3,1,0,0,0,0,0,0,0,2,0,1,1,1,0,20.6,24.0
307,66.0015,5,10,21,22,39,97,2,3,1,0,0,1,1,2,0,0,2,0,2,1,0,0,19.4,21.0
308,66.0015,2,19,21,30,31,103,2,3,1,0,1,0,0,0,0,0,2,0,1,1,0,1,20.6,21.0
309,65.515,16,19,22,37,40,134,3,2,0,0,0,1,2,2,0,0,0,0,2,1,1,1,26.8,22.0
310,65.515,5,22,33,38,41,139,2,3,0,0,0,1,2,2,0,0,0,2,1,2,0,0,27.8,33.0
311,65.512,4,22,28,31,39,124,3,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,24.8,28.0
312,65.511,3,6,18,20,31,78,3,2,0,0,0,0,1,1,0,0,1,2,0,2,0,0,15.6,18.0
313,65.507,8,14,22,29,41,114,3,2,0,0,0,1,1,2,0,0,2,1,0,2,0,0,22.8,22.0
314,65.507,9,16,26,28,35,114,3,2,0,0,1,0,1,1,0,0,2,0,2,0,0,1,22.8,26.0
315,65.507,3,8,13,20,42,86,3,2,0,0,1,0,0,0,0,0,2,1,0,2,0,0,17.2,13.0
316,65.507,3,9,16,26,32,86,3,2,0,0,1,0,1,1,0,0,2,0,1,1,1,0,17.2,16.0
317,65.507,3,4,30,37,40,114,3,2,1,0,1,1,1,1,0,0,0,0,2,1,2,0,22.8,30.0
318,65.507,2,6,18,25,35,86,3,2,0,0,1,0,1,1,0,0,2,1,2,0,0,0,17.2,18.0
319,65.507,6,16,21,33,38,114,3,2,0,0,1,0,2,2,0,0,2,2,1,0,0,0,22.8,21.0
320,65.504,10,13,20,27,38,108,3,2,0,0,1,0,1,2,0,0,2,2,0,1,0,0,21.6,20.0
321,65.504,13,17,22,26,30,108,3,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,21.6,22.0
322,65.503,8,11,15,32,40,106,3,2,0,0,0,1,1,1,0,0,3,0,1,0,1,0,21.2,15.0
323,65.503,3,8,20,31,32,94,3,2,1,0,0,0,0,0,0,0,1,1,0,2,1,0,18.8,20.0
324,65.503,4,10,17,24,39,94,3,2,0,0,1,0,0,1,0,0,3,0,1,0,1,0,18.8,17.0
325,65.503,6,12,15,24,37,94,3,2,0,0,0,0,0,0,0,0,3,1,0,0,1,0,18.8,15.0
326,65.503,4,7,25,26,32,94,3,2,1,0,0,1,1,1,0,0,1,0,2,0,2,0,18.8,25.0
327,65.502,4,11,21,22,38,96,3,2,1,0,1,0,1,1,0,0,2,1,0,1,1,0,19.2,21.0
328,65.502,2,3,23,36,40,104,3,2,1,0,1,1,2,2,0,0,2,1,1,1,0,0,20.8,23.0
329,65.5,6,9,24,29,32,100,3,2,0,0,1,0,0,1,0,0,3,1,0,0,1,0,20.0,24.0
330,65.0125,13,18,25,31,38,125,2,3,0,0,1,0,2,2,0,0,0,2,1,2,0,0,25.0,25.0
331,65.0115,10,12,25,35,41,123,2,3,0,0,1,0,0,1,0,0,1,1,2,1,0,0,24.6,25.0
332,65.0115,6,19,28,31,39,123,2,3,0,0,1,0,0,0,0,0,1,0,1,1,0,2,24.6,28.0
333,65.0105,6,13,25,36,41,121,2,3,0,0,1,0,0,0,0,0,2,0,1,2,0,0,24.2,25.0
334,65.0085,12,19,26,29,31,117,2,3,0,0,1,0,0,1,0,0,1,2,0,1,0,1,23.4,26.0
335,65.0085,13,17,22,28,37,117,2,3,0,0,1,0,0,0,0,0,1,0,0,2,1,1,23.4,22.0
336,65.0085,5,8,19,22,29,83,2,3,0,0,1,1,1,2,0,0,1,1,1,1,0,1,16.6,19.0
337,65.0085,11,18,20,29,39,117,2,3,0,0,1,0,1,2,0,0,1,3,1,0,0,0,23.4,20.0
338,65.0085,4,11,16,23,29,83,2,3,0,0,0,0,2,3,0,0,1,2,1,0,1,0,16.6,16.0
339,65.0085,13,18,21,25,40,117,2,3,0,0,0,1,2,2,0,0,1,1,2,1,0,0,23.4,21.0
340,65.0075,2,7,19,27,30,85,2,3,0,0,1,1,1,1,0,0,2,0,2,0,0,1,17.0,19.0
341,65.0075,3,19,27,30,36,115,2,3,0,0,0,0,0,0,0,0,2,0,1,1,0,1,23.0,27.0
342,65.0075,5,8,13,24,35,85,2,3,0,0,1,1,1,1,0,0,2,0,2,1,0,0,17.0,13.0
343,65.0075,1,14,28,35,37,115,2,3,0,0,0,1,1,1,0,0,2,0,1,0,1,1,23.0,28.0
344,65.0065,6,7,19,25,30,87,2,3,1,0,0,1,1,1,0,0,1,0,3,0,0,1,17.4,19.0
345,65.0045,4,9,26,29,41,109,2,3,0,0,1,0,0,1,0,0,2,1,0,1,1,0,21.8,26.0
346,65.0045,11,13,24,29,32,109,2,3,0,0,0,0,0,1,0,0,2,1,0,1,1,0,21.8,24.0
347,65.0045,5,15,19,24,28,91,2,3,0,0,1,1,1,1,0,0,2,0,1,0,0,2,18.2,19.0
348,65.0045,1,8,20,29,33,91,2,3,0,0,0,0,0,1,0,0,2,3,0,0,0,0,18.2,20.0
349,65.0045,12,15,20,27,35,109,2,3,0,0,1,0,0,0,0,0,2,2,1,0,0,0,21.8,20.0
350,65.0045,5,8,11,30,37,91,2,3,0,0,0,1,1,1,0,0,2,0,2,0,1,0,18.2,11.0
351,65.0045,10,13,22,27,37,109,2,3,0,0,1,0,0,1,0,0,2,0,0,2,1,0,21.8,22.0
352,65.0035,6,9,19,27,32,93,2,3,0,0,1,0,0,0,0,0,3,0,0,0,1,1,18.6,19.0
353,65.0035,3,10,14,27,39,93,2,3,0,0,0,1,1,2,0,0,3,0,1,1,0,0,18.6,14.0
354,65.0035,10,19,20,25,33,107,2,3,1,0,1,0,0,1,0,0,1,2,1,0,0,1,21.4,20.0
355,65.0035,2,9,19,36,41,107,2,3,0,0,1,0,0,0,0,0,3,0,0,1,0,1,21.4,19.0
356,65.0035,1,13,17,20,42,93,2,3,0,0,0,0,0,0,0,0,3,1,0,1,0,0,18.6,17.0
357,65.0035,13,16,20,21,37,107,2,3,1,0,0,0,1,1,0,0,1,1,1,1,1,0,21.4,20.0
358,65.0035,1,14,17,20,41,93,2,3,0,0,1,1,1,1,0,0,3,1,0,1,0,0,18.6,17.0
359,65.0025,5,10,27,31,32,105,2,3,1,0,0,1,1,2,0,0,2,0,1,1,1,0,21.0,27.0
360,65.0025,9,16,17,20,33,95,2,3,1,0,0,0,1,1,0,0,2,2,1,0,0,0,19.0,17.0
361,65.0005,1,7,24,31,36,99,2,3,0,0,1,1,1,1,0,0,3,0,1,1,0,0,19.8,24.0
362,65.0005,8,11,13,33,36,101,2,3,0,0,1,0,0,0,0,0,3,1,0,1,0,0,20.2,13.0
363,64.513,12,20,25,30,39,126,3,2,0,0,1,0,0,0,0,0,0,2,3,0,0,0,25.2,25.0
364,64.513,4,25,28,32,37,126,3,2,0,0,0,0,0,0,0,0,0,0,1,0,3,1,25.2,28.0
365,64.512,4,22,27,30,41,124,3,2,0,0,0,0,0,0,0,0,1,0,1,2,1,0,24.8,27.0
366,64.511,3,13,26,38,42,122,3,2,0,0,1,0,1,1,0,0,2,1,0,2,0,0,24.4,26.0
367,64.511,3,19,26,32,42,122,3,2,0,0,1,0,0,0,0,0,2,0,0,1,1,1,24.4,26.0
368,64.509,4,8,13,16,41,82,3,2,0,0,0,0,1,1,0,0,1,0,1,2,1,0,16.4,13.0
369,64.509,1,20,28,32,37,118,3,2,0,0,0,0,0,0,0,0,1,1,0,0,2,1,23.6,28.0
370,64.509,4,8,13,18,39,82,3,2,0,0,1,0,1,1,0,0,1,1,1,1,1,0,16.4,13.0
371,64.508,4,17,20,36,39,116,3,2,0,0,0,0,0,0,0,0,2,1,1,0,1,0,23.2,20.0
372,64.508,1,6,18,20,39,84,3,2,0,0,0,0,1,1,0,0,2,2,1,0,0,0,16.8,18.0
373,64.508,2,6,28,39,41,116,3,2,0,0,0,0,0,0,0,0,2,0,1,1,0,1,23.2,28.0
374,64.507,4,5,25,38,42,114,3,2,1,0,1,1,2,2,0,0,1,1,2,0,1,0,22.8,25.0
375,64.505,10,12,22,27,39,110,3,2,0,0,1,0,0,1,0,0,2,1,1,1,0,0,22.0,22.0
376,64.505,1,4,14,32,39,90,3,2,0,0,1,1,1,1,0,0,2,0,1,0,2,0,18.0,14.0
377,64.505,3,10,12,31,34,90,3,2,0,0,0,1,1,2,0,0,2,1,0,2,0,0,18.0,12.0
378,64.504,6,15,25,28,34,108,3,2,0,0,1,1,1,1,0,0,3,0,1,0,0,1,21.6,25.0
379,64.504,6,19,24,26,33,108,3,2,0,0,1,0,0,0,0,0,3,1,0,0,0,1,21.6,24.0
380,64.504,9,14,18,26,41,108,3,2,0,0,0,1,2,2,0,0,3,1,0,1,0,0,21.6,18.0
381,64.504,3,8,13,26,42,92,3,2,0,0,1,0,0,0,0,0,3,0,0,2,0,0,18.4,13.0
382,64.504,3,12,15,26,36,92,3,2,0,0,1,0,0,0,0,0,3,1,0,1,0,0,18.4,15.0
383,64.504,2,8,19,26,37,92,3,2,0,0,0,0,0,0,0,0,3,0,0,0,1,1,18.4,19.0
384,64.503,2,18,19,24,31,94,3,2,1,0,0,0,1,1,0,0,2,1,0,1,0,1,18.8,19.0
385,64.503,1,8,18,39,40,106,3,2,1,0,1,1,2,2,0,0,2,1,2,0,0,0,21.2,18.0
386,64.501,1,14,18,33,36,102,3,2,0,0,0,1,2,2,0,0,3,2,0,0,0,0,20.4,18.0
387,64.501,1,8,18,36,39,102,3,2,0,0,1,0,1,1,0,0,3,1,1,0,0,0,20.4,18.0
388,64.5,3,4,21,34,38,100,3,2,1,0,1,1,2,2,0,0,2,1,0,1,1,0,20.0,21.0
389,64.5,6,10,19,32,33,100,3,2,1,0,0,0,0,1,0,0,2,1,0,0,1,1,20.0,19.0
390,64.5,4,6,27,31,32,100,3,2,1,0,0,0,0,0,0,0,2,0,0,1,2,0,20.0,27.0
391,64.0125,3,20,25,35,42,125,2,3,0,0,1,0,0,0,0,0,1,1,2,1,0,0,25.0,25.0
392,64.0115,2,19,25,36,41,123,2,3,0,0,0,0,0,0,0,0,2,0,1,1,0,1,24.6,25.0
393,64.0085,8,13,17,38,41,117,2,3,0,0,1,0,1,1,0,0,2,1,0,2,0,0,23.4,17.0
394,64.0085,4,5,16,19,39,83,2,3,1,0,1,1,2,2,0,0,0,0,3,0,1,1,16.6,16.0
395,64.0085,5,11,16,21,30,83,2,3,0,0,1,1,2,2,0,0,2,0,3,0,0,0,16.6,16.0
396,64.0085,2,8,13,25,35,83,2,3,0,0,1,0,0,0,0,0,2,0,2,1,0,0,16.6,13.0
397,64.0055,11,15,25,28,32,111,2,3,0,0,1,0,0,0,0,0,2,0,1,0,1,1,22.2,25.0
398,64.0055,1,5,24,28,31,89,2,3,0,0,1,1,1,1,0,0,2,0,1,1,0,1,17.8,24.0
399,64.0055,1,3,26,28,31,89,2,3,0,0,1,0,0,0,0,0,2,0,0,2,0,1,17.8,26.0
400,64.0055,10,13,23,31,34,111,2,3,0,0,1,1,2,3,0,0,2,1,0,2,0,0,22.2,23.0
401,64.0055,11,16,24,29,31,111,2,3,0,0,1,0,1,2,0,0,2,1,1,1,0,0,22.2,24.0
402,64.0055,3,6,23,27,30,89,2,3,0,0,1,0,1,1,0,0,2,1,1,1,0,0,17.8,23.0
403,64.0055,4,9,23,36,39,111,2,3,0,0,1,0,1,1,0,0,2,1,1,0,1,0,22.2,23.0
404,64.0055,1,6,13,32,37,89,2,3,0,0,0,0,0,0,0,0,2,0,0,1,2,0,17.8,13.0
405,64.0055,1,7,10,32,39,89,2,3,0,0,0,1,1,2,0,0,2,0,2,0,1,0,17.8,10.0
406,64.0045,5,12,17,28,29,91,2,3,1,0,0,1,1,2,0,0,1,2,1,0,0,1,18.2,17.0
407,64.0045,1,8,19,26,37,91,2,3,0,0,0,0,0,0,0,0,3,0,0,0,1,1,18.2,19.0
408,64.0045,3,9,19,36,42,109,2,3,0,0,1,0,0,0,0,0,3,0,0,1,0,1,21.8,19.0
409,64.0045,1,6,24,37,41,109,2,3,0,0,1,0,0,0,0,0,3,0,0,1,1,0,21.8,24.0
410,64.0045,6,7,22,25,31,91,2,3,1,0,0,1,1,1,0,0,1,0,2,2,0,0,18.2,22.0
411,64.0045,2,11,19,26,33,91,2,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,18.2,19.0
412,64.0045,3,15,26,31,34,109,2,3,0,0,0,1,1,1,0,0,3,0,0,2,0,0,21.8,26.0
413,64.0045,6,19,21,26,37,109,2,3,0,0,1,0,0,0,0,0,3,0,0,0,1,1,21.8,21.0
414,64.0045,6,18,21,27,37,109,2,3,0,0,1,0,1,1,0,0,3,1,0,0,1,0,21.8,21.0
415,64.0045,12,19,21,22,35,109,2,3,1,0,1,0,0,0,0,0,1,1,1,1,0,1,21.8,21.0
416,64.0035,3,9,19,20,42,93,2,3,1,0,1,0,0,0,0,0,2,1,0,1,0,1,18.6,19.0
417,64.0035,8,12,13,27,33,93,2,3,1,0,1,0,0,0,0,0,2,2,0,1,0,0,18.6,13.0
418,64.0035,7,8,19,26,33,93,2,3,1,0,0,1,1,1,0,0,2,1,1,0,0,1,18.6,19.0
419,64.0035,9,16,17,25,40,107,2,3,1,0,0,1,2,2,0,0,2,0,3,0,0,0,21.4,17.0
420,64.0015,1,12,15,36,39,103,2,3,0,0,0,0,0,0,0,0,3,1,1,0,0,0,20.6,15.0
421,64.0005,8,13,17,30,31,99,2,3,1,0,0,0,0,0,0,0,2,0,1,2,0,0,19.8,17.0
422,64.0005,9,10,13,32,37,101,2,3,1,0,0,0,0,1,0,0,2,0,0,1,2,0,20.2,13.0
423,64.0005,9,11,16,27,36,99,2,3,0,0,1,0,1,1,0,0,4,0,1,0,0,0,19.8,16.0
424,64.0005,2,13,14,33,39,101,2,3,1,0,1,1,1,1,0,0,2,1,1,1,0,0,20.2,14.0
425,63.514,4,7,12,16,33,72,3,2,0,0,0,1,2,2,0,0,0,2,2,0,1,0,14.4,12.0
426,63.514,4,7,12,19,30,72,3,2,0,0,0,1,1,1,0,0,0,1,2,0,1,1,14.4,12.0
427,63.512,4,19,27,32,42,124,3,2,0,0,1,0,0,0,0,0,2,0,0,0,2,1,24.8,27.0
428,63.512,12,13,28,30,41,124,3,2,1,0,0,0,0,0,0,0,0,1,1,2,0,1,24.8,28.0
429,63.512,3,20,22,39,40,124,3,2,1,0,1,1,1,1,0,0,0,1,2,2,0,0,24.8,22.0
430,63.511,6,19,20,37,40,122,3,2,1,0,1,1,1,1,0,0,1,1,1,0,1,1,24.4,20.0
431,63.511,8,13,22,39,40,122,3,2,1,0,0,1,1,1,0,0,1,0,2,2,0,0,24.4,22.0
432,63.51,3,20,25,34,38,120,3,2,0,0,0,1,2,2,0,0,1,2,1,1,0,0,24.0,25.0
433,63.509,10,15,20,32,41,118,3,2,0,0,1,0,0,1,0,0,2,1,0,1,1,0,23.6,20.0
434,63.509,2,5,17,28,30,82,3,2,0,0,0,1,1,1,0,0,2,0,2,0,0,1,16.4,17.0
435,63.508,4,13,28,29,42,116,3,2,1,0,0,0,0,1,0,0,1,1,0,1,1,1,23.2,28.0
436,63.508,8,11,20,35,42,116,3,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0,23.2,20.0
437,63.506,12,14,26,29,31,112,3,2,0,0,0,1,1,2,0,0,2,2,0,1,0,0,22.4,26.0
438,63.506,2,4,21,28,33,88,3,2,0,0,0,0,0,0,0,0,2,1,0,0,1,1,17.6,21.0
439,63.506,10,18,25,27,32,112,3,2,0,0,0,0,1,2,0,0,2,1,1,0,1,0,22.4,25.0
440,63.506,1,21,28,30,32,112,3,2,0,0,1,0,0,0,0,0,2,0,1,0,1,1,22.4,28.0
441,63.505,4,10,17,21,38,90,3,2,0,0,0,0,1,2,0,0,3,1,0,0,1,0,18.0,17.0
442,63.505,6,9,18,26,31,90,3,2,0,0,1,0,1,1,0,0,3,1,0,1,0,0,18.0,18.0
443,63.505,3,8,17,20,42,90,3,2,0,0,0,0,0,0,0,0,3,1,0,1,0,0,18.0,17.0
444,63.505,6,10,24,29,41,110,3,2,0,0,0,0,0,2,0,0,3,1,0,1,0,0,22.0,24.0
445,63.505,2,17,22,33,36,110,3,2,0,0,1,0,0,0,0,0,3,1,0,1,0,0,22.0,22.0
446,63.505,2,10,13,26,39,90,3,2,0,0,0,0,0,1,0,0,3,0,1,1,0,0,18.0,13.0
447,63.504,4,5,24,33,42,108,3,2,1,0,1,1,1,1,0,0,2,1,1,0,1,0,21.6,24.0
448,63.504,5,10,28,29,36,108,3,2,1,0,0,1,1,3,0,0,2,1,1,0,0,1,21.6,28.0
449,63.504,1,2,12,37,40,92,3,2,1,0,1,1,1,1,0,0,2,1,1,0,1,0,18.4,12.0
450,63.502,2,7,21,36,38,104,3,2,0,0,0,1,2,2,0,0,3,1,1,0,0,0,20.8,21.0
451,63.502,1,10,15,32,38,96,3,2,0,0,0,0,1,2,0,0,3,1,0,0,1,0,19.2,15.0
452,63.502,3,6,21,30,36,96,3,2,0,0,1,0,0,0,0,0,3,0,1,1,0,0,19.2,21.0
453,63.502,10,15,22,27,30,104,3,2,0,0,1,0,0,1,0,0,3,0,1,1,0,0,20.8,22.0
454,63.501,3,10,17,26,42,98,3,2,0,0,0,0,0,1,0,0,4,0,0,1,0,0,19.6,17.0
455,63.501,1,6,20,37,38,102,3,2,1,0,0,0,1,1,0,0,2,2,0,0,1,0,20.4,20.0
456,63.501,6,11,18,21,42,98,3,2,0,0,1,0,1,1,0,0,4,1,0,0,0,0,19.6,18.0
457,63.0145,13,25,28,30,33,129,2,3,0,0,1,0,0,0,0,0,0,1,2,1,0,1,25.8,28.0
458,63.0135,6,20,25,35,41,127,2,3,0,0,1,0,0,0,0,0,1,1,2,1,0,0,25.4,25.0
459,63.0135,3,20,26,37,41,127,2,3,0,0,0,0,0,0,0,0,1,1,0,2,1,0,25.4,26.0
460,63.0125,8,17,23,37,40,125,2,3,0,0,1,1,2,2,0,0,2,1,1,0,1,0,25.0,23.0
461,63.0105,7,9,18,20,25,79,2,3,0,0,0,1,2,2,0,0,1,2,2,0,0,0,15.8,18.0
462,63.0095,13,19,20,30,37,119,2,3,1,0,1,0,0,0,0,0,0,1,1,1,1,1,23.8,20.0
463,63.0095,12,19,25,31,32,119,2,3,1,0,1,0,0,0,0,0,0,1,1,1,1,1,23.8,25.0
464,63.0095,8,18,21,35,37,119,2,3,0,0,1,0,1,1,0,0,2,1,1,0,1,0,23.8,21.0
465,63.0095,3,6,10,23,39,81,2,3,0,0,1,0,1,2,0,0,2,1,1,1,0,0,16.2,10.0
466,63.0085,3,4,19,27,30,83,2,3,1,0,0,0,0,0,0,0,1,0,1,1,1,1,16.6,19.0
467,63.0085,5,6,19,23,30,83,2,3,1,0,0,1,2,2,0,0,1,1,2,0,0,1,16.6,19.0
468,63.0065,8,12,15,23,29,87,2,3,0,0,0,0,1,2,0,0,2,3,0,0,0,0,17.4,15.0
469,63.0055,9,14,22,27,39,111,2,3,0,0,1,1,1,1,0,0,3,0,1,1,0,0,22.2,22.0
470,63.0055,11,16,23,30,31,111,2,3,1,0,1,0,2,2,0,0,1,1,2,1,0,0,22.2,23.0
471,63.0055,3,6,19,27,34,89,2,3,0,0,0,1,1,1,0,0,3,0,0,1,0,1,17.8,19.0
472,63.0055,2,5,29,37,38,111,2,3,1,0,0,1,2,3,0,0,1,2,1,0,1,0,22.2,29.0
