Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,RankScore,Mean,Median
312,62.501,3,17,18,26,38,102,3,2,1,0,1,0,0,0,40.0,20.4,18
313,62.501,5,14,15,28,40,102,3,2,1,0,1,1,1,1,40.0,20.4,15
314,62.0095,7,13,27,30,42,119,2,3,0,0,1,0,1,3,40.0,23.8,27
315,62.0095,3,11,28,36,41,119,2,3,0,0,1,0,1,1,40.0,23.8,28
316,62.0095,7,12,24,35,41,119,2,3,0,0,0,0,0,1,40.0,23.8,24
317,62.0095,5,18,23,31,42,119,2,3,0,0,0,1,2,3,40.0,23.8,23
318,62.0065,1,4,15,26,41,87,2,3,0,0,1,0,0,0,40.0,17.4,15
319,62.0065,1,3,19,28,36,87,2,3,0,0,0,0,0,0,40.0,17.4,19
320,62.0065,3,9,16,21,38,87,2,3,0,0,0,1,1,2,40.0,17.4,16
321,62.0065,6,9,13,22,37,87,2,3,0,0,0,1,1,2,40.0,17.4,13
322,62.0065,1,10,18,25,33,87,2,3,0,0,0,1,1,2,40.0,17.4,18
323,62.0065,5,10,13,20,39,87,2,3,0,0,1,0,0,1,40.0,17.4,13
324,62.0065,3,6,25,38,41,113,2,3,0,0,0,1,1,1,40.0,22.6,25
325,62.0065,1,4,19,26,37,87,2,3,0,0,0,0,0,0,40.0,17.4,19
326,62.0065,9,19,22,26,37,113,2,3,0,0,1,1,1,2,40.0,22.6,22
327,62.0065,2,10,15,21,39,87,2,3,0,0,0,0,0,1,40.0,17.4,15
328,62.0065,2,15,19,21,30,87,2,3,0,0,0,0,1,1,40.0,17.4,19
329,62.0065,3,7,16,24,37,87,2,3,0,0,1,1,1,2,40.0,17.4,16
330,62.0065,5,12,15,21,34,87,2,3,0,0,1,0,0,0,40.0,17.4,15
331,62.0065,2,11,15,28,31,87,2,3,0,0,1,1,2,2,40.0,17.4,15
332,62.0065,9,13,28,30,33,113,2,3,0,0,1,0,1,2,40.0,22.6,28
333,62.0035,8,15,19,23,28,93,2,3,0,0,1,0,1,1,40.0,18.6,19
334,62.0035,7,13,18,33,36,107,2,3,0,0,1,0,0,1,40.0,21.4,18
335,62.0035,3,8,27,29,40,107,2,3,0,0,0,1,1,2,40.0,21.4,27
336,62.0035,7,11,18,34,37,107,2,3,0,0,1,0,1,2,40.0,21.4,18
337,62.0035,2,15,17,35,38,107,2,3,0,0,1,0,0,0,40.0,21.4,17
338,62.0035,9,13,18,30,37,107,2,3,0,0,0,0,1,2,40.0,21.4,18
339,62.0035,10,14,21,25,37,107,2,3,0,0,0,1,1,2,40.0,21.4,21
340,62.0035,6,9,15,30,33,93,2,3,0,0,0,0,1,2,40.0,18.6,15
341,62.0035,5,11,15,30,32,93,2,3,0,0,1,0,2,2,40.0,18.6,15
342,62.0015,5,15,26,27,30,103,2,3,1,0,1,0,1,1,40.0,20.6,26
343,62.0015,6,15,19,20,37,97,2,3,1,0,0,0,0,0,40.0,19.4,19
344,62.0015,5,11,26,27,34,103,2,3,1,0,0,0,1,1,40.0,20.6,26
345,62.0015,5,13,23,24,32,97,2,3,1,0,1,0,1,1,40.0,19.4,23
346,62.0015,9,14,15,29,36,103,2,3,1,0,1,0,0,2,40.0,20.6,15
347,62.0015,5,11,22,32,33,103,2,3,1,0,1,1,2,2,40.0,20.6,22
348,62.0015,2,11,26,27,31,97,2,3,1,0,1,1,2,2,40.0,19.4,26
349,62.0015,5,16,23,24,35,103,2,3,1,0,1,1,2,2,40.0,20.6,23
350,61.51,6,17,21,36,40,120,3,2,0,0,1,1,1,1,40.0,24.0,21
351,61.51,8,17,20,33,42,120,3,2,0,0,0,0,0,1,40.0,24.0,20
352,61.507,2,8,19,21,36,86,3,2,0,0,0,0,0,0,40.0,17.2,19
353,61.507,3,6,26,38,41,114,3,2,0,0,1,0,0,0,40.0,22.8,26
354,61.507,7,10,12,22,35,86,3,2,0,0,1,1,1,3,40.0,17.2,12
355,61.507,6,9,18,39,42,114,3,2,0,0,1,0,0,2,40.0,22.8,18
356,61.507,1,9,12,26,38,86,3,2,0,0,0,0,0,1,40.0,17.2,12
357,61.507,5,8,28,31,42,114,3,2,0,0,1,1,1,2,40.0,22.8,28
358,61.507,1,12,29,34,38,114,3,2,0,0,0,0,0,1,40.0,22.8,29
359,61.507,7,14,26,28,39,114,3,2,0,0,0,0,0,1,40.0,22.8,26
360,61.507,2,7,25,38,42,114,3,2,0,0,1,1,1,3,40.0,22.8,25
361,61.507,1,10,18,25,32,86,3,2,0,0,0,1,1,2,40.0,17.2,18
362,61.507,4,8,13,26,35,86,3,2,0,0,0,0,0,0,40.0,17.2,13
363,61.507,5,18,22,28,41,114,3,2,0,0,1,1,1,1,40.0,22.8,22
364,61.507,2,11,13,26,34,86,3,2,0,0,0,0,1,1,40.0,17.2,13
365,61.507,5,19,22,30,38,114,3,2,0,0,0,1,2,2,40.0,22.8,22
366,61.504,2,5,23,30,32,92,3,2,0,0,1,0,2,2,40.0,18.4,23
367,61.504,2,6,15,32,37,92,3,2,0,0,1,0,0,0,40.0,18.4,15
368,61.504,10,14,23,26,35,108,3,2,0,0,0,0,1,2,40.0,21.6,23
369,61.504,4,6,15,30,37,92,3,2,0,0,0,0,1,1,40.0,18.4,15
370,61.504,6,9,26,32,35,108,3,2,0,0,1,0,0,1,40.0,21.6,26
371,61.504,1,14,19,36,38,108,3,2,0,0,0,0,0,0,40.0,21.6,19
372,61.504,6,8,21,34,39,108,3,2,0,0,0,0,0,0,40.0,21.6,21
373,61.504,1,8,29,32,38,108,3,2,0,0,1,0,0,1,40.0,21.6,29
374,61.502,4,5,23,30,42,104,3,2,1,0,0,0,2,3,40.0,20.8,23
375,61.502,9,10,15,20,42,96,3,2,1,0,1,0,0,3,40.0,19.2,15
376,61.502,2,3,20,38,41,104,3,2,1,0,0,0,0,0,40.0,20.8,20
377,61.502,8,9,14,27,38,96,3,2,1,0,1,0,0,1,40.0,19.2,14
378,61.502,4,5,19,34,42,104,3,2,1,0,1,0,0,1,40.0,20.8,19
379,61.502,1,12,26,27,30,96,3,2,1,0,0,0,1,1,40.0,19.2,26
380,61.502,5,6,13,30,42,96,3,2,1,0,0,0,1,2,40.0,19.2,13
381,61.0105,5,17,26,33,40,121,2,3,0,0,0,1,1,1,40.0,24.2,26
382,61.0105,5,16,24,35,41,121,2,3,0,0,1,1,1,1,40.0,24.2,24
383,61.0105,3,17,25,34,42,121,2,3,0,0,0,1,1,2,40.0,24.2,25
384,61.0105,7,12,26,35,41,121,2,3,0,0,0,0,0,1,40.0,24.2,26
385,61.0105,1,17,25,36,42,121,2,3,0,0,0,1,1,2,40.0,24.2,25
386,61.0075,7,14,26,31,37,115,2,3,0,0,1,1,1,2,40.0,23.0,26
387,61.0075,4,17,26,29,39,115,2,3,0,0,1,0,0,1,40.0,23.0,26
388,61.0075,7,9,12,25,32,85,2,3,0,0,1,1,1,3,40.0,17.0,12
389,61.0075,4,17,23,32,39,115,2,3,0,0,0,0,1,1,40.0,23.0,23
390,61.0075,1,5,17,28,34,85,2,3,0,0,0,0,0,0,40.0,17.0,17
391,61.0075,8,11,15,21,30,85,2,3,0,0,1,0,2,2,40.0,17.0,15
392,61.0075,3,11,26,36,39,115,2,3,0,0,1,0,1,1,40.0,23.0,26
393,61.0075,4,17,25,30,39,115,2,3,0,0,0,1,2,2,40.0,23.0,25
394,61.0075,1,7,16,24,37,85,2,3,0,0,1,1,1,2,40.0,17.0,16
395,61.0075,1,10,13,28,33,85,2,3,0,0,1,0,0,1,40.0,17.0,13
396,61.0045,11,18,20,23,37,109,2,3,0,0,0,0,2,2,40.0,21.8,20
397,61.0045,3,7,10,32,39,91,2,3,0,0,0,0,0,2,40.0,18.2,10
398,61.0045,1,3,21,26,40,91,2,3,0,0,1,1,1,1,40.0,18.2,21
399,61.0045,4,9,25,34,37,109,2,3,0,0,1,1,1,2,40.0,21.8,25
400,61.0045,15,18,21,25,30,109,2,3,0,0,1,1,2,2,40.0,21.8,21
401,61.0045,5,12,18,27,29,91,2,3,0,0,0,0,0,1,40.0,18.2,18
402,61.0045,1,8,23,27,32,91,2,3,0,0,0,0,1,1,40.0,18.2,23
403,61.0025,5,12,13,27,38,95,2,3,1,0,0,0,0,0,40.0,19.0,13
404,61.0025,4,5,15,30,41,95,2,3,1,0,1,0,1,1,40.0,19.0,15
405,61.0025,5,12,20,21,37,95,2,3,1,0,0,0,0,0,40.0,19.0,20
406,61.0025,4,15,19,20,37,95,2,3,1,0,0,0,0,0,40.0,19.0,19
407,61.0025,9,18,19,26,33,105,2,3,1,0,1,0,0,1,40.0,21.0,19
408,60.511,8,13,24,37,40,122,3,2,0,0,0,1,1,1,40.0,24.4,24
409,60.511,8,12,24,37,41,122,3,2,0,0,0,0,0,0,40.0,24.4,24
410,60.508,3,5,12,24,40,84,3,2,0,0,0,1,1,1,40.0,16.8,12
411,60.508,1,10,19,22,32,84,3,2,0,0,1,1,1,2,40.0,16.8,19
412,60.508,5,7,28,36,40,116,3,2,0,0,0,1,1,2,40.0,23.2,28
413,60.508,1,5,16,24,38,84,3,2,0,0,0,1,1,1,40.0,16.8,16
414,60.508,3,6,15,28,32,84,3,2,0,0,0,0,0,0,40.0,16.8,15
415,60.508,1,4,13,24,42,84,3,2,0,0,1,0,0,1,40.0,16.8,13
416,60.508,1,18,28,32,37,116,3,2,0,0,1,0,0,0,40.0,23.2,28
417,60.508,3,16,26,29,42,116,3,2,0,0,1,1,1,3,40.0,23.2,26
418,60.505,4,13,19,36,38,110,3,2,0,0,0,0,0,0,40.0,22.0,19
419,60.505,13,16,20,29,32,110,3,2,0,0,0,1,1,2,40.0,22.0,20
420,60.505,7,9,24,28,42,110,3,2,0,0,0,0,0,3,40.0,22.0,24
421,60.505,1,6,12,34,37,90,3,2,0,0,0,0,0,0,40.0,18.0,12
422,60.505,14,17,20,25,34,110,3,2,0,0,1,1,1,1,40.0,22.0,20
423,60.505,14,17,22,24,33,110,3,2,0,0,1,1,1,1,40.0,22.0,22
424,60.505,2,5,14,31,38,90,3,2,0,0,0,1,1,1,40.0,18.0,14
425,60.505,1,6,22,29,32,90,3,2,0,0,1,1,1,2,40.0,18.0,22
426,60.505,11,15,20,30,34,110,3,2,0,0,1,0,2,2,40.0,22.0,20
427,60.503,3,4,15,30,42,94,3,2,1,0,0,0,1,2,40.0,18.8,15
428,60.503,7,8,18,31,42,106,3,2,1,0,1,1,1,3,40.0,21.2,18
429,60.503,9,10,22,24,41,106,3,2,1,0,0,1,1,3,40.0,21.2,22
430,60.503,1,17,18,26,32,94,3,2,1,0,0,0,0,0,40.0,18.8,18
431,60.503,9,10,18,25,32,94,3,2,1,0,0,1,1,3,40.0,18.8,18
432,60.5,5,15,16,30,34,100,3,2,1,0,1,1,2,2,40.0,20.0,16
433,60.5,1,6,29,30,34,100,3,2,1,0,0,0,1,2,40.0,20.0,29
434,60.5,3,6,28,31,32,100,3,2,1,0,0,1,1,1,40.0,20.0,28
435,60.0115,6,15,27,35,40,123,2,3,0,0,1,1,1,1,40.0,24.6,27
436,60.0085,7,10,29,33,38,117,2,3,0,0,0,0,0,3,40.0,23.4,29
437,60.0085,1,4,18,29,31,83,2,3,0,0,1,1,1,2,40.0,16.6,18
438,60.0085,2,5,19,23,34,83,2,3,0,0,0,0,1,1,40.0,16.6,19
439,60.0085,1,10,12,27,33,83,2,3,0,0,0,0,0,1,40.0,16.6,12
440,60.0085,1,3,14,27,38,83,2,3,0,0,0,0,0,0,40.0,16.6,14
441,60.0085,9,14,27,32,35,117,2,3,0,0,0,0,0,1,40.0,23.4,27
442,60.0085,2,4,17,23,37,83,2,3,0,0,1,0,1,1,40.0,16.6,17
443,60.0085,5,8,17,20,33,83,2,3,0,0,0,0,0,0,40.0,16.6,17
444,60.0085,4,9,15,21,34,83,2,3,0,0,1,0,0,1,40.0,16.6,15
445,60.0085,3,8,13,27,32,83,2,3,0,0,1,0,0,0,40.0,16.6,13
446,60.0085,7,9,28,32,41,117,2,3,0,0,0,0,0,2,40.0,23.4,28
447,60.0055,14,17,20,25,35,111,2,3,0,0,1,1,1,1,40.0,22.2,20
448,60.0055,3,8,13,31,34,89,2,3,0,0,1,1,1,1,40.0,17.8,13
449,60.0055,4,7,11,30,37,89,2,3,0,0,1,0,2,3,40.0,17.8,11
450,60.0055,10,17,23,28,33,111,2,3,0,0,1,0,1,2,40.0,22.2,23
451,60.0055,14,19,21,26,31,111,2,3,0,0,1,1,1,1,40.0,22.2,21
452,60.0055,1,7,18,30,33,89,2,3,0,0,0,0,1,2,40.0,17.8,18
453,60.0035,3,15,19,20,36,93,2,3,1,0,0,0,0,0,40.0,18.6,19
454,60.0035,4,17,23,31,32,107,2,3,1,0,0,1,2,2,40.0,21.4,23
455,60.0035,1,15,16,33,42,107,2,3,1,0,0,1,1,2,40.0,21.4,16
456,60.0035,2,11,29,32,33,107,2,3,1,0,1,0,1,2,40.0,21.4,29
457,60.0035,8,9,18,25,33,93,2,3,1,0,1,1,1,2,40.0,18.6,18
458,60.0035,1,12,15,39,40,107,2,3,1,0,0,1,1,1,40.0,21.4,15
459,60.0035,7,8,17,33,42,107,2,3,1,0,1,0,0,2,40.0,21.4,17
460,60.0035,9,10,19,21,34,93,2,3,1,0,1,0,0,2,40.0,18.6,19
461,60.0005,5,7,14,37,38,101,2,3,1,0,1,0,0,1,40.0,20.2,14
462,60.0005,6,7,21,23,42,99,2,3,1,0,0,0,1,3,40.0,19.8,21
463,60.0005,4,5,21,33,36,99,2,3,1,0,0,0,0,0,40.0,19.8,21
464,60.0005,7,8,24,29,31,99,2,3,1,0,0,1,1,3,40.0,19.8,24
465,59.512,6,19,27,32,40,124,3,2,0,0,0,1,1,1,40.0,24.8,27
466,59.512,1,19,28,34,42,124,3,2,0,0,0,0,0,1,40.0,24.8,28
467,59.512,7,15,26,36,40,124,3,2,0,0,1,1,1,2,40.0,24.8,26
468,59.509,7,14,23,36,38,118,3,2,0,0,0,0,1,2,40.0,23.6,23
469,59.509,6,18,27,31,36,118,3,2,0,0,1,1,1,1,40.0,23.6,27
470,59.509,6,8,11,25,32,82,3,2,0,0,0,1,2,2,40.0,16.4,11
471,59.509,2,7,10,24,39,82,3,2,0,0,0,0,0,2,40.0,16.4,10
472,59.509,8,12,25,34,39,118,3,2,0,0,0,1,1,1,40.0,23.6,25
473,59.509,2,6,19,22,33,82,3,2,0,0,1,1,1,1,40.0,16.4,19
474,59.509,9,14,18,36,41,118,3,2,0,0,0,0,0,1,40.0,23.6,18
475,59.509,6,10,15,20,31,82,3,2,0,0,1,1,1,2,40.0,16.4,15
476,59.506,1,20,23,32,36,112,3,2,0,0,0,0,1,1,40.0,22.4,23
477,59.506,8,11,18,24,27,88,3,2,0,0,1,0,1,1,40.0,17.6,18
478,59.506,13,17,22,28,32,112,3,2,0,0,1,1,1,1,40.0,22.4,22
479,59.506,5,20,23,30,34,112,3,2,0,0,1,0,2,2,40.0,22.4,23
480,59.504,1,12,24,25,30,92,3,2,1,0,0,1,2,2,40.0,18.4,24
481,59.504,6,17,24,30,31,108,3,2,1,0,0,1,2,2,40.0,21.6,24
482,59.504,3,4,20,39,42,108,3,2,1,0,0,0,0,1,40.0,21.6,20
483,59.504,2,19,25,26,36,108,3,2,1,0,1,1,1,1,40.0,21.6,25
484,59.504,2,18,26,27,35,108,3,2,1,0,0,0,0,0,40.0,21.6,26
485,59.504,3,4,19,28,38,92,3,2,1,0,1,0,0,0,40.0,18.4,19
486,59.504,3,10,24,35,36,108,3,2,1,0,0,0,0,1,40.0,21.6,24
487,59.501,4,6,19,36,37,102,3,2,1,0,1,0,0,0,40.0,20.4,19
488,59.501,2,3,24,29,40,98,3,2,1,0,0,1,1,2,40.0,19.6,24
489,59.501,6,7,16,30,39,98,3,2,1,0,1,1,2,3,40.0,19.6,16
490,59.501,3,4,28,32,35,102,3,2,1,0,0,0,0,0,40.0,20.4,28
491,59.501,8,9,14,34,37,102,3,2,1,0,1,0,0,1,40.0,20.4,14
492,59.0125,7,14,23,39,42,125,2,3,0,0,0,0,1,3,40.0,25.0,23
493,59.0125,2,19,29,34,41,125,2,3,0,0,1,0,0,1,40.0,25.0,29
494,59.0125,4,17,27,35,42,125,2,3,0,0,1,0,0,1,40.0,25.0,27
495,59.0095,9,16,19,33,42,119,2,3,0,0,1,1,1,3,40.0,23.8,19
496,59.0095,9,18,25,30,37,119,2,3,0,0,0,1,2,3,40.0,23.8,25
497,59.0095,3,9,13,22,34,81,2,3,0,0,1,1,1,2,40.0,16.2,13
498,59.0095,5,9,11,20,36,81,2,3,0,0,0,0,1,2,40.0,16.2,11
499,59.0075,5,11,20,39,40,115,2,3,1,0,1,1,2,2,40.0,23.0,20
500,59.0065,2,21,23,30,37,113,2,3,0,0,0,0,2,2,40.0,22.6,23
501,59.0065,3,8,21,25,30,87,2,3,0,0,0,1,2,2,40.0,17.4,21
502,59.0065,9,13,17,36,38,113,2,3,0,0,0,0,0,1,40.0,22.6,17
503,59.0065,10,12,21,29,41,113,2,3,0,0,1,0,0,2,40.0,22.6,21
504,59.0065,1,4,11,32,39,87,2,3,0,0,1,0,1,1,40.0,17.4,11
505,59.0065,3,5,30,33,42,113,2,3,0,0,1,0,1,2,40.0,22.6,30
506,59.0065,15,18,20,23,37,113,2,3,0,0,0,0,1,1,40.0,22.6,20
507,59.0045,1,17,26,27,38,109,2,3,1,0,1,0,0,0,40.0,21.8,26
508,59.0045,5,13,14,22,37,91,2,3,1,0,0,1,1,1,40.0,18.2,14
509,59.0045,1,2,29,35,42,109,2,3,1,0,1,0,0,2,40.0,21.8,29
510,59.0045,1,19,20,27,42,109,2,3,1,0,0,0,0,1,40.0,21.8,20
511,59.0045,2,13,14,29,33,91,2,3,1,0,1,0,0,1,40.0,18.2,14
512,59.0045,5,11,28,29,36,109,2,3,1,0,0,0,1,2,40.0,21.8,28
513,59.0045,4,17,19,20,31,91,2,3,1,0,0,1,1,1,40.0,18.2,19
514,59.0045,9,10,13,24,35,91,2,3,1,0,0,0,0,2,40.0,18.2,13
515,59.0045,3,4,19,24,41,91,2,3,1,0,1,0,0,0,40.0,18.2,19
516,59.0045,7,10,13,39,40,109,2,3,1,0,1,1,1,3,40.0,21.8,13
517,59.0015,4,5,16,33,39,97,2,3,1,0,0,1,1,1,40.0,19.4,16
518,59.0015,3,4,26,29,41,103,2,3,1,0,0,0,0,1,40.0,20.6,26
519,59.0015,3,6,29,32,33,103,2,3,1,0,1,0,0,1,40.0,20.6,29
520,59.0015,4,5,23,29,42,103,2,3,1,0,0,0,1,3,40.0,20.6,23
521,59.0015,6,7,20,29,41,103,2,3,1,0,0,0,0,2,40.0,20.6,20
522,59.0015,2,11,15,34,35,97,2,3,1,0,1,0,1,1,40.0,19.4,15
523,59.0015,2,7,26,27,41,103,2,3,1,0,1,0,0,1,40.0,20.6,26
524,58.513,6,19,26,34,41,126,3,2,0,0,1,0,0,0,40.0,25.2,26
525,58.513,8,17,21,38,42,126,3,2,0,0,1,0,0,1,40.0,25.2,21
526,58.51,9,18,25,30,38,120,3,2,0,0,1,1,2,3,40.0,24.0,25
527,58.51,5,8,27,38,42,120,3,2,0,0,1,0,0,1,40.0,24.0,27
528,58.51,1,3,16,28,32,80,3,2,0,0,0,1,1,1,40.0,16.0,16
529,58.51,2,5,14,28,31,80,3,2,0,0,0,1,1,1,40.0,16.0,14
530,58.51,2,4,19,21,34,80,3,2,0,0,1,0,0,0,40.0,16.0,19
531,58.51,4,21,23,30,42,120,3,2,0,0,0,0,2,3,40.0,24.0,23
532,58.51,6,8,10,21,35,80,3,2,0,0,0,0,0,1,40.0,16.0,10
533,58.507,14,18,21,29,32,114,3,2,0,0,0,0,0,1,40.0,22.8,21
534,58.507,3,5,20,24,34,86,3,2,0,0,1,0,0,0,40.0,17.2,20
535,58.507,2,4,15,31,34,86,3,2,0,0,1,1,1,1,40.0,17.2,15
536,58.507,5,14,16,24,27,86,3,2,0,0,1,1,1,1,40.0,17.2,16
537,58.505,5,10,26,27,42,110,3,2,1,0,0,0,0,2,40.0,22.0,26
538,58.505,5,11,12,20,42,90,3,2,1,0,1,0,1,2,40.0,18.0,12
539,58.505,8,9,12,28,33,90,3,2,1,0,1,0,0,1,40.0,18.0,12
540,58.502,1,2,28,30,35,96,3,2,1,0,0,0,1,1,40.0,19.2,28
541,58.502,1,6,22,33,34,96,3,2,1,0,0,1,1,1,40.0,19.2,22
542,58.502,14,18,20,21,31,104,3,2,1,0,1,1,1,1,40.0,20.8,20
543,58.502,1,10,16,38,39,104,3,2,1,0,0,1,1,2,40.0,20.8,16
544,58.502,7,8,26,30,33,104,3,2,1,0,0,0,1,2,40.0,20.8,26
545,58.502,3,15,16,34,36,104,3,2,1,0,1,1,1,1,40.0,20.8,16
546,58.502,4,11,12,31,38,96,3,2,1,0,1,1,2,2,40.0,19.2,12
547,58.502,3,4,25,34,38,104,3,2,1,0,1,1,1,1,40.0,20.8,25
548,58.502,4,5,18,33,36,96,3,2,1,0,0,0,0,0,40.0,19.2,18
549,58.502,3,8,16,34,35,96,3,2,1,0,0,1,1,1,40.0,19.2,16
550,58.0135,3,19,27,38,40,127,2,3,0,0,0,1,1,1,40.0,25.4,27
551,58.0105,9,14,17,39,42,121,2,3,0,0,1,0,0,2,40.0,24.2,17
552,58.0105,4,9,11,23,32,79,2,3,0,0,0,0,2,3,40.0,15.8,11
553,58.0105,3,5,18,23,30,79,2,3,0,0,1,0,2,2,40.0,15.8,18
554,58.0105,1,7,16,23,32,79,2,3,0,0,0,1,2,3,40.0,15.8,16
555,58.0105,2,9,13,24,31,79,2,3,0,0,0,1,1,2,40.0,15.8,13
556,58.0105,9,14,23,36,39,121,2,3,0,0,1,0,1,2,40.0,24.2,23
557,58.0105,3,5,14,21,36,79,2,3,0,0,0,0,0,0,40.0,15.8,14
558,58.0105,7,10,28,37,39,121,2,3,0,0,1,0,0,2,40.0,24.2,28
559,58.0075,10,14,23,29,39,115,2,3,0,0,1,0,1,3,40.0,23.0,23
560,58.0075,1,6,31,35,42,115,2,3,0,0,1,1,1,2,40.0,23.0,31
561,58.0075,4,9,13,17,42,85,2,3,0,0,0,0,0,2,40.0,17.0,13
562,58.0055,1,12,13,28,35,89,2,3,1,0,0,0,0,0,40.0,17.8,13
563,58.0055,7,12,25,26,41,111,2,3,1,0,0,1,1,2,40.0,22.2,25
564,58.0055,1,13,26,35,36,111,2,3,1,0,1,0,0,0,40.0,22.2,26
565,58.0055,4,11,25,35,36,111,2,3,1,0,1,1,2,2,40.0,22.2,25
566,58.0055,5,10,28,29,39,111,2,3,1,0,1,0,0,2,40.0,22.2,28
567,58.0055,5,12,13,27,32,89,2,3,1,0,1,0,0,0,40.0,17.8,13
568,58.0055,6,9,10,25,39,89,2,3,1,0,1,1,1,3,40.0,17.8,10
569,58.0055,5,14,21,35,36,111,2,3,1,0,1,0,0,0,40.0,22.2,21
570,58.0055,6,11,12,21,39,89,2,3,1,0,1,0,1,1,40.0,17.8,12
571,58.0055,3,19,23,24,42,111,2,3,1,0,1,0,1,2,40.0,22.2,23
572,58.0055,9,12,27,28,35,111,2,3,1,0,0,0,0,1,40.0,22.2,27
573,58.0055,1,17,18,23,30,89,2,3,1,0,0,0,2,2,40.0,17.8,18
574,58.0025,6,7,18,31,33,95,2,3,1,0,0,1,1,2,40.0,19.0,18
575,58.0025,5,16,17,30,37,105,2,3,1,0,1,1,2,2,40.0,21.0,17
576,58.0025,10,17,22,23,33,105,2,3,1,0,1,1,2,3,40.0,21.0,22
577,58.0025,1,13,18,31,32,95,2,3,1,0,1,1,1,1,40.0,19.0,18
578,58.0025,4,9,29,30,33,105,2,3,1,0,1,0,1,3,40.0,21.0,29
579,58.0025,5,6,21,23,40,95,2,3,1,0,0,1,2,2,40.0,19.0,21
580,57.514,8,17,26,35,42,128,3,2,0,0,0,0,0,1,40.0,25.6,26
581,57.511,1,6,10,22,39,78,3,2,0,0,0,1,1,2,40.0,15.6,10
582,57.511,9,17,22,36,38,122,3,2,0,0,0,1,1,2,40.0,24.4,22
583,57.511,4,7,15,22,30,78,3,2,0,0,0,1,2,3,40.0,15.6,15
584,57.511,2,23,26,30,41,122,3,2,0,0,0,0,2,2,40.0,24.4,26
585,57.511,2,8,13,25,30,78,3,2,0,0,0,1,2,2,40.0,15.6,13
586,57.511,6,18,29,31,38,122,3,2,0,0,1,1,1,2,40.0,24.4,29
587,57.508,14,17,24,28,33,116,3,2,0,0,1,0,0,0,40.0,23.2,24
588,57.508,3,8,30,33,42,116,3,2,0,0,1,0,1,2,40.0,23.2,30
589,57.508,13,18,21,28,36,116,3,2,0,0,1,0,0,0,40.0,23.2,21
590,57.508,13,16,24,27,36,116,3,2,0,0,1,1,1,1,40.0,23.2,24
591,57.508,5,12,14,25,28,84,3,2,0,0,1,1,1,1,40.0,16.8,14
592,57.508,4,6,15,17,42,84,3,2,0,0,0,0,0,1,40.0,16.8,15
593,57.508,3,22,27,30,34,116,3,2,0,0,0,1,2,2,40.0,23.2,27
594,57.508,12,16,23,29,36,116,3,2,0,0,1,1,2,3,40.0,23.2,23
595,57.508,13,19,22,28,34,116,3,2,0,0,0,1,1,1,40.0,23.2,22
596,57.508,2,21,28,30,35,116,3,2,0,0,0,0,1,1,40.0,23.2,28
597,57.508,16,18,21,28,33,116,3,2,0,0,1,1,1,1,40.0,23.2,21
598,57.508,6,10,15,24,29,84,3,2,0,0,0,0,0,2,40.0,16.8,15
599,57.506,1,10,18,29,30,88,3,2,1,0,1,0,1,3,40.0,17.6,18
600,57.506,5,19,20,32,36,112,3,2,1,0,0,0,0,0,40.0,22.4,20
601,57.506,7,8,14,27,32,88,3,2,1,0,1,0,0,1,40.0,17.6,14
602,57.506,3,4,14,27,40,88,3,2,1,0,1,1,1,1,40.0,17.6,14
603,57.503,6,7,24,26,31,94,3,2,1,0,1,1,1,2,40.0,18.8,24
604,57.503,8,9,12,30,35,94,3,2,1,0,0,0,1,2,40.0,18.8,12
605,57.503,2,4,21,33,34,94,3,2,1,0,1,0,0,0,40.0,18.8,21
606,57.503,12,13,23,28,30,106,3,2,1,0,1,0,2,2,40.0,21.2,23
607,57.0115,1,23,26,32,41,123,2,3,0,0,1,0,1,1,40.0,24.6,26
608,57.0115,3,20,22,37,41,123,2,3,0,0,0,1,1,1,40.0,24.6,22
609,57.0085,12,17,21,28,39,117,2,3,0,0,0,0,0,0,40.0,23.4,21
610,57.0085,13,19,22,28,35,117,2,3,0,0,0,1,1,1,40.0,23.4,22
611,57.0085,11,15,24,28,39,117,2,3,0,0,0,0,1,1,40.0,23.4,24
612,57.0085,11,16,21,27,42,117,2,3,0,0,1,1,2,3,40.0,23.4,21
613,57.0085,13,16,21,28,39,117,2,3,0,0,0,1,1,1,40.0,23.4,21
614,57.0085,5,12,17,21,28,83,2,3,0,0,0,0,0,0,40.0,16.6,17
615,57.0085,1,9,13,18,42,83,2,3,0,0,0,0,0,2,40.0,16.6,13
616,57.0065,6,11,27,34,35,113,2,3,1,0,0,0,1,1,40.0,22.6,27
617,57.0065,9,10,23,32,39,113,2,3,1,0,1,0,1,3,40.0,22.6,23
618,57.0065,6,7,13,21,40,87,2,3,1,0,0,1,1,2,40.0,17.4,13
619,57.0035,8,9,23,30,37,107,2,3,1,0,0,0,2,3,40.0,21.4,23
620,57.0035,1,5,24,38,39,107,2,3,1,0,0,0,0,0,40.0,21.4,24
621,56.515,7,17,29,36,42,131,2,3,0,0,1,0,0,3,40.0,26.2,29
622,56.515,8,15,29,38,40,130,3,2,0,0,1,1,1,2,40.0,26.0,29
623,56.515,9,17,28,34,42,130,3,2,0,0,0,0,0,2,40.0,26.0,28
