Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,r0,r1,r2,r3,r4,r5,r6,r7,Mean,Median
236,67.0085,3,4,12,25,39,83,2,3,1,0,0,1,1,1,0,0,0,1,2,1,1,0,16.6,12.0
237,67.0085,3,4,12,23,41,83,2,3,1,0,1,0,1,1,0,0,0,2,0,2,1,0,16.6,12.0
238,67.0085,3,18,21,34,41,117,2,3,0,0,1,0,0,0,0,0,2,1,0,2,0,0,23.4,21.0
239,67.0085,7,13,24,31,42,117,2,3,0,0,0,1,1,3,0,0,2,0,1,2,0,0,23.4,24.0
240,67.0065,12,15,20,29,37,113,2,3,0,0,0,0,0,1,0,0,1,3,0,0,1,0,22.6,20.0
241,67.0055,8,10,13,23,35,89,2,3,0,0,1,0,1,2,0,0,2,1,1,1,0,0,17.8,13.0
242,67.0055,2,10,29,33,37,111,2,3,0,0,0,0,0,2,0,0,2,2,0,0,1,0,22.2,29.0
243,67.0055,3,19,26,29,34,111,2,3,0,0,1,0,0,1,0,0,2,1,0,1,0,1,22.2,26.0
244,67.0055,5,9,19,26,30,89,2,3,0,0,1,0,1,2,0,0,2,0,2,0,0,1,17.8,19.0
245,67.0045,7,12,13,23,36,91,2,3,1,0,1,0,1,2,0,0,1,2,1,1,0,0,18.2,13.0
246,67.0025,5,7,11,34,38,95,2,3,0,0,0,0,1,2,0,0,2,1,2,0,0,0,19.0,11.0
247,67.0025,2,5,26,35,37,105,2,3,0,0,1,0,0,0,0,0,2,0,2,0,1,0,21.0,26.0
248,67.0025,2,6,29,33,35,105,2,3,0,0,0,0,0,1,0,0,2,2,1,0,0,0,21.0,29.0
249,67.0025,2,5,21,28,39,95,2,3,0,0,0,0,0,0,0,0,2,0,2,0,0,1,19.0,21.0
250,67.0015,7,10,21,25,34,97,2,3,0,0,0,1,1,3,0,0,3,0,2,0,0,0,19.4,21.0
251,67.0015,7,14,19,21,36,97,2,3,0,0,0,0,0,1,0,0,3,0,1,0,0,1,19.4,19.0
252,67.0015,5,15,21,24,32,97,2,3,0,0,1,0,0,0,0,0,3,0,1,0,1,0,19.4,21.0
253,67.0015,3,6,28,29,37,103,2,3,1,0,0,0,0,1,0,0,1,1,0,1,1,1,20.6,28.0
254,67.0015,3,14,21,27,32,97,2,3,0,0,0,0,0,0,0,0,3,0,0,1,1,0,19.4,21.0
255,67.0015,6,11,20,27,39,103,2,3,0,0,0,0,1,1,0,0,3,1,1,0,0,0,20.6,20.0
256,67.0005,2,13,25,26,35,101,2,3,1,0,1,1,1,1,0,0,2,0,2,1,0,0,20.2,25.0
257,67.0005,5,11,24,29,30,99,2,3,1,0,0,0,2,3,0,0,2,1,2,0,0,0,19.8,24.0
258,67.0005,6,12,13,27,41,99,2,3,1,0,0,0,0,0,0,0,2,1,0,2,0,0,19.8,13.0
259,66.51,10,12,20,37,41,120,3,2,0,0,1,0,0,1,0,0,1,2,0,1,1,0,24.0,20.0
260,66.509,4,16,29,30,39,118,3,2,1,0,1,1,2,3,0,0,0,1,3,0,1,0,23.6,29.0
261,66.507,1,5,30,38,40,114,3,2,0,0,1,1,2,2,0,0,1,1,3,0,0,0,22.8,30.0
262,66.506,3,6,18,26,35,88,3,2,0,0,1,0,0,0,0,0,2,1,1,1,0,0,17.6,18.0
263,66.506,8,18,21,30,35,112,3,2,0,0,1,0,1,1,0,0,2,1,2,0,0,0,22.4,21.0
264,66.506,6,14,23,31,38,112,3,2,0,0,0,1,2,2,0,0,2,2,0,1,0,0,22.4,23.0
265,66.506,2,13,25,34,38,112,3,2,0,0,0,1,1,1,0,0,2,1,1,1,0,0,22.4,25.0
266,66.506,3,14,18,35,42,112,3,2,0,0,0,0,0,1,0,0,2,1,1,1,0,0,22.4,18.0
267,66.506,4,9,18,26,31,88,3,2,0,0,0,1,1,2,0,0,2,1,0,1,1,0,17.6,18.0
268,66.506,3,18,21,28,42,112,3,2,0,0,1,0,0,1,0,0,2,1,0,1,0,1,22.4,21.0
269,66.505,6,7,12,28,37,90,3,2,1,0,1,0,0,1,0,0,1,1,1,0,1,1,18.0,12.0
270,66.503,3,8,22,26,35,94,3,2,0,0,0,1,1,1,0,0,2,0,1,2,0,0,18.8,22.0
271,66.503,8,11,16,32,39,106,3,2,0,0,0,1,2,2,0,0,2,0,2,0,1,0,21.2,16.0
272,66.502,1,8,10,37,40,96,3,2,0,0,1,1,1,2,0,0,3,0,1,0,1,0,19.2,10.0
273,66.502,7,14,23,26,34,104,3,2,0,0,1,0,1,2,0,0,3,1,1,0,0,0,20.8,23.0
274,66.502,1,10,26,28,31,96,3,2,0,0,1,1,1,2,0,0,3,0,0,1,0,1,19.2,26.0
275,66.502,8,10,13,23,42,96,3,2,0,0,1,0,1,3,0,0,3,1,0,1,0,0,19.2,13.0
276,66.502,4,5,24,33,38,104,3,2,1,0,1,0,0,0,0,0,1,2,1,0,1,0,20.8,24.0
277,66.502,12,13,20,24,35,104,3,2,1,0,0,0,0,0,0,0,1,2,1,1,0,0,20.8,20.0
278,66.502,2,5,17,30,42,96,3,2,0,0,1,0,1,2,0,0,3,0,2,0,0,0,19.2,17.0
279,66.502,2,14,20,27,33,96,3,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,19.2,20.0
280,66.501,2,19,20,23,34,98,3,2,1,0,0,0,1,1,0,0,2,2,0,0,0,1,19.6,20.0
281,66.501,9,15,16,20,38,98,3,2,1,0,0,1,1,2,0,0,2,2,1,0,0,0,19.6,16.0
282,66.0145,4,22,29,33,41,129,2,3,0,0,0,1,1,2,0,0,0,2,0,2,1,0,25.8,29.0
283,66.0135,8,19,23,37,40,127,2,3,0,0,0,1,2,2,0,0,1,1,1,0,1,1,25.4,23.0
284,66.0115,4,20,25,35,39,123,2,3,0,0,1,1,1,1,0,0,0,1,3,0,1,0,24.6,25.0
285,66.0105,3,5,14,25,32,79,2,3,0,0,1,1,1,1,0,0,1,0,2,1,1,0,15.8,14.0
286,66.0095,6,15,20,37,41,119,2,3,0,0,0,0,0,0,0,0,2,1,0,1,1,0,23.8,20.0
287,66.0095,12,13,20,33,41,119,2,3,1,0,1,0,0,0,0,0,0,3,0,2,0,0,23.8,20.0
288,66.0075,7,16,18,21,23,85,2,3,0,0,0,1,2,3,0,0,1,2,2,0,0,0,17.0,18.0
289,66.0065,2,13,15,20,37,87,2,3,0,0,0,0,0,0,0,0,2,1,0,1,1,0,17.4,15.0
290,66.0065,4,9,21,38,41,113,2,3,0,0,1,0,0,1,0,0,2,1,0,1,1,0,22.6,21.0
291,66.0065,6,15,23,31,38,113,2,3,0,0,0,1,2,2,0,0,2,2,0,1,0,0,22.6,23.0
292,66.0065,3,8,19,23,34,87,2,3,0,0,1,0,1,1,0,0,2,1,0,1,0,1,17.4,19.0
293,66.0065,3,9,20,39,42,113,2,3,0,0,1,0,0,2,0,0,2,1,1,1,0,0,22.6,20.0
294,66.0065,8,13,26,29,37,113,2,3,0,0,0,0,0,1,0,0,2,1,0,1,1,0,22.6,26.0
295,66.0065,8,13,19,31,42,113,2,3,0,0,0,1,1,2,0,0,2,0,0,2,0,1,22.6,19.0
296,66.0055,1,10,23,36,41,111,2,3,0,0,1,0,1,2,0,0,3,1,0,1,0,0,22.2,23.0
297,66.0035,5,15,18,26,29,93,2,3,0,0,1,0,0,1,0,0,2,2,1,0,0,0,18.6,18.0
298,66.0035,2,4,21,25,41,93,2,3,0,0,1,1,1,1,0,0,2,0,1,1,1,0,18.6,21.0
299,66.0035,2,5,26,35,39,107,2,3,0,0,1,0,0,0,0,0,2,0,3,0,0,0,21.4,26.0
300,66.0035,9,14,19,23,28,93,2,3,0,0,1,0,1,2,0,0,2,1,0,0,0,2,18.6,19.0
301,66.0025,9,11,15,20,40,95,2,3,0,0,1,1,2,3,0,0,3,1,1,0,0,0,19.0,15.0
302,66.0025,1,11,26,32,35,105,2,3,0,0,1,0,1,1,0,0,3,0,1,0,1,0,21.0,26.0
303,66.0025,1,17,20,31,36,105,2,3,0,0,1,1,1,1,0,0,3,1,0,1,0,0,21.0,20.0
304,66.0025,4,7,13,35,36,95,2,3,1,0,0,0,0,1,0,0,1,0,2,1,1,0,19.0,13.0
305,66.0025,9,12,15,23,36,95,2,3,0,0,0,0,1,2,0,0,3,2,0,0,0,0,19.0,15.0
306,66.0015,7,15,16,26,33,97,2,3,1,0,1,1,1,2,0,0,2,1,2,0,0,0,19.4,16.0
307,65.515,16,18,20,37,41,132,3,2,0,0,0,1,1,1,0,0,0,2,1,1,1,0,26.4,20.0
308,65.515,12,18,28,35,41,134,3,2,0,0,1,0,0,0,0,0,0,2,1,1,0,1,26.8,28.0
309,65.514,8,18,22,39,41,128,3,2,0,0,1,1,1,1,0,0,1,1,1,2,0,0,25.6,22.0
310,65.51,6,16,23,34,41,120,3,2,0,0,1,1,2,2,0,0,2,1,1,1,0,0,24.0,23.0
311,65.51,2,16,23,37,42,120,3,2,0,0,1,1,2,3,0,0,2,1,1,0,1,0,24.0,23.0
312,65.508,12,16,24,29,35,116,3,2,0,0,0,1,1,2,0,0,1,2,2,0,0,0,23.2,24.0
313,65.508,1,16,18,20,29,84,3,2,0,0,0,1,1,2,0,0,1,3,1,0,0,0,16.8,18.0
314,65.507,2,10,12,23,39,86,3,2,0,0,1,0,1,2,0,0,2,2,1,0,0,0,17.2,12.0
315,65.507,4,7,26,36,41,114,3,2,0,0,1,0,0,1,0,0,2,0,1,1,1,0,22.8,26.0
316,65.507,2,7,29,36,40,114,3,2,0,0,0,1,1,3,0,0,2,1,2,0,0,0,22.8,29.0
317,65.507,4,6,17,20,39,86,3,2,0,0,0,0,0,0,0,0,2,1,1,0,1,0,17.2,17.0
318,65.507,4,6,14,25,37,86,3,2,0,0,1,1,1,1,0,0,2,0,1,0,2,0,17.2,14.0
319,65.507,2,12,25,36,39,114,3,2,0,0,1,1,1,1,0,0,2,1,2,0,0,0,22.8,25.0
320,65.507,13,18,20,31,32,114,3,2,1,0,0,1,1,1,0,0,0,2,0,2,1,0,22.8,20.0
321,65.507,4,11,14,25,32,86,3,2,0,0,1,1,2,2,0,0,2,0,1,0,2,0,17.2,14.0
322,65.506,5,6,16,23,38,88,3,2,1,0,1,1,2,2,0,0,1,2,2,0,0,0,17.6,16.0
323,65.506,3,4,29,36,40,112,3,2,1,0,0,1,1,2,0,0,1,1,1,1,1,0,22.4,29.0
324,65.506,1,4,28,39,40,112,3,2,1,0,0,1,1,1,0,0,1,0,2,0,1,1,22.4,28.0
325,65.504,3,15,18,34,38,108,3,2,0,0,1,0,0,0,0,0,2,2,0,1,0,0,21.6,18.0
326,65.504,12,14,22,27,33,108,3,2,0,0,1,1,1,1,0,0,2,2,0,1,0,0,21.6,22.0
327,65.503,8,11,26,29,32,106,3,2,0,0,0,0,1,2,0,0,3,1,0,0,1,0,21.2,26.0
328,65.503,5,10,27,30,34,106,3,2,0,0,1,0,1,2,0,0,3,0,2,0,0,0,21.2,27.0
329,65.503,4,6,17,37,42,106,3,2,0,0,1,0,0,1,0,0,3,0,0,0,2,0,21.2,17.0
330,65.503,4,9,14,27,40,94,3,2,0,0,1,1,1,2,0,0,3,0,1,0,1,0,18.8,14.0
331,65.503,3,15,24,28,36,106,3,2,0,0,0,0,0,0,0,0,3,0,0,1,0,1,21.2,24.0
332,65.502,4,15,27,28,30,104,3,2,1,0,0,0,1,1,0,0,2,0,1,0,1,1,20.8,27.0
333,65.502,6,14,22,23,39,104,3,2,1,0,0,1,2,2,0,0,2,1,1,1,0,0,20.8,22.0
334,65.5,1,8,24,28,39,100,3,2,0,0,1,0,0,0,0,0,3,0,1,0,0,1,20.0,24.0
335,65.5,4,10,17,33,36,100,3,2,0,0,0,0,0,1,0,0,3,1,0,0,1,0,20.0,17.0
336,65.5,2,8,24,31,35,100,3,2,0,0,0,1,1,1,0,0,3,0,1,1,0,0,20.0,24.0
337,65.0145,7,18,24,39,41,129,2,3,0,0,0,0,0,1,0,0,1,1,2,1,0,0,25.8,24.0
338,65.0145,8,19,29,32,41,129,2,3,0,0,1,0,0,1,0,0,1,1,0,1,1,1,25.8,29.0
339,65.0115,8,12,29,35,39,123,2,3,0,0,1,0,0,1,0,0,1,2,2,0,0,0,24.6,29.0
340,65.0075,5,13,24,34,39,115,2,3,0,0,1,0,0,0,0,0,2,0,2,1,0,0,23.0,24.0
341,65.0075,2,5,17,20,41,85,2,3,0,0,0,0,0,0,0,0,2,1,1,1,0,0,17.0,17.0
342,65.0065,5,16,23,34,35,113,2,3,1,0,1,1,2,2,0,0,1,1,3,0,0,0,22.6,23.0
343,65.0065,1,15,24,32,41,113,2,3,0,0,1,0,0,0,0,0,3,0,0,1,1,0,22.6,24.0
344,65.0065,2,13,19,20,33,87,2,3,1,0,1,0,0,0,0,0,1,2,0,1,0,1,17.4,19.0
345,65.0045,3,5,26,36,39,109,2,3,0,0,1,0,0,0,0,0,2,0,2,1,0,0,21.8,26.0
346,65.0045,3,15,18,34,39,109,2,3,0,0,0,0,0,0,0,0,2,1,1,1,0,0,21.8,18.0
347,65.0045,1,5,22,26,37,91,2,3,0,0,0,1,1,1,0,0,2,0,1,1,1,0,18.2,22.0
348,65.0035,6,11,24,29,37,107,2,3,0,0,0,0,1,2,0,0,3,1,0,0,1,0,21.4,24.0
349,65.0035,7,9,17,34,40,107,2,3,0,0,1,1,1,3,0,0,3,0,2,0,0,0,21.4,17.0
350,65.0035,9,12,14,27,31,93,2,3,0,0,0,1,1,2,0,0,3,1,0,1,0,0,18.6,14.0
351,65.0035,8,13,23,27,36,107,2,3,0,0,1,0,1,1,0,0,3,1,0,1,0,0,21.4,23.0
352,65.0035,7,11,24,26,39,107,2,3,0,0,0,0,1,2,0,0,3,0,2,0,0,0,21.4,24.0
353,65.0035,7,17,21,24,38,107,2,3,0,0,1,0,0,1,0,0,3,1,1,0,0,0,21.4,21.0
354,65.0035,6,10,21,29,41,107,2,3,0,0,1,0,0,2,0,0,3,1,0,1,0,0,21.4,21.0
355,65.0025,5,6,19,33,42,105,2,3,1,0,0,0,0,1,0,0,2,1,1,0,0,1,21.0,19.0
356,65.0025,7,8,10,29,41,95,2,3,1,0,0,0,0,3,0,0,2,1,1,1,0,0,19.0,10.0
357,65.0025,5,6,11,33,40,95,2,3,1,0,0,1,2,2,0,0,2,1,2,0,0,0,19.0,11.0
358,65.0025,1,12,25,33,34,105,2,3,1,0,0,1,1,1,0,0,2,2,1,0,0,0,21.0,25.0
359,65.0025,3,11,12,37,42,105,2,3,1,0,1,0,1,2,0,0,2,1,0,1,1,0,21.0,12.0
360,65.0025,6,17,18,23,41,105,2,3,1,0,0,0,1,1,0,0,2,2,0,1,0,0,21.0,18.0
361,65.0005,2,9,24,31,33,99,2,3,0,0,0,1,1,2,0,0,3,1,0,1,0,0,19.8,24.0
362,64.512,4,20,23,36,41,124,3,2,0,0,0,0,1,1,0,0,1,2,0,1,1,0,24.8,23.0
363,64.509,4,6,13,18,41,82,3,2,0,0,0,0,0,0,0,0,1,1,0,2,1,0,16.4,13.0
364,64.509,7,13,16,20,26,82,3,2,0,0,1,1,1,2,0,0,1,1,2,1,0,0,16.4,16.0
365,64.509,7,12,15,20,28,82,3,2,0,0,0,0,0,1,0,0,1,2,1,0,0,1,16.4,15.0
366,64.508,7,14,20,36,39,116,3,2,0,0,0,0,0,1,0,0,2,1,2,0,0,0,23.2,20.0
367,64.508,4,17,24,32,39,116,3,2,0,0,1,0,0,0,0,0,2,0,1,0,2,0,23.2,24.0
368,64.508,4,8,17,25,30,84,3,2,0,0,0,1,2,2,0,0,2,0,2,0,1,0,16.8,17.0
369,64.508,8,14,19,35,40,116,3,2,0,0,0,1,1,1,0,0,2,0,2,0,0,1,23.2,19.0
370,64.508,4,12,15,21,32,84,3,2,0,0,1,0,0,0,0,0,2,1,0,0,2,0,16.8,15.0
371,64.507,2,16,21,33,42,114,3,2,0,0,1,1,1,2,0,0,3,1,1,0,0,0,22.8,21.0
372,64.505,2,5,15,30,38,90,3,2,0,0,1,0,1,1,0,0,2,1,2,0,0,0,18.0,15.0
373,64.505,6,12,19,34,39,110,3,2,0,0,1,0,0,0,0,0,2,1,1,0,0,1,22.0,19.0
374,64.505,1,3,20,30,36,90,3,2,0,0,1,0,1,1,0,0,2,1,1,1,0,0,18.0,20.0
375,64.505,3,9,12,32,34,90,3,2,0,0,1,0,0,1,0,0,2,1,0,1,1,0,18.0,12.0
376,64.505,4,6,26,35,39,110,3,2,0,0,1,0,0,0,0,0,2,0,2,0,1,0,22.0,26.0
377,64.503,9,12,23,24,38,106,3,2,1,0,0,0,1,2,0,0,2,3,0,0,0,0,21.2,23.0
378,64.503,4,19,26,27,30,106,3,2,1,0,0,0,1,1,0,0,2,0,1,0,1,1,21.2,26.0
379,64.501,2,6,24,31,35,98,3,2,0,0,0,1,1,1,0,0,3,0,1,1,0,0,19.6,24.0
380,64.5,5,14,21,24,36,100,3,2,0,0,1,0,0,0,0,0,4,0,1,0,0,0,20.0,21.0
381,64.0135,12,23,28,31,33,127,2,3,0,0,1,1,2,2,0,0,0,3,0,1,0,1,25.4,28.0
382,64.0125,12,17,20,35,41,125,2,3,0,0,0,0,0,0,0,0,1,2,1,1,0,0,25.0,20.0
383,64.0095,11,18,20,33,37,119,2,3,0,0,0,0,1,1,0,0,1,3,0,0,1,0,23.8,20.0
384,64.0095,12,17,23,29,38,119,2,3,0,0,0,0,1,2,0,0,1,4,0,0,0,0,23.8,23.0
385,64.0095,3,6,19,25,28,81,2,3,0,0,0,1,1,1,0,0,1,0,1,1,0,2,16.2,19.0
386,64.0085,5,8,17,20,33,83,2,3,0,0,0,0,0,0,0,0,2,2,1,0,0,0,16.6,17.0
387,64.0085,5,12,27,34,39,117,2,3,0,0,0,0,0,0,0,0,2,1,2,0,0,0,23.4,27.0
388,64.0085,3,5,14,21,40,83,2,3,0,0,0,1,1,1,0,0,2,0,2,1,0,0,16.6,14.0
389,64.0085,6,10,13,23,31,83,2,3,0,0,1,1,2,3,0,0,2,1,0,2,0,0,16.6,13.0
390,64.0085,2,5,16,21,39,83,2,3,0,0,0,1,1,1,0,0,2,0,3,0,0,0,16.6,16.0
391,64.0085,3,5,11,22,42,83,2,3,0,0,1,1,2,3,0,0,2,0,1,2,0,0,16.6,11.0
392,64.0085,3,7,10,29,34,83,2,3,0,0,0,0,0,3,0,0,2,1,1,1,0,0,16.6,10.0
393,64.0075,3,4,11,29,38,85,2,3,1,0,0,0,1,2,0,0,1,2,0,1,1,0,17.0,11.0
394,64.0055,6,17,19,32,37,111,2,3,0,0,1,0,0,0,0,0,2,0,0,0,2,1,22.2,19.0
395,64.0055,10,17,22,29,33,111,2,3,0,0,0,1,1,3,0,0,2,2,0,1,0,0,22.2,22.0
396,64.0055,4,7,21,26,31,89,2,3,0,0,1,1,1,2,0,0,2,0,1,1,1,0,17.8,21.0
397,64.0055,5,7,11,30,36,89,2,3,0,0,0,0,2,3,0,0,2,0,3,0,0,0,17.8,11.0
398,64.0045,5,9,15,24,38,91,2,3,0,0,1,0,0,1,0,0,3,1,1,0,0,0,18.2,15.0
399,64.0045,6,11,14,25,35,91,2,3,0,0,1,1,2,2,0,0,3,0,2,0,0,0,18.2,14.0
400,64.0045,5,18,19,23,26,91,2,3,1,0,0,0,1,1,0,0,1,2,1,0,0,1,18.2,19.0
401,64.0045,6,15,19,21,30,91,2,3,0,0,0,0,1,1,0,0,3,0,1,0,0,1,18.2,19.0
402,64.0035,3,13,24,25,42,107,2,3,1,0,1,1,1,2,0,0,2,0,1,2,0,0,21.4,24.0
403,64.0015,3,11,19,34,36,103,2,3,0,0,0,0,1,1,0,0,3,0,0,1,0,1,20.6,19.0
404,64.0005,3,11,24,27,36,101,2,3,0,0,0,0,1,1,0,0,4,0,0,1,0,0,20.2,24.0
405,64.0005,1,15,21,24,40,101,2,3,0,0,1,1,1,1,0,0,4,0,1,0,0,0,20.2,21.0
406,64.0005,1,11,24,26,37,99,2,3,0,0,1,0,1,1,0,0,4,0,0,0,1,0,19.8,24.0
407,64.0005,8,10,15,27,39,99,2,3,0,0,0,0,0,1,0,0,4,0,1,0,0,0,19.8,15.0
408,63.512,8,19,22,34,41,124,3,2,0,0,0,1,1,1,0,0,2,0,0,2,0,1,24.8,22.0
409,63.51,5,24,28,30,33,120,3,2,0,0,0,0,1,1,0,0,1,1,2,0,0,1,24.0,28.0
410,63.51,13,19,22,30,36,120,3,2,0,0,0,1,2,2,0,0,1,0,1,2,0,1,24.0,22.0
411,63.51,4,24,28,31,33,120,3,2,0,0,1,1,1,1,0,0,1,1,0,1,1,1,24.0,28.0
412,63.509,6,8,13,20,35,82,3,2,0,0,0,0,0,0,0,0,2,1,1,1,0,0,16.4,13.0
413,63.509,2,4,10,29,37,82,3,2,0,0,0,0,0,2,0,0,2,1,0,0,2,0,16.4,10.0
414,63.509,12,16,28,29,33,118,3,2,1,0,0,1,1,2,0,0,0,3,1,0,0,1,23.6,28.0
415,63.509,2,7,28,39,42,118,3,2,0,0,1,0,0,2,0,0,2,0,2,0,0,1,23.6,28.0
416,63.508,7,19,20,28,42,116,3,2,1,0,0,0,0,2,0,0,1,1,1,0,0,2,23.2,20.0
417,63.508,8,12,13,20,31,84,3,2,1,0,0,1,1,1,0,0,1,2,0,2,0,0,16.8,13.0
418,63.506,7,10,19,24,28,88,3,2,0,0,0,0,0,2,0,0,2,0,1,0,0,2,17.6,19.0
419,63.506,1,22,24,30,35,112,3,2,0,0,0,1,2,2,0,0,2,0,2,1,0,0,22.4,24.0
420,63.505,1,12,14,24,39,90,3,2,0,0,1,0,0,0,0,0,3,1,1,0,0,0,18.0,14.0
421,63.505,3,8,17,20,42,90,3,2,0,0,0,0,0,1,0,0,3,1,0,1,0,0,18.0,17.0
422,63.505,3,12,14,30,31,90,3,2,1,0,0,1,2,2,0,0,1,1,1,2,0,0,18.0,14.0
423,63.505,2,10,25,34,39,110,3,2,0,0,0,1,1,2,0,0,3,0,2,0,0,0,22.0,25.0
424,63.505,2,15,19,34,40,110,3,2,0,0,0,1,1,1,0,0,3,0,1,0,0,1,22.0,19.0
425,63.504,3,4,27,32,42,108,3,2,1,0,1,0,0,1,0,0,2,0,0,1,2,0,21.6,27.0
426,63.504,6,8,19,29,30,92,3,2,1,0,1,0,1,2,0,0,2,1,1,0,0,1,18.4,19.0
427,63.502,7,11,14,34,38,104,3,2,0,0,1,0,1,2,0,0,3,1,1,0,0,0,20.8,14.0
428,63.502,4,10,17,34,39,104,3,2,0,0,1,0,0,1,0,0,3,0,1,0,1,0,20.8,17.0
429,63.501,8,11,14,29,36,98,3,2,0,0,0,0,1,2,0,0,4,1,0,0,0,0,19.6,14.0
430,63.501,8,10,21,24,35,98,3,2,0,0,0,0,0,1,0,0,4,0,1,0,0,0,19.6,21.0
431,63.0125,6,11,29,38,41,125,2,3,0,0,1,0,1,2,0,0,2,2,0,1,0,0,25.0,29.0
432,63.0125,5,13,26,39,42,125,2,3,0,0,0,0,0,1,0,0,2,0,2,1,0,0,25.0,26.0
433,63.0105,4,7,19,22,27,79,2,3,0,0,1,1,1,2,0,0,1,0,1,1,1,1,15.8,19.0
434,63.0095,1,5,16,27,32,81,2,3,0,0,0,1,1,1,0,0,2,0,2,0,1,0,16.2,16.0
435,63.0095,11,13,20,33,42,119,2,3,0,0,1,0,1,2,0,0,2,2,0,1,0,0,23.8,20.0
436,63.0095,1,5,19,26,30,81,2,3,0,0,0,0,1,1,0,0,2,0,2,0,0,1,16.2,19.0
437,63.0085,2,3,18,23,37,83,2,3,1,0,1,0,1,1,0,0,1,2,0,1,1,0,16.6,18.0
438,63.0055,13,18,21,22,37,111,2,3,1,0,0,1,1,1,0,0,1,1,0,2,1,0,22.2,21.0
439,63.0055,3,8,11,25,42,89,2,3,0,0,0,1,2,3,0,0,3,0,1,1,0,0,17.8,11.0
440,63.0055,9,19,24,27,32,111,2,3,0,0,1,0,0,1,0,0,3,0,0,0,1,1,22.2,24.0
441,63.0055,2,5,13,27,42,89,2,3,0,0,1,0,0,1,0,0,3,0,1,1,0,0,17.8,13.0
442,63.0055,7,8,25,32,39,111,2,3,1,0,0,1,1,2,0,0,1,0,3,0,1,0,22.2,25.0
443,63.0045,2,19,27,30,31,109,2,3,1,0,0,1,2,2,0,0,2,0,1,1,0,1,21.8,27.0
444,63.0045,9,18,24,25,33,109,2,3,1,0,0,1,1,2,0,0,2,2,1,0,0,0,21.8,24.0
445,63.0025,1,11,18,36,39,105,2,3,0,0,1,0,1,1,0,0,3,1,1,0,0,0,21.0,18.0
446,63.0015,2,15,21,27,32,97,2,3,0,0,1,0,0,0,0,0,4,0,0,0,1,0,19.4,21.0
447,63.0015,1,13,17,24,42,97,2,3,0,0,0,0,0,1,0,0,4,0,0,1,0,0,19.4,17.0
448,63.0015,1,5,18,36,37,97,2,3,1,0,0,0,0,0,0,0,2,1,1,0,1,0,19.4,18.0
449,62.514,3,23,28,34,40,128,3,2,0,0,1,1,2,2,0,0,1,1,1,1,0,1,25.6,28.0
450,62.514,4,13,30,39,42,128,3,2,0,0,0,0,1,2,0,0,1,0,2,1,1,0,25.6,30.0
451,62.513,6,19,22,37,42,126,3,2,0,0,1,1,1,2,0,0,2,0,0,1,1,1,25.2,22.0
452,62.513,8,17,29,32,40,126,3,2,0,0,0,1,1,2,0,0,2,1,1,0,1,0,25.2,29.0
453,62.511,4,7,10,16,41,78,3,2,0,0,0,1,1,3,0,0,1,0,2,1,1,0,15.6,10.0
454,62.511,14,18,22,33,35,122,3,2,0,0,0,1,1,1,0,0,1,2,1,1,0,0,24.4,22.0
455,62.51,2,5,15,20,38,80,3,2,0,0,1,0,0,0,0,0,2,2,1,0,0,0,16.0,15.0
456,62.51,6,17,28,31,38,120,3,2,0,0,1,1,1,1,0,0,2,1,0,1,0,1,24.0,28.0
457,62.51,3,8,11,28,30,80,3,2,0,0,1,0,2,2,0,0,2,0,1,1,0,1,16.0,11.0
458,62.509,1,14,26,37,40,118,3,2,0,0,0,1,1,1,0,0,3,0,1,0,1,0,23.6,26.0
459,62.509,2,14,25,36,41,118,3,2,0,0,0,1,1,1,0,0,3,0,1,1,0,0,23.6,25.0
460,62.509,2,13,28,37,38,118,3,2,1,0,1,0,0,0,0,0,1,1,0,1,1,1,23.6,28.0
461,62.506,4,6,15,26,37,88,3,2,0,0,1,0,0,0,0,0,3,0,0,0,2,0,17.6,15.0
462,62.506,16,19,20,24,33,112,3,2,1,0,0,1,1,1,0,0,1,2,1,0,0,1,22.4,20.0
463,62.506,1,12,17,22,36,88,3,2,0,0,1,1,1,1,0,0,3,1,0,1,0,0,17.6,17.0
464,62.506,8,10,27,32,35,112,3,2,0,0,0,0,0,1,0,0,3,0,1,0,1,0,22.4,27.0
465,62.506,4,15,23,34,36,112,3,2,0,0,1,0,1,1,0,0,3,1,0,0,1,0,22.4,23.0
466,62.506,7,8,16,18,39,88,3,2,1,0,1,1,1,2,0,0,1,1,3,0,0,0,17.6,16.0
467,62.506,2,8,13,26,39,88,3,2,0,0,0,0,0,0,0,0,3,0,1,1,0,0,17.6,13.0
468,62.506,4,17,21,28,42,112,3,2,0,0,0,0,0,1,0,0,3,0,0,0,1,1,22.4,21.0
469,62.506,8,10,12,21,37,88,3,2,0,0,0,0,0,1,0,0,3,1,0,0,1,0,17.6,12.0
470,62.505,9,12,13,20,36,90,3,2,1,0,0,0,0,1,0,0,2,2,0,1,0,0,18.0,13.0
471,62.505,6,18,23,24,39,110,3,2,1,0,0,0,1,1,0,0,2,2,1,0,0,0,22.0,23.0
472,62.505,8,11,29,30,32,110,3,2,1,0,0,0,2,3,0,0,2,1,1,0,1,0,22.0,29.0
