Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,r0,r1,r2,r3,r4,r5,r6,r7,Mean,Median
236,67.0085,3,12,25,38,39,117,2,3,1,0,0,1,1,1,0,0,0,2,2,1,0,0,23.4,25.0
237,67.0065,2,4,13,31,37,87,2,3,0,0,0,1,1,1,0,0,1,0,0,2,2,0,17.4,13.0
238,67.0065,7,13,18,36,39,113,2,3,0,0,0,0,0,1,0,0,1,1,2,1,0,0,22.6,18.0
239,67.0065,12,18,21,23,39,113,2,3,0,0,0,0,1,1,0,0,1,3,1,0,0,0,22.6,21.0
240,67.0055,4,11,26,33,37,111,2,3,0,0,0,0,1,1,0,0,2,1,0,0,2,0,22.2,26.0
241,67.0055,2,15,25,30,39,111,2,3,0,0,1,1,2,2,0,0,2,0,3,0,0,0,22.2,25.0
242,67.0055,1,18,23,33,36,111,2,3,0,0,1,0,1,1,0,0,2,3,0,0,0,0,22.2,23.0
243,67.0055,7,15,17,32,40,111,2,3,0,0,1,1,1,2,0,0,2,0,2,0,1,0,22.2,17.0
244,67.0055,3,11,15,22,38,89,2,3,0,0,0,1,2,2,0,0,2,1,0,2,0,0,17.8,15.0
245,67.0055,7,9,20,33,42,111,2,3,0,0,0,0,0,3,0,0,2,2,1,0,0,0,22.2,20.0
246,67.0045,6,7,16,39,41,109,2,3,1,0,1,1,1,2,0,0,1,0,3,1,0,0,21.8,16.0
247,67.0045,9,18,19,23,40,109,2,3,1,0,1,1,2,3,0,0,1,2,1,0,0,1,21.8,19.0
248,67.0025,5,7,23,34,36,105,2,3,0,0,0,0,1,2,0,0,2,1,2,0,0,0,21.0,23.0
249,67.0025,1,7,25,34,38,105,2,3,0,0,0,1,1,2,0,0,2,1,2,0,0,0,21.0,25.0
250,67.0025,2,5,27,32,39,105,2,3,0,0,1,0,0,0,0,0,2,0,2,0,1,0,21.0,27.0
251,67.0025,3,9,26,30,37,105,2,3,0,0,0,0,1,2,0,0,2,0,1,1,1,0,21.0,26.0
252,67.0015,2,15,19,25,36,97,2,3,0,0,1,1,1,1,0,0,3,0,1,0,0,1,19.4,19.0
253,67.0015,2,13,17,27,38,97,2,3,0,0,1,0,0,0,0,0,3,1,0,1,0,0,19.4,17.0
254,67.0015,3,4,27,29,40,103,2,3,1,0,0,1,1,2,0,0,1,1,1,1,1,0,20.6,27.0
255,67.0015,5,13,21,24,34,97,2,3,0,0,1,0,0,0,0,0,3,0,1,1,0,0,19.4,21.0
256,67.0015,7,8,19,31,38,103,2,3,1,0,1,1,1,2,0,0,1,1,1,1,0,1,20.6,19.0
257,67.0015,8,13,17,23,36,97,2,3,0,0,1,0,1,1,0,0,3,1,0,1,0,0,19.4,17.0
258,67.0015,3,4,22,27,41,97,2,3,1,0,0,1,1,1,0,0,1,0,0,3,1,0,19.4,22.0
259,67.0005,6,7,14,31,41,99,2,3,1,0,1,1,1,2,0,0,2,0,1,2,0,0,19.8,14.0
260,67.0005,9,17,18,25,32,101,2,3,1,0,0,1,1,2,0,0,2,1,1,0,1,0,20.2,18.0
261,67.0005,5,17,18,23,36,99,2,3,1,0,0,0,1,1,0,0,2,2,1,0,0,0,19.8,18.0
262,67.0005,9,18,20,21,33,101,2,3,1,0,0,0,0,1,0,0,2,3,0,0,0,0,20.2,20.0
263,67.0005,9,12,13,24,41,99,2,3,1,0,0,0,0,1,0,0,2,1,0,2,0,0,19.8,13.0
264,66.509,2,16,23,35,42,118,3,2,0,0,1,1,2,3,0,0,2,1,2,0,0,0,23.6,23.0
265,66.509,4,12,25,38,39,118,3,2,1,0,0,1,1,1,0,0,0,2,2,0,1,0,23.6,25.0
266,66.507,10,12,23,31,38,114,3,2,0,0,0,1,2,3,0,0,1,3,0,1,0,0,22.8,23.0
267,66.506,3,7,14,24,40,88,3,2,0,0,1,1,1,2,0,0,2,0,2,1,0,0,17.6,14.0
268,66.506,1,14,19,22,32,88,3,2,0,0,1,1,1,1,0,0,2,0,0,1,1,1,17.6,19.0
269,66.506,1,18,20,34,39,112,3,2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,22.4,20.0
270,66.506,1,18,26,29,38,112,3,2,0,0,1,0,0,1,0,0,2,3,0,0,0,0,22.4,26.0
271,66.505,7,8,12,22,41,90,3,2,1,0,1,1,1,2,0,0,1,1,1,2,0,0,18.0,12.0
272,66.505,5,13,14,38,40,110,3,2,1,0,0,1,1,1,0,0,1,1,2,1,0,0,22.0,14.0
273,66.503,5,10,13,30,36,94,3,2,0,0,1,0,1,2,0,0,2,0,2,1,0,0,18.8,13.0
274,66.502,6,11,20,27,40,104,3,2,0,0,1,1,2,2,0,0,3,1,1,0,0,0,20.8,20.0
275,66.502,4,13,18,34,35,104,3,2,1,0,1,0,0,0,0,0,1,1,1,1,1,0,20.8,18.0
276,66.502,8,14,17,22,35,96,3,2,0,0,0,1,1,1,0,0,3,0,1,1,0,0,19.2,17.0
277,66.502,6,10,17,23,40,96,3,2,0,0,1,1,2,3,0,0,3,1,1,0,0,0,19.2,17.0
278,66.502,1,11,20,26,38,96,3,2,0,0,1,0,1,1,0,0,3,2,0,0,0,0,19.2,20.0
279,66.502,1,14,23,30,36,104,3,2,0,0,0,0,2,2,0,0,3,1,1,0,0,0,20.8,23.0
280,66.501,2,3,25,30,42,102,3,2,1,0,1,1,2,3,0,0,2,0,2,1,0,0,20.4,25.0
281,66.0145,13,16,20,39,41,129,2,3,0,0,0,1,1,1,0,0,0,1,2,2,0,0,25.8,20.0
282,66.0145,4,20,29,35,41,129,2,3,0,0,0,0,0,1,0,0,0,2,1,1,1,0,25.8,29.0
283,66.0115,12,18,23,29,41,123,2,3,0,0,0,0,1,2,0,0,0,4,0,1,0,0,24.6,23.0
284,66.0115,3,5,12,18,39,77,2,3,0,0,0,0,0,0,0,0,0,2,2,1,0,0,15.4,12.0
285,66.0095,3,14,23,37,42,119,2,3,0,0,1,0,1,2,0,0,2,1,0,1,1,0,23.8,23.0
286,66.0075,4,7,18,27,29,85,2,3,0,0,1,0,0,2,0,0,1,2,1,0,1,0,17.0,18.0
287,66.0075,3,8,30,33,41,115,2,3,0,0,1,0,1,1,0,0,1,1,1,2,0,0,23.0,30.0
288,66.0075,3,8,28,37,39,115,2,3,0,0,1,0,0,0,0,0,1,0,1,1,1,1,23.0,28.0
289,66.0075,2,5,33,35,40,115,2,3,0,0,1,1,1,1,0,0,1,1,3,0,0,0,23.0,33.0
290,66.0065,3,9,19,24,32,87,2,3,0,0,1,0,0,1,0,0,2,0,0,1,1,1,17.4,19.0
291,66.0065,2,12,27,33,39,113,2,3,0,0,1,0,0,0,0,0,2,2,1,0,0,0,22.6,27.0
292,66.0065,9,18,20,27,39,113,2,3,0,0,1,0,0,1,0,0,2,2,1,0,0,0,22.6,20.0
293,66.0065,5,16,24,27,41,113,2,3,0,0,0,1,1,1,0,0,2,0,2,1,0,0,22.6,24.0
294,66.0065,3,5,19,24,36,87,2,3,0,0,0,0,0,0,0,0,2,0,1,1,0,1,17.4,19.0
295,66.0055,7,19,24,30,31,111,2,3,1,0,0,1,2,3,0,0,1,0,2,1,0,1,22.2,24.0
296,66.0035,1,8,20,25,39,93,2,3,0,0,0,1,1,1,0,0,2,1,2,0,0,0,18.6,20.0
297,66.0035,3,9,13,40,42,107,2,3,0,0,1,1,1,3,0,0,2,0,1,2,0,0,21.4,13.0
298,66.0035,4,7,21,25,36,93,2,3,0,0,0,1,1,2,0,0,2,0,2,0,1,0,18.6,21.0
299,66.0035,1,14,18,35,39,107,2,3,0,0,0,0,0,0,0,0,2,1,2,0,0,0,21.4,18.0
300,66.0035,5,9,24,29,40,107,2,3,0,0,1,1,1,3,0,0,2,1,2,0,0,0,21.4,24.0
301,66.0025,5,8,23,29,30,95,2,3,1,0,0,0,2,3,0,0,1,2,2,0,0,0,19.0,23.0
302,66.0025,4,15,17,26,33,95,2,3,0,0,0,0,0,0,0,0,3,1,0,0,1,0,19.0,17.0
303,66.0025,1,15,20,23,36,95,2,3,0,0,0,0,1,1,0,0,3,2,0,0,0,0,19.0,20.0
304,66.0025,6,9,17,23,40,95,2,3,0,0,0,1,2,3,0,0,3,1,1,0,0,0,19.0,17.0
305,66.0025,1,9,14,30,41,95,2,3,0,0,1,0,1,2,0,0,3,0,1,1,0,0,19.0,14.0
306,66.0015,5,17,18,26,37,103,2,3,1,0,1,0,0,0,0,0,2,1,1,0,1,0,20.6,18.0
307,66.0015,4,14,15,29,41,103,2,3,1,0,1,0,0,1,0,0,2,1,0,1,1,0,20.6,15.0
308,66.0015,3,10,25,26,39,103,2,3,1,0,0,1,1,2,0,0,2,0,2,1,0,0,20.6,25.0
309,65.515,7,18,33,38,40,136,3,2,0,0,1,1,1,2,0,0,0,3,2,0,0,0,27.2,33.0
310,65.512,12,20,23,31,38,124,3,2,0,0,0,1,2,2,0,0,0,4,0,1,0,0,24.8,23.0
311,65.511,4,8,13,20,33,78,3,2,0,0,1,0,0,0,0,0,1,2,0,1,1,0,15.6,13.0
312,65.51,7,10,28,33,42,120,3,2,0,0,0,0,0,3,0,0,2,1,1,0,0,1,24.0,28.0
313,65.508,5,7,10,30,32,84,3,2,0,0,1,0,1,3,0,0,1,0,3,0,1,0,16.8,10.0
314,65.507,9,16,26,28,35,114,3,2,0,0,1,1,1,2,0,0,2,0,2,0,0,1,22.8,26.0
315,65.507,6,15,25,30,38,114,3,2,0,0,1,1,2,2,0,0,2,1,2,0,0,0,22.8,25.0
316,65.507,9,18,23,26,38,114,3,2,0,0,1,0,1,2,0,0,2,3,0,0,0,0,22.8,23.0
317,65.507,8,12,27,29,38,114,3,2,0,0,1,0,0,1,0,0,2,3,0,0,0,0,22.8,27.0
318,65.507,4,6,17,28,31,86,3,2,0,0,0,1,1,1,0,0,2,0,0,1,1,1,17.2,17.0
319,65.507,6,13,18,36,41,114,3,2,0,0,1,0,0,0,0,0,2,1,0,2,0,0,22.8,18.0
320,65.506,5,6,12,28,37,88,3,2,1,0,0,0,0,0,0,0,1,1,1,0,1,1,17.6,12.0
321,65.504,1,12,17,30,32,92,3,2,0,0,1,0,1,1,0,0,2,1,1,0,1,0,18.4,17.0
322,65.504,6,9,22,33,38,108,3,2,0,0,0,1,1,2,0,0,2,2,0,1,0,0,21.6,22.0
323,65.503,2,6,13,31,42,94,3,2,0,0,1,1,1,2,0,0,3,0,0,2,0,0,18.8,13.0
324,65.503,3,10,16,32,33,94,3,2,1,0,1,1,1,2,0,0,1,1,1,1,1,0,18.8,16.0
325,65.503,8,12,15,29,42,106,3,2,0,0,1,0,0,2,0,0,3,2,0,0,0,0,21.2,15.0
326,65.503,6,17,19,26,38,106,3,2,0,0,1,0,0,0,0,0,3,1,0,0,0,1,21.2,19.0
327,65.503,2,6,14,31,41,94,3,2,0,0,1,1,1,1,0,0,3,0,0,2,0,0,18.8,14.0
328,65.503,8,10,19,27,30,94,3,2,0,0,1,0,1,2,0,0,3,0,1,0,0,1,18.8,19.0
329,65.502,5,12,13,24,42,96,3,2,1,0,1,0,0,1,0,0,2,1,1,1,0,0,19.2,13.0
330,65.502,8,16,23,24,33,104,3,2,1,0,1,1,2,2,0,0,2,2,1,0,0,0,20.8,23.0
331,65.0115,7,18,26,33,39,123,2,3,0,0,0,0,0,1,0,0,1,2,2,0,0,0,24.6,26.0
332,65.0105,5,19,21,36,40,121,2,3,0,0,0,1,1,1,0,0,2,0,2,0,0,1,24.2,21.0
333,65.0105,6,15,20,39,41,121,2,3,0,0,0,0,0,0,0,0,2,1,1,1,0,0,24.2,20.0
334,65.0105,6,15,28,31,41,121,2,3,0,0,1,1,1,1,0,0,2,0,0,2,0,1,24.2,28.0
335,65.0105,1,18,25,35,42,121,2,3,0,0,1,1,1,2,0,0,2,1,2,0,0,0,24.2,25.0
336,65.0085,3,21,28,30,35,117,2,3,0,0,0,0,1,1,0,0,1,0,2,1,0,1,23.4,28.0
337,65.0075,4,10,13,27,31,85,2,3,0,0,0,1,1,2,0,0,2,0,0,2,1,0,17.0,13.0
338,65.0075,2,7,27,38,41,115,2,3,0,0,1,0,0,1,0,0,2,1,1,1,0,0,23.0,27.0
339,65.0075,3,9,15,28,30,85,2,3,0,0,0,0,1,2,0,0,2,0,1,1,0,1,17.0,15.0
340,65.0075,8,11,29,32,35,115,2,3,0,0,0,0,1,2,0,0,2,1,1,0,1,0,23.0,29.0
341,65.0075,3,6,18,27,31,85,2,3,0,0,0,1,1,1,0,0,2,1,0,2,0,0,17.0,18.0
342,65.0065,4,5,19,27,32,87,2,3,1,0,0,0,0,0,0,0,1,0,1,0,2,1,17.4,19.0
343,65.0035,3,10,19,37,38,107,2,3,1,0,0,0,0,1,0,0,1,1,0,1,1,1,21.4,19.0
344,65.0035,3,14,24,27,39,107,2,3,0,0,1,0,0,0,0,0,3,0,1,1,0,0,21.4,24.0
345,65.0035,1,10,19,29,34,93,2,3,0,0,1,0,0,2,0,0,3,1,0,0,0,1,18.6,19.0
346,65.0035,8,11,14,23,37,93,2,3,0,0,0,0,2,2,0,0,3,1,0,0,1,0,18.6,14.0
347,65.0035,6,7,22,33,39,107,2,3,1,0,0,1,1,2,0,0,1,1,2,1,0,0,21.4,22.0
348,65.0035,1,11,20,25,36,93,2,3,0,0,1,1,2,2,0,0,3,1,1,0,0,0,18.6,20.0
349,65.0025,4,15,20,21,35,95,2,3,1,0,1,0,0,0,0,0,2,1,1,0,1,0,19.0,20.0
350,65.0025,6,17,18,29,35,105,2,3,1,0,0,0,0,1,0,0,2,2,1,0,0,0,21.0,18.0
351,65.0025,4,17,18,21,35,95,2,3,1,0,0,0,0,0,0,0,2,1,1,0,1,0,19.0,18.0
352,65.0025,2,19,24,25,35,105,2,3,1,0,1,1,1,1,0,0,2,0,2,0,0,1,21.0,24.0
353,65.0005,5,9,21,30,36,101,2,3,0,0,0,0,1,2,0,0,3,0,2,0,0,0,20.2,21.0
354,65.0005,2,5,27,29,36,99,2,3,0,0,0,0,0,1,0,0,3,1,1,0,0,0,19.8,27.0
355,65.0005,5,9,11,36,38,99,2,3,0,0,0,0,1,2,0,0,3,1,1,0,0,0,19.8,11.0
356,64.513,12,18,29,32,35,126,3,2,0,0,1,0,0,1,0,0,0,3,1,0,1,0,25.2,29.0
357,64.512,12,18,21,33,40,124,3,2,0,0,0,1,1,1,0,0,1,3,1,0,0,0,24.8,21.0
358,64.511,3,17,28,32,42,122,3,2,0,0,1,0,0,1,0,0,2,0,0,1,1,1,24.4,28.0
359,64.511,6,13,24,38,41,122,3,2,0,0,0,0,0,0,0,0,2,1,0,2,0,0,24.4,24.0
360,64.511,5,19,22,34,42,122,3,2,0,0,1,1,1,2,0,0,2,0,1,1,0,1,24.4,22.0
361,64.509,5,20,25,32,36,118,3,2,0,0,1,1,1,1,0,0,1,1,2,0,1,0,23.6,25.0
362,64.508,6,10,12,23,33,84,3,2,0,0,1,0,1,2,0,0,2,3,0,0,0,0,16.8,12.0
363,64.508,2,16,27,33,38,116,3,2,0,0,0,1,1,1,0,0,2,2,1,0,0,0,23.2,27.0
364,64.507,2,13,26,31,42,114,3,2,0,0,1,1,1,2,0,0,3,0,0,2,0,0,22.8,26.0
365,64.505,1,4,30,33,42,110,3,2,0,0,0,0,1,2,0,0,2,1,1,0,1,0,22.0,30.0
366,64.504,11,12,25,28,32,108,3,2,1,0,1,1,2,2,0,0,1,1,1,0,1,1,21.6,25.0
367,64.504,3,21,22,30,32,108,3,2,1,0,1,1,2,2,0,0,1,0,1,2,1,0,21.6,22.0
368,64.504,6,9,17,20,40,92,3,2,0,0,1,1,1,2,0,0,3,1,1,0,0,0,18.4,17.0
369,64.504,3,7,14,26,42,92,3,2,0,0,0,0,0,2,0,0,3,0,1,1,0,0,18.4,14.0
370,64.504,6,9,13,26,38,92,3,2,0,0,1,0,0,1,0,0,3,1,0,1,0,0,18.4,13.0
371,64.503,4,15,26,30,31,106,3,2,1,0,0,1,2,2,0,0,2,0,1,1,1,0,21.2,26.0
372,64.5,1,12,24,27,36,100,3,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,20.0,24.0
373,64.0115,3,11,29,38,42,123,2,3,0,0,0,0,1,3,0,0,2,2,0,1,0,0,24.6,29.0
374,64.0095,5,10,13,25,28,81,2,3,0,0,1,1,1,2,0,0,1,0,2,1,0,1,16.2,13.0
375,64.0095,2,5,20,23,31,81,2,3,0,0,0,1,2,2,0,0,1,2,1,1,0,0,16.2,20.0
376,64.0095,5,20,24,31,39,119,2,3,0,0,0,1,1,1,0,0,1,1,2,1,0,0,23.8,24.0
377,64.0085,4,9,17,20,33,83,2,3,0,0,0,0,0,1,0,0,2,2,0,0,1,0,16.6,17.0
378,64.0085,8,18,21,33,37,117,2,3,0,0,1,0,0,0,0,0,2,2,0,0,1,0,23.4,21.0
379,64.0075,1,17,22,34,41,115,2,3,0,0,1,1,1,1,0,0,3,0,0,2,0,0,23.0,22.0
380,64.0055,10,16,21,29,35,111,2,3,0,0,0,1,1,3,0,0,2,1,2,0,0,0,22.2,21.0
381,64.0055,7,12,19,24,27,89,2,3,0,0,1,0,0,1,0,0,2,1,1,0,0,1,17.8,19.0
382,64.0045,1,15,19,22,34,91,2,3,0,0,0,1,1,1,0,0,3,0,0,1,0,1,18.2,19.0
383,64.0045,6,9,16,27,33,91,2,3,0,0,1,1,1,2,0,0,3,1,1,0,0,0,18.2,16.0
384,64.0045,1,16,21,29,42,109,2,3,0,0,1,1,1,3,0,0,3,1,1,0,0,0,21.8,21.0
385,64.0045,3,4,10,35,39,91,2,3,1,0,0,0,0,1,0,0,1,0,2,1,1,0,18.2,10.0
386,64.0045,6,14,23,27,39,109,2,3,0,0,0,0,1,1,0,0,3,1,1,0,0,0,21.8,23.0
387,64.0045,12,13,23,26,35,109,2,3,1,0,1,0,1,1,0,0,1,2,1,1,0,0,21.8,23.0
388,64.0045,6,11,21,32,39,109,2,3,0,0,1,0,1,1,0,0,3,0,1,0,1,0,21.8,21.0
389,64.0045,5,8,21,34,41,109,2,3,0,0,1,0,0,0,0,0,3,0,1,1,0,0,21.8,21.0
390,64.0045,4,11,13,40,41,109,2,3,1,0,1,1,2,2,0,0,1,0,1,2,1,0,21.8,13.0
391,64.0045,5,8,15,29,34,91,2,3,0,0,1,0,0,1,0,0,3,1,1,0,0,0,18.2,15.0
392,64.0035,1,2,16,33,41,93,2,3,1,0,1,1,1,1,0,0,2,1,1,1,0,0,18.6,16.0
393,64.0015,6,11,17,31,38,103,2,3,0,0,1,1,2,2,0,0,3,1,0,1,0,0,20.6,17.0
394,64.0015,5,8,17,31,36,97,2,3,0,0,0,1,1,1,0,0,3,0,1,1,0,0,19.4,17.0
395,64.0015,2,5,21,36,39,103,2,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,20.6,21.0
396,64.0005,7,8,21,30,33,99,2,3,1,0,0,0,1,2,0,0,2,1,2,0,0,0,19.8,21.0
397,64.0005,5,11,14,27,42,99,2,3,0,0,0,0,1,2,0,0,4,0,1,0,0,0,19.8,14.0
398,64.0005,6,15,21,24,35,101,2,3,0,0,1,0,0,0,0,0,4,0,1,0,0,0,20.2,21.0
399,64.0005,5,6,27,30,33,101,2,3,1,0,0,0,1,1,0,0,2,1,2,0,0,0,20.2,27.0
400,64.0005,6,17,21,23,34,101,2,3,0,0,0,0,1,1,0,0,4,1,0,0,0,0,20.2,21.0
401,63.513,8,20,23,35,40,126,3,2,0,0,1,1,2,2,0,0,1,2,2,0,0,0,25.2,23.0
402,63.513,2,16,32,35,41,126,3,2,0,0,1,1,1,1,0,0,1,0,2,1,1,0,25.2,32.0
403,63.512,5,14,29,36,40,124,3,2,0,0,0,1,1,2,0,0,2,1,2,0,0,0,24.8,29.0
404,63.512,4,19,24,36,41,124,3,2,0,0,1,0,0,0,0,0,2,0,0,1,1,1,24.8,24.0
405,63.51,11,19,28,30,32,120,3,2,0,0,0,0,2,2,0,0,1,0,1,0,1,2,24.0,28.0
406,63.51,4,21,28,30,37,120,3,2,0,0,0,0,1,1,0,0,1,0,1,0,2,1,24.0,28.0
407,63.51,11,18,20,32,39,120,3,2,0,0,0,0,1,1,0,0,1,2,1,0,1,0,24.0,20.0
408,63.509,2,19,25,34,38,118,3,2,0,0,0,1,1,1,0,0,2,1,1,0,0,1,23.6,25.0
409,63.509,2,4,16,21,39,82,3,2,0,0,0,1,1,1,0,0,2,0,2,0,1,0,16.4,16.0
410,63.509,1,12,30,34,41,118,3,2,0,0,1,0,1,1,0,0,2,1,1,1,0,0,23.6,30.0
411,63.509,1,12,17,20,32,82,3,2,0,0,1,0,0,0,0,0,2,2,0,0,1,0,16.4,17.0
412,63.506,1,9,30,32,40,112,3,2,0,0,1,1,2,3,0,0,2,0,2,0,1,0,22.4,30.0
413,63.506,12,15,20,24,41,112,3,2,0,0,0,0,0,0,0,0,2,2,0,1,0,0,22.4,20.0
414,63.506,10,12,23,27,40,112,3,2,0,0,1,1,2,3,0,0,2,2,1,0,0,0,22.4,23.0
415,63.506,8,11,19,22,28,88,3,2,0,0,1,1,2,2,0,0,2,0,0,1,0,2,17.6,19.0
416,63.505,1,5,10,34,40,90,3,2,0,0,1,1,1,2,0,0,3,0,2,0,0,0,18.0,10.0
417,63.505,6,13,24,27,40,110,3,2,0,0,0,1,1,1,0,0,3,0,1,1,0,0,22.0,24.0
418,63.505,7,11,14,26,32,90,3,2,0,0,0,0,1,2,0,0,3,0,1,0,1,0,18.0,14.0
419,63.505,1,9,28,30,42,110,3,2,0,0,0,0,1,3,0,0,3,0,1,0,0,1,22.0,28.0
420,63.504,7,14,27,28,32,108,3,2,1,0,1,0,0,1,0,0,2,0,1,0,1,1,21.6,27.0
421,63.502,2,8,24,33,37,104,3,2,0,0,0,0,0,0,0,0,3,1,0,0,1,0,20.8,24.0
422,63.502,6,8,11,33,38,96,3,2,0,0,1,0,1,1,0,0,3,2,0,0,0,0,19.2,11.0
423,63.502,1,8,22,26,39,96,3,2,0,0,0,1,1,1,0,0,3,0,1,1,0,0,19.2,22.0
424,63.501,2,5,14,40,41,102,3,2,1,0,0,1,1,1,0,0,2,0,2,1,0,0,20.4,14.0
425,63.501,3,10,16,36,37,102,3,2,1,0,1,1,1,2,0,0,2,0,1,1,1,0,20.4,16.0
426,63.0135,13,15,20,38,41,127,2,3,0,0,0,0,0,0,0,0,1,2,0,2,0,0,25.4,20.0
427,63.0125,3,19,26,36,41,125,2,3,0,0,1,0,0,0,0,0,2,0,0,2,0,1,25.0,26.0
428,63.0105,12,18,23,27,41,121,2,3,0,0,0,0,1,1,0,0,1,3,0,1,0,0,24.2,23.0
429,63.0095,7,19,27,30,36,119,2,3,0,0,1,0,1,2,0,0,2,0,2,0,0,1,23.8,27.0
430,63.0095,8,17,22,35,37,119,2,3,0,0,1,1,1,1,0,0,2,0,1,1,1,0,23.8,22.0
431,63.0095,1,4,10,25,41,81,2,3,0,0,1,1,1,2,0,0,2,0,1,1,1,0,16.2,10.0
432,63.0095,9,13,29,32,36,119,2,3,0,0,1,0,0,2,0,0,2,1,0,1,1,0,23.8,29.0
433,63.0085,7,11,22,38,39,117,2,3,1,0,0,1,2,3,0,0,1,1,2,1,0,0,23.4,22.0
434,63.0085,3,18,19,35,42,117,2,3,1,0,0,0,0,1,0,0,1,1,1,1,0,1,23.4,19.0
435,63.0065,2,5,11,30,39,87,2,3,0,0,0,0,2,2,0,0,2,0,3,0,0,0,17.4,11.0
436,63.0065,2,9,28,35,39,113,2,3,0,0,1,0,0,1,0,0,2,0,2,0,0,1,22.6,28.0
437,63.0065,1,20,26,31,35,113,2,3,0,0,1,1,1,1,0,0,2,1,1,1,0,0,22.6,26.0
438,63.0055,2,7,19,27,34,89,2,3,0,0,1,0,0,1,0,0,3,0,1,0,0,1,17.8,19.0
439,63.0055,2,9,15,28,35,89,2,3,0,0,1,0,0,1,0,0,3,0,1,0,0,1,17.8,15.0
440,63.0055,9,15,23,30,34,111,2,3,0,0,0,0,2,3,0,0,3,1,1,0,0,0,22.2,23.0
441,63.0055,3,9,15,24,38,89,2,3,0,0,0,0,0,1,0,0,3,1,0,1,0,0,17.8,15.0
442,63.0055,8,11,15,20,35,89,2,3,0,0,1,0,1,1,0,0,3,1,1,0,0,0,17.8,15.0
443,63.0045,8,17,18,25,41,109,2,3,1,0,1,1,1,1,0,0,2,1,1,1,0,0,21.8,18.0
444,63.0045,7,8,17,20,39,91,2,3,1,0,1,0,0,1,0,0,2,1,2,0,0,0,18.2,17.0
445,63.0025,6,8,15,37,39,105,2,3,0,0,0,0,0,0,0,0,3,0,1,0,1,0,21.0,15.0
446,63.0025,1,6,24,35,39,105,2,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,21.0,24.0
447,63.0015,6,7,21,32,37,103,2,3,1,0,1,0,0,1,0,0,2,0,1,0,2,0,20.6,21.0
448,63.0015,6,13,17,27,34,97,2,3,0,0,1,0,0,0,0,0,4,0,0,1,0,0,19.4,17.0
449,63.0015,1,17,19,24,42,103,2,3,0,0,0,0,0,1,0,0,4,0,0,0,0,1,20.6,19.0
450,63.0015,5,9,11,36,42,103,2,3,0,0,0,0,1,3,0,0,4,0,1,0,0,0,20.6,11.0
451,63.0015,5,6,15,33,38,97,2,3,1,0,1,0,0,0,0,0,2,2,1,0,0,0,19.4,15.0
452,63.0005,2,3,17,36,41,99,2,3,1,0,0,0,0,0,0,0,3,0,0,2,0,0,19.8,17.0
453,62.515,12,19,30,35,40,136,3,2,0,0,1,1,2,2,0,0,0,1,3,0,0,1,27.2,30.0
454,62.514,12,14,29,32,41,128,3,2,0,0,1,0,0,1,0,0,1,2,0,1,1,0,25.6,29.0
455,62.513,3,18,29,34,42,126,3,2,0,0,0,0,0,2,0,0,2,2,0,1,0,0,25.2,29.0
456,62.513,8,18,27,32,41,126,3,2,0,0,1,0,0,0,0,0,2,1,0,1,1,0,25.2,27.0
457,62.511,4,8,12,19,35,78,3,2,0,0,0,0,0,0,0,0,1,1,1,0,1,1,15.6,12.0
458,62.511,7,10,18,20,23,78,3,2,0,0,1,0,1,3,0,0,1,3,1,0,0,0,15.6,18.0
459,62.51,2,7,14,20,37,80,3,2,0,0,1,0,0,1,0,0,2,1,1,0,1,0,16.0,14.0
460,62.51,5,22,23,32,38,120,3,2,1,0,1,1,2,2,0,0,0,2,1,1,1,0,24.0,23.0
461,62.51,2,4,13,24,37,80,3,2,0,0,1,0,0,0,0,0,2,0,0,1,2,0,16.0,13.0
462,62.51,5,16,29,34,36,120,3,2,0,0,1,1,1,2,0,0,2,1,2,0,0,0,24.0,29.0
463,62.51,1,12,30,35,42,120,3,2,0,0,1,0,1,2,0,0,2,1,2,0,0,0,24.0,30.0
464,62.509,5,14,22,38,39,118,3,2,1,0,0,1,1,1,0,0,1,1,2,1,0,0,23.6,22.0
465,62.507,13,17,20,26,38,114,3,2,0,0,0,0,0,0,0,0,2,2,0,1,0,0,22.8,20.0
466,62.506,5,9,24,32,42,112,3,2,0,0,1,0,0,2,0,0,3,0,1,0,1,0,22.4,24.0
467,62.506,8,15,27,30,32,112,3,2,0,0,0,0,1,1,0,0,3,0,1,0,1,0,22.4,27.0
468,62.506,8,11,24,32,37,112,3,2,0,0,0,0,1,1,0,0,3,0,0,0,2,0,22.4,24.0
469,62.506,6,15,21,32,38,112,3,2,0,0,0,0,0,0,0,0,3,1,0,0,1,0,22.4,21.0
470,62.506,11,12,20,30,39,112,3,2,1,0,1,0,2,2,0,0,1,2,2,0,0,0,22.4,20.0
471,62.505,9,11,12,38,40,110,3,2,1,0,0,1,2,3,0,0,2,2,1,0,0,0,22.0,12.0
472,62.505,5,14,28,29,34,110,3,2,1,0,1,0,0,1,0,0,2,1,1,0,0,1,22.0,28.0
