Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,RankScore,Mean,Median
301,62.01,9,17,23,28,36,113,2,3,0,0,0,0,1,2,40.0,22.6,23.0
302,62.0,4,9,26,31,37,107,2,3,0,0,0,1,1,2,40.0,21.4,26.0
303,62.0,4,15,16,27,35,97,2,3,1,0,1,1,1,1,40.0,19.4,16.0
304,62.0,3,17,24,29,30,103,2,3,1,0,0,0,1,2,40.0,20.6,24.0
305,62.0,1,7,24,36,39,107,2,3,0,0,0,0,0,1,40.0,21.4,24.0
306,62.0,7,8,10,37,41,103,2,3,1,0,1,0,0,2,40.0,20.6,10.0
307,62.0,1,6,25,36,39,107,2,3,0,0,1,1,1,1,40.0,21.4,25.0
308,62.0,12,14,21,23,37,107,2,3,0,0,0,0,1,1,40.0,21.4,21.0
309,62.0,9,16,19,21,28,93,2,3,0,0,1,1,1,2,40.0,18.6,19.0
310,62.0,1,7,29,34,36,107,2,3,0,0,0,0,0,2,40.0,21.4,29.0
311,62.0,5,17,23,24,34,103,2,3,1,0,1,0,1,1,40.0,20.6,23.0
312,62.0,4,7,29,32,35,107,2,3,0,0,0,0,0,2,40.0,21.4,29.0
313,62.0,7,12,19,30,39,107,2,3,0,0,1,0,1,2,40.0,21.4,19.0
314,62.0,7,13,20,21,36,97,2,3,1,0,0,0,0,1,40.0,19.4,20.0
315,62.0,1,16,17,28,35,97,2,3,1,0,0,1,1,1,40.0,19.4,17.0
316,62.0,1,9,22,27,34,93,2,3,0,0,0,1,1,2,40.0,18.6,22.0
317,62.0,9,16,17,20,35,97,2,3,1,0,0,1,1,2,40.0,19.4,17.0
318,61.51,3,13,16,24,30,86,3,2,0,0,1,1,2,2,40.0,17.2,16.0
319,61.51,2,15,26,34,37,114,3,2,0,0,0,0,0,0,40.0,22.8,26.0
320,61.51,8,13,24,29,40,114,3,2,0,0,0,1,1,2,40.0,22.8,24.0
321,61.51,1,13,28,36,42,120,3,2,0,0,0,0,0,1,40.0,24.0,28.0
322,61.51,5,10,12,20,39,86,3,2,0,0,1,0,0,1,40.0,17.2,12.0
323,61.51,1,7,12,24,42,86,3,2,0,0,1,0,0,2,40.0,17.2,12.0
324,61.51,4,19,24,33,40,120,3,2,0,0,1,1,1,1,40.0,24.0,24.0
325,61.51,4,8,15,23,36,86,3,2,0,0,0,0,1,1,40.0,17.2,15.0
326,61.51,6,10,13,25,32,86,3,2,0,0,0,1,1,2,40.0,17.2,13.0
327,61.51,3,13,24,36,38,114,3,2,0,0,1,0,0,0,40.0,22.8,24.0
328,61.51,5,17,26,32,34,114,3,2,0,0,0,0,0,0,40.0,22.8,26.0
329,61.51,3,18,24,33,36,114,3,2,0,0,1,0,0,0,40.0,22.8,24.0
330,61.51,4,6,16,23,37,86,3,2,0,0,1,1,2,2,40.0,17.2,16.0
331,61.51,3,6,10,26,41,86,3,2,0,0,1,0,0,1,40.0,17.2,10.0
332,61.51,6,17,19,32,40,114,3,2,0,0,0,1,1,1,40.0,22.8,19.0
333,61.51,4,19,23,34,40,120,3,2,0,0,1,1,2,2,40.0,24.0,23.0
334,61.51,6,17,21,28,42,114,3,2,0,0,0,0,0,1,40.0,22.8,21.0
335,61.51,5,15,28,30,36,114,3,2,0,0,1,0,1,1,40.0,22.8,28.0
336,61.51,1,8,11,26,40,86,3,2,0,0,1,1,2,2,40.0,17.2,11.0
337,61.51,4,18,25,29,38,114,3,2,0,0,1,1,1,2,40.0,22.8,25.0
338,61.51,4,12,25,38,41,120,3,2,0,0,0,1,1,1,40.0,24.0,25.0
339,61.51,1,16,19,36,42,114,3,2,0,0,1,1,1,2,40.0,22.8,19.0
340,61.51,9,12,26,32,35,114,3,2,0,0,1,0,0,1,40.0,22.8,26.0
341,61.51,5,12,19,38,40,114,3,2,0,0,0,1,1,1,40.0,22.8,19.0
342,61.5,5,13,18,34,38,108,3,2,0,0,1,0,0,0,40.0,21.6,18.0
343,61.5,4,18,19,23,40,104,3,2,1,0,0,1,2,2,40.0,20.8,19.0
344,61.5,6,10,27,28,33,104,3,2,1,0,0,0,0,1,40.0,20.8,27.0
345,61.5,11,14,20,27,36,108,3,2,0,0,0,0,1,1,40.0,21.6,20.0
346,61.5,7,15,16,20,38,96,3,2,1,0,0,1,1,2,40.0,19.2,16.0
347,61.5,1,4,17,32,38,92,3,2,0,0,0,0,0,0,40.0,18.4,17.0
348,61.5,2,6,26,35,39,108,3,2,0,0,1,0,0,0,40.0,21.6,26.0
349,61.5,2,9,12,33,36,92,3,2,0,0,1,0,0,1,40.0,18.4,12.0
350,61.5,5,6,20,31,42,104,3,2,1,0,0,1,1,2,40.0,20.8,20.0
351,61.5,1,12,13,38,40,104,3,2,1,0,0,1,1,1,40.0,20.8,13.0
352,61.5,5,6,11,34,40,96,3,2,1,0,0,1,2,2,40.0,19.2,11.0
353,61.5,2,8,13,33,36,92,3,2,0,0,1,0,0,0,40.0,18.4,13.0
354,61.01,6,19,27,29,34,115,2,3,0,0,1,0,0,1,40.0,23.0,27.0
355,61.01,6,9,21,37,42,115,2,3,0,0,0,0,0,2,40.0,23.0,21.0
356,61.01,1,19,22,35,38,115,2,3,0,0,0,1,1,1,40.0,23.0,22.0
357,61.01,1,8,16,21,39,85,2,3,0,0,1,1,1,1,40.0,17.0,16.0
358,61.01,7,18,22,29,39,115,2,3,0,0,1,1,1,3,40.0,23.0,22.0
359,61.01,8,14,25,29,39,115,2,3,0,0,1,1,1,2,40.0,23.0,25.0
360,61.01,5,15,24,36,41,121,2,3,0,0,1,0,0,0,40.0,24.2,24.0
361,61.01,2,4,19,29,31,85,2,3,0,0,1,1,1,2,40.0,17.0,19.0
362,61.01,6,11,19,38,41,115,2,3,0,0,1,0,1,1,40.0,23.0,19.0
363,61.01,2,13,17,21,32,85,2,3,0,0,1,0,0,0,40.0,17.0,17.0
364,61.01,2,13,27,35,38,115,2,3,0,0,0,0,0,0,40.0,23.0,27.0
365,61.01,4,7,11,22,41,85,2,3,0,0,1,1,2,3,40.0,17.0,11.0
366,61.01,9,11,24,37,40,121,2,3,0,0,0,1,2,3,40.0,24.2,24.0
367,61.01,1,9,14,21,40,85,2,3,0,0,1,1,1,2,40.0,17.0,14.0
368,61.01,5,17,24,27,42,115,2,3,0,0,1,0,0,1,40.0,23.0,24.0
369,61.0,8,11,12,23,41,95,2,3,1,0,1,0,2,2,40.0,19.0,12.0
370,61.0,2,5,21,25,38,91,2,3,0,0,1,1,1,1,40.0,18.2,21.0
371,61.0,9,11,20,32,33,105,2,3,1,0,0,0,1,2,40.0,21.0,20.0
372,61.0,1,12,27,32,33,105,2,3,1,0,1,0,0,0,40.0,21.0,27.0
373,61.0,13,15,24,26,31,109,2,3,0,0,0,1,1,1,40.0,21.8,24.0
374,61.0,5,12,19,29,30,95,2,3,1,0,1,0,1,2,40.0,19.0,19.0
375,61.0,7,15,18,23,28,91,2,3,0,0,1,0,1,2,40.0,18.2,18.0
376,61.0,10,17,21,28,33,109,2,3,0,0,0,0,0,1,40.0,21.8,21.0
377,61.0,3,6,20,27,35,91,2,3,0,0,0,0,0,0,40.0,18.2,20.0
378,61.0,2,19,20,25,39,105,2,3,1,0,1,1,1,1,40.0,21.0,20.0
379,61.0,11,15,24,27,32,109,2,3,0,0,0,0,1,1,40.0,21.8,24.0
380,61.0,5,9,11,30,36,91,2,3,0,0,0,0,2,3,40.0,18.2,11.0
381,61.0,3,6,25,27,30,91,2,3,0,0,0,1,2,2,40.0,18.2,25.0
382,60.51,8,17,22,30,39,116,3,2,0,0,0,1,2,2,40.0,23.2,22.0
383,60.51,9,18,22,30,37,116,3,2,0,0,0,1,2,3,40.0,23.2,22.0
384,60.51,2,18,27,30,39,116,3,2,0,0,0,0,1,1,40.0,23.2,27.0
385,60.51,3,7,14,28,32,84,3,2,0,0,0,0,0,1,40.0,16.8,14.0
386,60.51,8,14,23,36,41,122,3,2,0,0,0,0,1,1,40.0,24.4,23.0
387,60.51,4,10,28,35,39,116,3,2,0,0,0,0,0,1,40.0,23.2,28.0
388,60.51,5,18,28,30,41,122,3,2,0,0,1,0,1,1,40.0,24.4,28.0
389,60.51,2,13,29,34,38,116,3,2,0,0,0,0,0,1,40.0,23.2,29.0
390,60.51,5,18,24,33,42,122,3,2,0,0,0,0,0,1,40.0,24.4,24.0
391,60.51,8,19,24,27,38,116,3,2,0,0,1,0,0,0,40.0,23.2,24.0
392,60.51,4,8,29,34,41,116,3,2,0,0,1,0,0,1,40.0,23.2,29.0
393,60.51,4,10,29,38,41,122,3,2,0,0,0,0,0,2,40.0,24.4,29.0
394,60.51,10,17,22,24,37,110,3,2,0,0,1,1,1,2,40.0,22.0,22.0
395,60.51,10,18,21,29,32,110,3,2,0,0,0,0,0,2,40.0,22.0,21.0
396,60.51,2,13,27,36,38,116,3,2,0,0,0,0,0,0,40.0,23.2,27.0
397,60.51,1,8,12,25,38,84,3,2,0,0,1,1,1,1,40.0,16.8,12.0
398,60.51,12,17,20,24,37,110,3,2,0,0,1,0,0,0,40.0,22.0,20.0
399,60.51,10,14,26,29,31,110,3,2,0,0,0,1,1,3,40.0,22.0,26.0
400,60.51,2,9,15,20,38,84,3,2,0,0,0,0,0,1,40.0,16.8,15.0
401,60.51,4,19,22,33,38,116,3,2,0,0,0,1,1,1,40.0,23.2,22.0
402,60.51,5,14,18,24,29,90,3,2,0,0,1,0,0,1,40.0,18.0,18.0
403,60.51,6,8,11,31,34,90,3,2,0,0,1,1,2,2,40.0,18.0,11.0
404,60.51,3,16,18,35,38,110,3,2,0,0,1,1,1,1,40.0,22.0,18.0
405,60.51,8,14,17,37,40,116,3,2,0,0,1,1,1,1,40.0,23.2,17.0
406,60.51,1,4,19,32,34,90,3,2,0,0,1,0,0,0,40.0,18.0,19.0
407,60.5,2,6,19,39,40,106,3,2,1,0,1,1,1,1,40.0,21.2,19.0
408,60.5,2,14,19,29,30,94,3,2,1,0,1,0,1,2,40.0,18.8,19.0
409,60.5,2,18,19,25,42,106,3,2,1,0,1,1,1,2,40.0,21.2,19.0
410,60.5,8,13,21,22,42,106,3,2,1,0,1,1,1,2,40.0,21.2,21.0
411,60.5,9,10,25,28,34,106,3,2,1,0,0,1,1,3,40.0,21.2,25.0
412,60.5,1,12,14,36,37,100,3,2,1,0,0,0,0,0,40.0,20.0,14.0
413,60.5,4,6,21,34,35,100,3,2,1,0,1,0,0,0,40.0,20.0,21.0
414,60.5,6,7,15,24,42,94,3,2,1,0,0,0,0,2,40.0,18.8,15.0
415,60.5,8,13,20,21,32,94,3,2,1,0,0,0,0,0,40.0,18.8,20.0
416,60.5,7,8,10,28,41,94,3,2,1,0,1,0,0,2,40.0,18.8,10.0
417,60.5,6,10,22,23,33,94,3,2,1,0,1,1,2,3,40.0,18.8,22.0
418,60.5,5,6,27,30,32,100,3,2,1,0,0,0,1,1,40.0,20.0,27.0
419,60.5,8,12,19,20,35,94,3,2,1,0,0,0,0,0,40.0,18.8,19.0
420,60.5,2,3,28,32,41,106,3,2,1,0,1,0,0,0,40.0,21.2,28.0
421,60.5,3,15,16,30,42,106,3,2,1,0,0,1,2,3,40.0,21.2,16.0
422,60.5,4,8,24,25,39,100,3,2,1,0,1,1,1,1,40.0,20.0,24.0
423,60.01,4,13,18,25,29,89,2,3,0,0,0,1,1,2,40.0,17.8,18.0
424,60.01,6,17,23,32,39,117,2,3,0,0,0,0,1,1,40.0,23.4,23.0
425,60.01,2,7,12,29,33,83,2,3,0,0,1,0,0,2,40.0,16.6,12.0
426,60.01,5,15,24,38,41,123,2,3,0,0,1,0,0,0,40.0,24.6,24.0
427,60.01,4,7,19,23,30,83,2,3,0,0,0,0,2,3,40.0,16.6,19.0
428,60.01,6,8,15,19,41,89,2,3,0,0,0,0,0,0,40.0,17.8,15.0
429,60.01,1,3,16,26,37,83,2,3,0,0,1,1,1,1,40.0,16.6,16.0
430,60.01,4,8,25,39,41,117,2,3,0,0,0,1,1,1,40.0,23.4,25.0
431,60.01,8,19,22,33,41,123,2,3,0,0,0,1,1,1,40.0,24.6,22.0
432,60.01,3,15,24,36,39,117,2,3,0,0,0,0,0,0,40.0,23.4,24.0
433,60.01,5,8,21,25,30,89,2,3,0,0,1,1,2,2,40.0,17.8,21.0
434,60.01,5,7,11,30,36,89,2,3,0,0,0,0,2,3,40.0,17.8,11.0
435,60.01,9,19,25,28,36,117,2,3,0,0,1,1,1,2,40.0,23.4,25.0
436,60.01,5,15,29,32,36,117,2,3,0,0,1,0,0,1,40.0,23.4,29.0
437,60.01,11,13,20,31,42,117,2,3,0,0,1,1,2,3,40.0,23.4,20.0
438,60.01,13,16,21,23,38,111,2,3,0,0,1,1,2,2,40.0,22.2,21.0
439,60.01,2,6,21,27,33,89,2,3,0,0,0,0,0,0,40.0,17.8,21.0
440,60.01,5,16,18,21,29,89,2,3,0,0,0,1,1,2,40.0,17.8,18.0
441,60.01,7,9,28,32,41,117,2,3,0,0,0,0,0,2,40.0,23.4,28.0
442,60.01,7,18,23,28,41,117,2,3,0,0,1,0,1,2,40.0,23.4,23.0
443,60.0,2,3,19,27,42,93,2,3,1,0,1,0,0,1,40.0,18.6,19.0
444,60.0,4,5,26,31,33,99,2,3,1,0,0,1,1,1,40.0,19.8,26.0
445,60.0,7,11,12,25,38,93,2,3,1,0,0,1,2,3,40.0,18.6,12.0
446,60.0,1,10,13,37,38,99,2,3,1,0,0,0,0,1,40.0,19.8,13.0
447,60.0,1,3,20,38,39,101,2,3,1,0,0,0,0,0,40.0,20.2,20.0
448,60.0,1,15,16,34,41,107,2,3,1,0,1,1,1,1,40.0,21.4,16.0
449,59.51,12,17,25,28,30,112,3,2,0,0,0,1,2,2,40.0,22.4,25.0
450,59.51,10,19,24,26,33,112,3,2,0,0,0,0,0,1,40.0,22.4,24.0
451,59.51,7,17,28,30,42,124,3,2,0,0,1,0,1,3,40.0,24.8,28.0
452,59.51,6,8,15,19,40,88,3,2,0,0,0,1,1,1,40.0,17.6,15.0
453,59.51,4,11,28,39,42,124,3,2,0,0,0,0,1,2,40.0,24.8,28.0
454,59.51,1,19,26,36,42,124,3,2,0,0,1,0,0,1,40.0,24.8,26.0
455,59.51,7,10,26,39,42,124,3,2,0,0,0,0,0,3,40.0,24.8,26.0
456,59.51,11,13,20,30,38,112,3,2,0,0,1,0,2,2,40.0,22.4,20.0
457,59.51,8,13,17,38,42,118,3,2,0,0,1,0,0,1,40.0,23.6,17.0
458,59.51,4,6,10,29,33,82,3,2,0,0,0,0,0,2,40.0,16.4,10.0
459,59.51,7,14,18,20,29,88,3,2,0,0,0,0,0,2,40.0,17.6,18.0
460,59.51,1,18,24,36,39,118,3,2,0,0,0,0,0,0,40.0,23.6,24.0
461,59.51,1,8,20,27,32,88,3,2,0,0,0,0,0,0,40.0,17.6,20.0
462,59.51,4,9,11,28,30,82,3,2,0,0,0,0,2,3,40.0,16.4,11.0
463,59.5,7,12,13,34,36,102,3,2,1,0,0,0,0,1,40.0,20.4,13.0
464,59.5,5,6,24,32,41,108,3,2,1,0,0,0,0,0,40.0,21.6,24.0
465,59.5,6,10,28,29,35,108,3,2,1,0,0,0,0,2,40.0,21.6,28.0
466,59.5,5,10,16,33,34,98,3,2,1,0,0,1,1,2,40.0,19.6,16.0
467,59.5,6,16,17,28,41,108,3,2,1,0,1,1,1,1,40.0,21.6,17.0
468,59.5,7,13,14,32,36,102,3,2,1,0,0,0,0,1,40.0,20.4,14.0
469,59.5,3,18,19,26,42,108,3,2,1,0,0,0,0,1,40.0,21.6,19.0
470,59.5,1,12,18,35,36,102,3,2,1,0,0,0,0,0,40.0,20.4,18.0
471,59.5,9,10,20,32,37,108,3,2,1,0,1,0,0,2,40.0,21.6,20.0
472,59.5,8,9,15,28,32,92,3,2,1,0,1,0,0,1,40.0,18.4,15.0
473,59.5,8,11,12,24,37,92,3,2,1,0,0,0,1,1,40.0,18.4,12.0
474,59.5,5,12,29,30,32,108,3,2,1,0,1,0,1,2,40.0,21.6,29.0
475,59.5,2,3,26,36,41,108,3,2,1,0,1,0,0,0,40.0,21.6,26.0
476,59.5,2,15,16,27,32,92,3,2,1,0,1,1,1,1,40.0,18.4,16.0
477,59.01,1,6,10,27,37,81,2,3,0,0,1,0,0,1,40.0,16.2,10.0
478,59.01,5,13,29,36,42,125,2,3,0,0,0,0,0,2,40.0,25.0,29.0
479,59.01,3,8,29,34,39,113,2,3,0,0,1,0,0,1,40.0,22.6,29.0
480,59.01,9,18,25,32,41,125,2,3,0,0,0,1,1,2,40.0,25.0,25.0
481,59.01,1,4,13,23,40,81,2,3,0,0,1,1,2,2,40.0,16.2,13.0
482,59.01,1,6,13,27,34,81,2,3,0,0,0,0,0,0,40.0,16.2,13.0
483,59.01,2,11,17,20,31,81,2,3,0,0,1,1,2,2,40.0,16.2,17.0
484,59.01,5,17,29,34,40,125,2,3,0,0,0,1,1,2,40.0,25.0,29.0
485,59.01,4,17,19,35,38,113,2,3,0,0,0,0,0,0,40.0,22.6,19.0
486,59.01,3,5,16,23,34,81,2,3,0,0,1,1,2,2,40.0,16.2,16.0
487,59.01,1,7,30,33,42,113,2,3,0,0,0,0,1,3,40.0,22.6,30.0
488,59.01,3,7,16,21,34,81,2,3,0,0,0,1,1,2,40.0,16.2,16.0
489,59.01,6,17,29,33,40,125,2,3,0,0,0,1,1,2,40.0,25.0,29.0
490,59.01,9,10,22,33,41,115,2,3,1,0,0,1,1,3,40.0,23.0,22.0
491,59.01,1,11,15,20,34,81,2,3,0,0,1,0,1,1,40.0,16.2,15.0
492,59.01,6,9,13,17,42,87,2,3,0,0,0,0,0,2,40.0,17.4,13.0
493,59.01,8,15,29,33,40,125,2,3,0,0,0,1,1,2,40.0,25.0,29.0
494,59.01,9,14,25,35,42,125,2,3,0,0,1,1,1,3,40.0,25.0,25.0
495,59.0,2,9,25,33,34,103,2,3,1,0,0,1,1,2,40.0,20.6,25.0
496,59.0,3,15,26,27,38,109,2,3,1,0,0,0,0,0,40.0,21.8,26.0
497,59.0,8,11,15,34,35,103,2,3,1,0,1,0,1,1,40.0,20.6,15.0
498,59.0,10,11,21,28,33,103,2,3,1,0,1,0,1,2,40.0,20.6,21.0
499,59.0,11,13,20,29,30,103,2,3,1,0,1,0,2,3,40.0,20.6,20.0
500,59.0,3,12,21,36,37,109,2,3,1,0,0,0,0,0,40.0,21.8,21.0
501,59.0,6,7,11,27,40,91,2,3,1,0,1,1,2,3,40.0,18.2,11.0
502,59.0,8,11,25,26,39,109,2,3,1,0,0,1,2,2,40.0,21.8,25.0
503,59.0,5,11,12,25,38,91,2,3,1,0,1,1,2,2,40.0,18.2,12.0
504,59.0,5,6,18,31,37,97,2,3,1,0,0,1,1,1,40.0,19.4,18.0
505,59.0,2,15,19,20,35,91,2,3,1,0,1,0,0,0,40.0,18.2,19.0
506,59.0,8,13,14,33,41,109,2,3,1,0,1,0,0,0,40.0,21.8,14.0
507,58.51,13,17,22,30,32,114,3,2,0,0,1,1,2,2,40.0,22.8,22.0
508,58.51,8,15,26,30,31,110,3,2,1,0,0,1,2,2,40.0,22.0,26.0
509,58.51,8,15,26,33,38,120,3,2,0,0,1,0,0,0,40.0,24.0,26.0
510,58.51,5,6,18,27,34,90,3,2,1,0,0,0,0,0,40.0,18.0,18.0
511,58.51,1,18,28,37,42,126,3,2,0,0,1,0,0,1,40.0,25.2,28.0
512,58.51,2,5,21,26,32,86,3,2,0,0,1,0,0,0,40.0,17.2,21.0
513,58.51,4,15,16,23,32,90,3,2,1,0,0,1,2,2,40.0,18.0,16.0
514,58.51,5,8,11,24,32,80,3,2,0,0,0,0,1,1,40.0,16.0,11.0
515,58.51,3,4,24,38,41,110,3,2,1,0,1,0,0,0,40.0,22.0,24.0
516,58.51,8,18,26,27,31,110,3,2,1,0,1,1,1,1,40.0,22.0,26.0
517,58.51,3,8,10,20,39,80,3,2,0,0,1,0,0,1,40.0,16.0,10.0
518,58.51,2,8,15,20,35,80,3,2,0,0,1,0,0,0,40.0,16.0,15.0
519,58.51,10,15,22,28,39,114,3,2,0,0,0,1,1,2,40.0,22.8,22.0
520,58.51,11,14,22,28,39,114,3,2,0,0,0,1,2,2,40.0,22.8,22.0
521,58.51,1,6,12,25,36,80,3,2,0,0,1,1,1,1,40.0,16.0,12.0
522,58.5,2,6,26,27,35,96,3,2,1,0,1,0,0,0,40.0,19.2,26.0
523,58.5,2,9,26,27,40,104,3,2,1,0,0,1,1,2,40.0,20.8,26.0
524,58.5,1,17,18,32,36,104,3,2,1,0,0,0,0,0,40.0,20.8,18.0
525,58.5,1,2,18,36,39,96,3,2,1,0,0,0,0,0,40.0,19.2,18.0
526,58.5,5,6,24,32,37,104,3,2,1,0,0,0,0,0,40.0,20.8,24.0
527,58.01,8,19,27,33,40,127,2,3,0,0,0,1,1,1,40.0,25.4,27.0
528,58.01,6,7,18,21,37,89,2,3,1,0,1,0,0,1,40.0,17.8,18.0
529,58.01,1,6,13,21,38,79,2,3,0,0,1,0,0,0,40.0,15.8,13.0
530,58.01,2,14,15,25,33,89,2,3,1,0,1,1,1,1,40.0,17.8,15.0
531,58.01,11,17,20,33,40,121,2,3,0,0,1,1,2,2,40.0,24.2,20.0
532,58.01,6,7,18,39,41,111,2,3,1,0,0,0,0,1,40.0,22.2,18.0
533,58.01,10,12,25,29,39,115,2,3,0,0,1,1,1,3,40.0,23.0,25.0
534,58.01,13,15,21,30,42,121,2,3,0,0,0,0,1,2,40.0,24.2,21.0
535,58.01,12,14,23,27,39,115,2,3,0,0,0,0,1,1,40.0,23.0,23.0
536,58.01,1,15,29,30,36,111,2,3,1,0,0,0,1,2,40.0,22.2,29.0
537,58.01,1,3,21,28,32,85,2,3,0,0,1,0,0,0,40.0,17.0,21.0
538,58.01,3,12,15,26,29,85,2,3,0,0,0,0,0,1,40.0,17.0,15.0
539,58.01,7,10,27,33,34,111,2,3,1,0,1,0,0,2,40.0,22.2,27.0
540,58.01,13,19,24,26,33,115,2,3,0,0,1,0,0,0,40.0,23.0,24.0
541,58.01,9,19,24,32,37,121,2,3,0,0,1,0,0,1,40.0,24.2,24.0
542,58.01,1,6,15,24,33,79,2,3,0,0,0,0,0,0,40.0,15.8,15.0
543,58.01,4,11,21,37,38,111,2,3,1,0,1,0,1,1,40.0,22.2,21.0
544,58.01,8,9,11,20,41,89,2,3,1,0,1,0,1,2,40.0,17.8,11.0
545,58.01,1,12,21,38,39,111,2,3,1,0,1,0,0,0,40.0,22.2,21.0
546,58.01,8,14,19,35,39,115,2,3,0,0,1,0,0,0,40.0,23.0,19.0
547,58.01,9,13,25,36,38,121,2,3,0,0,0,1,1,2,40.0,24.2,25.0
548,58.0,6,7,19,30,33,95,2,3,1,0,0,0,1,2,40.0,19.0,19.0
549,58.0,2,3,24,27,39,95,2,3,1,0,0,0,0,0,40.0,19.0,24.0
550,58.0,11,14,21,29,30,105,2,3,1,0,1,0,2,3,40.0,21.0,21.0
551,58.0,5,6,15,32,37,95,2,3,1,0,1,0,0,0,40.0,19.0,15.0
552,57.51,4,5,15,28,36,88,3,2,1,0,1,0,0,0,40.0,17.6,15.0
553,57.51,9,10,15,36,42,112,3,2,1,0,0,0,0,3,40.0,22.4,15.0
554,57.51,1,18,28,36,39,122,3,2,0,0,1,0,0,0,40.0,24.4,28.0
555,57.51,4,10,11,25,38,88,3,2,1,0,0,1,2,3,40.0,17.6,11.0
556,57.51,4,9,29,38,42,122,3,2,0,0,1,0,0,3,40.0,24.4,29.0
557,57.51,6,16,29,34,37,122,3,2,0,0,1,1,1,2,40.0,24.4,29.0
558,57.51,4,17,28,31,32,112,3,2,1,0,0,1,1,1,40.0,22.4,28.0
559,57.51,2,20,27,33,40,122,3,2,0,0,1,1,1,1,40.0,24.4,27.0
560,57.51,1,5,32,36,42,116,3,2,0,0,1,0,0,1,40.0,23.2,32.0
561,57.51,7,17,28,34,42,128,3,2,0,0,1,0,0,2,40.0,25.6,28.0
562,57.51,10,12,29,31,34,116,3,2,0,0,0,1,1,3,40.0,23.2,29.0
563,57.51,6,16,18,21,23,84,3,2,0,0,1,1,2,2,40.0,16.8,18.0
564,57.51,9,12,26,32,33,112,3,2,1,0,1,0,0,1,40.0,22.4,26.0
565,57.51,2,7,15,24,30,78,3,2,0,0,0,0,1,2,40.0,15.6,15.0
566,57.51,2,3,18,24,41,88,3,2,1,0,0,0,0,0,40.0,17.6,18.0
567,57.51,7,19,22,36,38,122,3,2,0,0,0,1,1,2,40.0,24.4,22.0
568,57.51,4,13,23,40,42,122,3,2,0,0,1,1,2,3,40.0,24.4,23.0
569,57.51,6,17,18,30,41,112,3,2,1,0,0,0,1,1,40.0,22.4,18.0
570,57.51,7,16,20,34,35,112,3,2,1,0,0,1,1,2,40.0,22.4,20.0
571,57.5,1,6,27,28,32,94,3,2,1,0,0,0,0,0,40.0,18.8,27.0
572,57.5,3,4,26,28,33,94,3,2,1,0,1,0,0,0,40.0,18.8,26.0
573,57.01,3,7,13,18,42,83,2,3,0,0,1,0,0,2,40.0,16.6,13.0
574,57.01,6,21,23,33,40,123,2,3,0,0,1,1,2,2,40.0,24.6,23.0
575,57.01,4,11,15,25,28,83,2,3,0,0,1,1,2,2,40.0,16.6,15.0
576,57.01,3,9,11,22,32,77,2,3,0,0,1,1,2,3,40.0,15.4,11.0
577,57.01,8,17,24,25,39,113,2,3,1,0,0,1,1,1,40.0,22.6,24.0
578,57.01,1,10,11,27,38,87,2,3,1,0,1,0,1,2,40.0,17.4,11.0
579,57.01,1,7,33,36,40,117,2,3,0,0,0,1,1,2,40.0,23.4,33.0
580,57.01,2,9,13,21,32,77,2,3,0,0,1,0,0,1,40.0,15.4,13.0
581,57.01,3,5,18,21,30,77,2,3,0,0,0,0,1,1,40.0,15.4,18.0
582,57.01,10,18,21,27,41,117,2,3,0,0,1,0,0,1,40.0,23.4,21.0
583,57.01,9,16,26,27,35,113,2,3,1,0,1,1,1,2,40.0,22.6,26.0
584,57.01,10,13,22,37,41,123,2,3,0,0,0,1,1,2,40.0,24.6,22.0
585,57.01,1,19,28,29,36,113,2,3,1,0,1,0,0,1,40.0,22.6,28.0
586,57.0,5,9,23,24,32,93,2,3,1,0,0,0,1,2,40.0,18.6,23.0
587,57.0,2,5,23,38,39,107,2,3,1,0,0,0,1,1,40.0,21.4,23.0
588,57.0,5,16,17,32,37,107,2,3,1,0,1,1,1,1,40.0,21.4,17.0
589,57.0,3,6,17,33,34,93,2,3,1,0,1,0,0,0,40.0,18.6,17.0
590,57.0,1,9,28,29,40,107,2,3,1,0,1,1,1,3,40.0,21.4,28.0
591,57.0,2,3,27,36,39,107,2,3,1,0,0,0,0,0,40.0,21.4,27.0
592,57.0,1,16,19,28,29,93,2,3,1,0,1,1,1,2,40.0,18.6,19.0
593,57.0,3,5,10,37,38,93,2,3,1,0,0,0,0,1,40.0,18.6,10.0
594,57.0,3,7,16,33,34,93,2,3,1,0,1,1,1,2,40.0,18.6,16.0
595,56.52,9,16,28,38,41,132,3,2,0,0,1,1,1,2,40.0,26.4,28.0
596,56.52,7,19,26,38,42,132,3,2,0,0,0,0,0,2,40.0,26.4,26.0
597,56.51,2,10,31,39,42,124,3,2,0,0,1,1,1,3,40.0,24.8,31.0
598,56.51,7,8,14,24,33,86,3,2,1,0,1,0,0,1,40.0,17.2,14.0
599,56.51,1,14,32,37,40,124,3,2,0,0,0,1,1,1,40.0,24.8,32.0
600,56.51,5,19,20,34,36,114,3,2,1,0,0,0,0,0,40.0,22.8,20.0
601,56.51,2,21,28,30,37,118,3,2,0,0,0,0,1,1,40.0,23.6,28.0
602,56.51,3,14,24,39,40,120,3,2,1,0,1,1,1,1,40.0,24.0,24.0
