Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Modx,Dup1,Dup2,Dup3,r0,r1,r2,r3,r4,r5,r6,r7,Mean,Median
236,67.506,3,20,27,30,32,112,3,2,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,22.4,27
237,67.506,12,18,21,28,33,112,3,2,0,0,1,0,0,1,1,0,0,1,3,0,0,0,1,22.4,21
238,67.505,9,12,14,20,35,90,3,2,0,0,0,0,1,1,1,0,0,2,2,1,0,0,0,18.0,14
239,67.505,8,12,17,23,30,90,3,2,0,0,0,0,0,1,1,0,0,2,2,1,0,0,0,18.0,17
240,67.505,4,11,27,30,38,110,3,2,0,0,0,0,0,1,1,0,0,2,1,1,0,1,0,22.0,27
241,67.505,6,14,18,31,41,110,3,2,0,0,1,0,1,2,2,0,0,2,1,0,2,0,0,22.0,18
242,67.505,2,6,13,29,40,90,3,2,0,0,0,0,1,1,2,0,0,2,1,1,1,0,0,18.0,13
243,67.505,8,13,21,28,40,110,3,2,0,0,1,0,1,1,1,0,0,2,0,1,1,0,1,22.0,21
244,67.505,4,6,19,25,36,90,3,2,0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,18.0,19
245,67.505,2,9,20,38,41,110,3,2,0,0,0,0,0,1,1,0,0,2,2,0,1,0,0,22.0,20
246,67.504,3,10,28,29,38,108,3,2,1,0,1,0,0,1,3,0,0,1,2,0,1,0,1,21.6,28
247,67.504,4,18,19,27,40,108,3,2,1,0,0,0,1,2,2,0,0,1,1,1,0,1,1,21.6,19
248,67.502,3,8,24,28,41,104,3,2,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,20.8,24
249,67.502,2,5,25,28,36,96,3,2,0,0,1,0,1,1,1,0,0,2,0,2,0,0,1,19.2,25
250,67.501,1,4,17,36,40,98,3,2,0,0,0,0,1,1,1,0,0,3,0,1,0,1,0,19.6,17
251,67.501,4,8,11,33,42,98,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,19.6,11
252,67.501,3,4,22,33,36,98,3,2,1,0,1,0,0,0,0,0,0,1,1,0,2,1,0,19.6,22
253,67.501,1,6,18,35,42,102,3,2,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0,20.4,18
254,67.501,9,13,20,24,36,102,3,2,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,20.4,20
255,67.501,2,14,22,27,33,98,3,2,0,0,1,0,1,1,1,0,0,3,1,0,1,0,0,19.6,22
256,67.501,2,16,21,23,36,98,3,2,0,0,1,0,0,2,2,0,0,3,1,1,0,0,0,19.6,21
257,67.0125,9,18,25,33,40,125,2,3,0,0,0,0,1,2,2,0,0,1,2,2,0,0,0,25.0,25
258,67.0095,10,12,25,31,41,119,2,3,0,0,1,0,0,0,1,0,0,1,1,1,2,0,0,23.8,25
259,67.0095,1,4,13,23,40,81,2,3,0,0,1,0,1,2,2,0,0,1,1,1,1,1,0,16.2,13
260,67.0095,1,19,28,33,38,119,2,3,0,0,1,0,0,1,1,0,0,1,2,0,0,0,2,23.8,28
261,67.0085,2,18,21,35,41,117,2,3,0,0,1,0,0,1,1,0,0,2,1,1,1,0,0,23.4,21
262,67.0085,3,12,13,20,35,83,2,3,1,0,1,0,0,0,0,0,0,0,2,1,2,0,0,16.6,13
263,67.0085,3,4,13,25,38,83,2,3,1,0,1,0,0,1,1,0,0,0,1,1,2,1,0,16.6,13
264,67.0065,3,5,13,30,36,87,2,3,0,0,1,0,1,1,1,0,0,1,0,2,2,0,0,17.4,13
265,67.0065,13,19,23,26,32,113,2,3,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,22.6,23
266,67.0055,2,7,19,26,35,89,2,3,0,0,0,0,1,1,1,0,0,2,0,2,0,0,1,17.8,19
267,67.0055,3,17,24,28,39,111,2,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,22.2,24
268,67.0055,8,15,20,33,35,111,2,3,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,22.2,20
269,67.0045,3,17,18,22,31,91,2,3,1,0,0,0,0,1,1,0,0,1,1,0,3,0,0,18.2,18
270,67.0025,11,16,21,25,32,105,2,3,0,0,1,0,0,1,1,0,0,2,0,2,0,1,0,21.0,21
271,67.0015,8,10,19,27,33,97,2,3,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,19.4,19
272,67.0015,6,7,25,28,37,103,2,3,1,0,1,0,1,1,1,0,0,1,0,2,0,1,1,20.6,25
273,67.0015,5,8,25,29,30,97,2,3,1,0,1,0,1,1,2,0,0,1,1,3,0,0,0,19.4,25
274,67.0015,9,12,17,23,42,103,2,3,0,0,1,0,0,1,1,0,0,3,2,0,0,0,0,20.6,17
275,67.0015,5,9,20,31,32,97,2,3,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,19.4,20
276,67.0015,4,11,17,23,42,97,2,3,0,0,0,0,0,1,1,0,0,3,1,0,0,1,0,19.4,17
277,67.0005,6,17,18,23,35,99,2,3,1,0,0,0,0,2,2,0,0,2,2,1,0,0,0,19.8,18
278,67.0005,2,16,17,25,41,101,2,3,1,0,0,0,0,1,1,0,0,2,0,2,1,0,0,20.2,17
279,66.51,3,18,26,35,38,120,3,2,0,0,1,0,0,2,2,0,0,1,2,1,1,0,0,24.0,26
280,66.506,1,11,16,28,32,88,3,2,0,0,1,0,0,1,1,0,0,2,0,1,0,1,1,17.6,16
281,66.506,6,15,19,32,40,112,3,2,0,0,0,0,1,1,1,0,0,2,0,1,0,1,1,22.4,19
282,66.506,4,6,25,36,41,112,3,2,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,22.4,25
283,66.505,4,16,17,23,30,90,3,2,1,0,0,0,0,2,2,0,0,1,1,2,0,1,0,18.0,17
284,66.505,4,9,18,29,30,90,3,2,1,0,1,0,0,1,2,0,0,1,2,1,0,1,0,18.0,18
285,66.503,7,9,24,28,38,106,3,2,0,0,1,0,1,2,2,0,0,2,1,1,0,0,1,21.2,24
286,66.503,12,14,22,27,31,106,3,2,0,0,1,0,1,1,1,0,0,2,1,0,2,0,0,21.2,22
287,66.503,1,8,18,32,35,94,3,2,0,0,1,0,0,1,1,0,0,2,1,1,0,1,0,18.8,18
288,66.502,2,11,22,26,35,96,3,2,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,19.2,22
289,66.502,1,17,22,24,40,104,3,2,0,0,0,0,1,1,1,0,0,3,0,1,1,0,0,20.8,22
290,66.502,3,8,22,23,40,96,3,2,1,0,1,0,1,2,2,0,0,1,1,1,2,0,0,19.2,22
291,66.502,4,6,17,35,42,104,3,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,20.8,17
292,66.502,4,5,22,26,39,96,3,2,1,0,0,0,1,1,1,0,0,1,0,2,1,1,0,19.2,22
293,66.502,8,17,22,27,30,104,3,2,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,20.8,22
294,66.502,8,15,20,24,37,104,3,2,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,20.8,20
295,66.502,1,14,19,24,38,96,3,2,0,0,1,0,1,2,2,0,0,3,1,0,0,0,1,19.2,19
296,66.0145,3,20,30,35,41,129,2,3,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,25.8,30
297,66.0105,1,7,16,25,30,79,2,3,0,0,0,0,1,2,2,0,0,1,0,4,0,0,0,15.8,16
298,66.0095,1,17,28,33,40,119,2,3,0,0,0,0,1,1,1,0,0,2,1,1,0,0,1,23.8,28
299,66.0095,2,19,26,31,41,119,2,3,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,23.8,26
300,66.0095,5,13,27,32,42,119,2,3,0,0,1,0,1,1,1,0,0,2,0,1,1,1,0,23.8,27
301,66.0095,7,10,29,31,42,119,2,3,0,0,0,0,1,1,3,0,0,2,1,1,1,0,0,23.8,29
302,66.0095,9,13,26,30,41,119,2,3,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,23.8,26
303,66.0075,4,13,19,22,27,85,2,3,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,17.0,19
304,66.0065,5,19,21,32,36,113,2,3,0,0,0,0,1,1,1,0,0,2,0,1,0,1,1,22.6,21
305,66.0065,6,14,23,29,41,113,2,3,0,0,0,0,1,2,3,0,0,2,2,0,1,0,0,22.6,23
306,66.0065,2,11,19,22,33,87,2,3,0,0,1,0,0,0,0,0,0,2,1,0,1,0,1,17.4,19
307,66.0065,1,10,16,25,35,87,2,3,0,0,1,0,0,1,2,0,0,2,0,3,0,0,0,17.4,16
308,66.0065,6,9,12,23,37,87,2,3,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,17.4,12
309,66.0055,5,18,27,28,33,111,2,3,1,0,1,0,1,2,2,0,0,1,2,1,0,0,1,22.2,27
310,66.0055,3,4,18,27,37,89,2,3,1,0,1,0,0,1,1,0,0,1,1,0,1,2,0,17.8,18
311,66.0055,7,16,27,28,33,111,2,3,1,0,1,0,1,2,2,0,0,1,1,2,0,0,1,22.2,27
312,66.0035,2,9,20,23,39,93,2,3,0,0,1,0,0,1,1,0,0,2,2,1,0,0,0,18.6,20
313,66.0035,3,9,11,32,38,93,2,3,0,0,0,0,0,1,1,0,0,2,1,0,1,1,0,18.6,11
314,66.0035,5,8,20,27,33,93,2,3,0,0,0,0,1,1,1,0,0,2,2,1,0,0,0,18.6,20
315,66.0035,2,8,13,31,39,93,2,3,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,18.6,13
316,66.0025,1,10,24,29,31,95,2,3,0,0,1,0,0,0,2,0,0,3,1,0,1,0,0,19.0,24
317,66.0025,4,11,21,26,33,95,2,3,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,19.0,21
318,66.0025,3,8,23,30,31,95,2,3,1,0,1,0,0,1,1,0,0,1,1,1,2,0,0,19.0,23
319,66.0025,2,15,19,26,33,95,2,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,19.0,19
320,66.0025,6,11,17,28,33,95,2,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,19.0,17
321,66.0025,2,13,17,29,34,95,2,3,0,0,0,0,1,1,2,0,0,3,1,0,1,0,0,19.0,17
322,66.0025,1,10,21,28,35,95,2,3,0,0,1,0,0,0,1,0,0,3,0,1,0,0,1,19.0,21
323,65.515,4,22,33,35,40,134,3,2,0,0,0,0,1,1,1,0,0,0,1,2,1,1,0,26.8,33
324,65.515,5,20,28,38,41,132,3,2,0,0,1,0,1,2,2,0,0,0,2,1,1,0,1,26.4,28
325,65.515,7,12,32,38,41,130,3,2,0,0,1,0,1,2,2,0,0,0,2,1,1,1,0,26.0,32
326,65.514,7,13,28,38,42,128,3,2,0,0,1,0,1,2,2,0,0,1,1,1,1,0,1,25.6,28
327,65.512,5,22,28,31,38,124,3,2,0,0,1,0,1,2,2,0,0,0,1,1,2,0,1,24.8,28
328,65.512,3,12,18,20,23,76,3,2,0,0,1,0,0,2,2,0,0,0,4,0,1,0,0,15.2,18
329,65.511,11,16,22,33,40,122,3,2,0,0,0,0,1,2,2,0,0,1,1,2,1,0,0,24.4,22
330,65.51,8,15,20,37,40,120,3,2,0,0,1,0,1,1,1,0,0,2,1,1,0,1,0,24.0,20
331,65.51,4,14,25,36,41,120,3,2,0,0,1,0,1,1,1,0,0,2,0,1,1,1,0,24.0,25
332,65.508,5,22,26,30,33,116,3,2,0,0,0,0,1,1,1,0,0,1,1,2,1,0,0,23.2,26
333,65.507,4,6,10,29,37,86,3,2,0,0,0,0,0,0,2,0,0,2,1,0,0,2,0,17.2,10
334,65.507,8,17,22,29,38,114,3,2,0,0,1,0,0,1,2,0,0,2,2,0,1,0,0,22.8,22
335,65.506,4,19,24,32,33,112,3,2,1,0,1,0,0,0,0,0,0,1,1,0,0,2,1,22.4,24
336,65.506,4,11,18,39,40,112,3,2,1,0,0,0,1,2,2,0,0,1,1,2,0,1,0,22.4,18
337,65.504,8,13,18,24,29,92,3,2,0,0,1,0,0,1,2,0,0,2,2,0,1,0,0,18.4,18
338,65.504,1,3,26,30,32,92,3,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,18.4,26
339,65.504,4,9,22,27,30,92,3,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,18.4,22
340,65.504,3,8,11,32,38,92,3,2,0,0,1,0,0,1,1,0,0,2,1,0,1,1,0,18.4,11
341,65.503,5,12,21,26,42,106,3,2,0,0,1,0,1,1,1,0,0,3,1,1,0,0,0,21.2,21
342,65.503,2,6,17,29,40,94,3,2,0,0,0,0,1,1,2,0,0,3,1,1,0,0,0,18.8,17
343,65.503,1,10,24,28,31,94,3,2,0,0,1,0,0,0,1,0,0,3,0,0,1,0,1,18.8,24
344,65.503,4,12,13,31,34,94,3,2,1,0,1,0,1,1,1,0,0,1,1,0,2,1,0,18.8,13
345,65.503,4,11,15,28,36,94,3,2,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,18.8,15
346,65.502,5,10,19,20,42,96,3,2,1,0,1,0,1,1,2,0,0,2,1,1,0,0,1,19.2,19
347,65.502,6,12,23,24,39,104,3,2,1,0,0,0,0,1,1,0,0,2,2,1,0,0,0,20.8,23
348,65.0115,3,5,12,26,31,77,2,3,0,0,0,0,1,1,1,0,0,1,1,1,2,0,0,15.4,12
349,65.0085,12,17,20,33,35,117,2,3,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,23.4,20
350,65.0085,1,7,20,22,33,83,2,3,0,0,0,0,1,1,1,0,0,1,2,1,1,0,0,16.6,20
351,65.0075,6,14,29,31,35,115,2,3,0,0,0,0,1,1,2,0,0,2,1,1,1,0,0,23.0,29
352,65.0075,8,19,22,27,39,115,2,3,0,0,1,0,0,0,0,0,0,2,0,1,1,0,1,23.0,22
353,65.0075,8,16,27,31,33,115,2,3,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,23.0,27
354,65.0075,7,9,16,21,32,85,2,3,0,0,0,0,1,2,2,0,0,2,0,2,0,1,0,17.0,16
355,65.0075,7,11,16,39,42,115,2,3,0,0,0,0,1,2,2,0,0,2,0,3,0,0,0,23.0,16
356,65.0065,5,18,19,29,42,113,2,3,1,0,1,0,1,2,3,0,0,1,2,1,0,0,1,22.6,19
357,65.0065,7,17,28,29,32,113,2,3,1,0,1,0,1,1,2,0,0,1,1,1,0,1,1,22.6,28
358,65.0065,3,4,11,29,40,87,2,3,1,0,0,0,1,1,2,0,0,1,1,1,1,1,0,17.4,11
359,65.0045,10,19,23,26,31,109,2,3,0,0,0,0,0,1,2,0,0,2,1,0,1,0,1,21.8,23
360,65.0045,5,9,20,27,30,91,2,3,0,0,1,0,1,1,1,0,0,2,1,2,0,0,0,18.2,20
361,65.0045,14,18,21,25,31,109,2,3,0,0,1,0,1,2,2,0,0,2,1,1,1,0,0,21.8,21
362,65.0035,6,11,15,23,38,93,2,3,0,0,0,0,0,2,2,0,0,3,2,0,0,0,0,18.6,15
363,65.0035,8,10,17,25,33,93,2,3,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,18.6,17
364,65.0035,1,8,18,27,39,93,2,3,0,0,1,0,0,1,1,0,0,3,1,1,0,0,0,18.6,18
365,65.0035,12,13,21,23,38,107,2,3,1,0,1,0,0,2,2,0,0,1,3,0,1,0,0,21.4,21
366,65.0035,3,17,19,26,42,107,2,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,21.4,19
367,65.0035,8,17,23,25,34,107,2,3,0,0,0,0,1,2,2,0,0,3,1,1,0,0,0,21.4,23
368,65.0035,1,17,19,24,32,93,2,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,18.6,19
369,65.0025,2,3,17,33,40,95,2,3,1,0,1,0,1,1,1,0,0,2,1,1,1,0,0,19.0,17
370,65.0025,2,18,19,27,39,105,2,3,1,0,1,0,0,1,1,0,0,2,1,1,0,0,1,21.0,19
371,65.0025,8,19,21,22,35,105,2,3,1,0,0,0,0,0,0,0,0,2,0,1,1,0,1,21.0,21
372,65.0005,1,9,25,30,34,99,2,3,0,0,0,0,1,1,1,0,0,3,0,2,0,0,0,19.8,25
373,65.0005,1,10,17,33,38,99,2,3,0,0,0,0,0,1,2,0,0,3,2,0,0,0,0,19.8,17
374,65.0005,5,9,17,32,36,99,2,3,0,0,0,0,1,1,1,0,0,3,0,1,0,1,0,19.8,17
375,64.515,8,18,29,35,41,131,2,3,0,0,1,0,0,1,2,0,0,1,2,1,1,0,0,26.2,29
376,64.512,10,16,25,33,40,124,3,2,0,0,1,0,1,2,3,0,0,1,1,3,0,0,0,24.8,25
377,64.509,6,20,23,32,37,118,3,2,0,0,0,0,0,1,1,0,0,1,2,0,0,2,0,23.6,23
378,64.508,1,13,28,36,38,116,3,2,0,0,1,0,0,1,1,0,0,2,1,0,1,0,1,23.2,28
379,64.508,4,9,17,22,32,84,3,2,0,0,1,0,0,0,0,0,0,2,0,0,1,2,0,16.8,17
380,64.508,5,10,12,27,30,84,3,2,0,0,1,0,1,1,2,0,0,2,1,2,0,0,0,16.8,12
381,64.508,8,18,24,31,35,116,3,2,0,0,1,0,0,1,1,0,0,2,1,1,1,0,0,23.2,24
382,64.505,4,9,26,33,38,110,3,2,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,22.0,26
383,64.505,12,16,21,24,37,110,3,2,0,0,0,0,0,1,1,0,0,2,1,1,0,1,0,22.0,21
384,64.505,6,9,16,18,41,90,3,2,0,0,1,0,0,2,2,0,0,2,1,1,1,0,0,18.0,16
385,64.504,3,17,24,26,38,108,3,2,0,0,0,0,0,1,1,0,0,3,1,0,1,0,0,21.6,24
386,64.504,2,17,23,26,40,108,3,2,0,0,0,0,1,2,2,0,0,3,1,1,0,0,0,21.6,23
387,64.504,6,8,19,23,36,92,3,2,0,0,1,0,0,1,1,0,0,3,1,0,0,0,1,18.4,19
388,64.504,6,7,25,32,38,108,3,2,1,0,0,0,1,2,2,0,0,1,1,2,0,1,0,21.6,25
389,64.504,5,10,21,26,30,92,3,2,0,0,1,0,1,1,2,0,0,3,0,2,0,0,0,18.4,21
390,64.504,6,7,12,30,37,92,3,2,1,0,1,0,1,1,1,0,0,1,1,2,0,1,0,18.4,12
391,64.503,1,16,25,26,38,106,3,2,1,0,1,0,0,2,2,0,0,2,1,2,0,0,0,21.2,25
392,64.503,8,10,25,31,32,106,3,2,1,0,0,0,0,0,1,0,0,2,0,1,1,1,0,21.2,25
393,64.501,2,8,27,29,32,98,3,2,0,0,1,0,0,0,1,0,0,3,1,0,0,1,0,19.6,27
394,64.501,8,11,17,30,32,98,3,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,19.6,17
395,64.5,6,11,17,26,40,100,3,2,0,0,1,0,1,1,1,0,0,4,0,1,0,0,0,20.0,17
396,64.5,12,15,21,22,30,100,3,2,1,0,1,0,0,0,0,0,0,2,1,1,1,0,0,20.0,21
397,64.0135,5,20,28,35,39,127,2,3,0,0,1,0,1,1,1,0,0,0,1,3,0,0,1,25.4,28
398,64.0115,8,14,29,31,41,123,2,3,0,0,1,0,1,1,2,0,0,2,1,0,2,0,0,24.6,29
399,64.0095,3,12,14,23,29,81,2,3,0,0,1,0,1,2,3,0,0,1,3,0,1,0,0,16.2,14
400,64.0095,13,19,24,28,35,119,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,23.8,24
401,64.0085,1,12,29,36,39,117,2,3,0,0,1,0,0,0,1,0,0,2,2,1,0,0,0,23.4,29
402,64.0085,1,8,19,23,32,83,2,3,0,0,0,0,0,1,1,0,0,2,1,0,0,1,1,16.6,19
403,64.0085,5,17,26,32,37,117,2,3,0,0,1,0,1,1,1,0,0,2,0,1,0,2,0,23.4,26
404,64.0085,3,10,12,27,31,83,2,3,0,0,0,0,0,0,1,0,0,2,1,0,2,0,0,16.6,12
405,64.0085,3,6,10,23,41,83,2,3,0,0,1,0,0,1,2,0,0,2,1,0,2,0,0,16.6,10
406,64.0075,9,11,23,30,42,115,2,3,0,0,0,0,0,1,1,0,0,3,1,1,0,0,0,23.0,23
407,64.0065,3,10,21,39,40,113,2,3,1,0,1,0,1,1,2,0,0,2,0,2,1,0,0,22.6,21
408,64.0055,2,5,20,27,35,89,2,3,0,0,1,0,1,1,1,0,0,2,1,2,0,0,0,17.8,20
409,64.0045,9,15,18,26,41,109,2,3,0,0,0,0,0,1,1,0,0,3,1,0,1,0,0,21.8,18
410,64.0045,3,9,16,31,32,91,2,3,1,0,0,0,0,1,1,0,0,1,0,1,2,1,0,18.2,16
411,64.0045,5,8,29,30,37,109,2,3,1,0,0,0,1,1,2,0,0,1,1,2,0,1,0,21.8,29
412,64.0045,6,8,17,29,31,91,2,3,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,18.2,17
413,64.0045,4,13,17,21,36,91,2,3,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,18.2,17
414,64.0045,1,12,27,33,36,109,2,3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,21.8,27
415,64.0045,9,16,19,32,33,109,2,3,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,21.8,19
416,64.0035,7,8,19,26,33,93,2,3,1,0,0,0,1,1,1,0,0,2,1,1,0,0,1,18.6,19
417,64.0035,8,9,19,30,41,107,2,3,1,0,1,0,0,0,0,0,0,2,0,1,1,0,1,21.4,19
418,64.0035,4,15,23,24,41,107,2,3,1,0,1,0,0,1,1,0,0,2,1,0,1,1,0,21.4,23
419,64.0035,3,4,27,31,42,107,2,3,1,0,0,0,0,0,0,0,0,2,0,0,2,1,0,21.4,27
420,64.0005,1,14,21,29,36,101,2,3,0,0,1,0,1,1,2,0,0,4,1,0,0,0,0,20.2,21
421,64.0005,8,11,17,23,42,101,2,3,0,0,0,0,0,1,1,0,0,4,1,0,0,0,0,20.2,17
422,63.512,9,15,28,32,40,124,3,2,0,0,0,0,1,1,1,0,0,2,0,1,0,1,1,24.8,28
423,63.51,12,18,23,31,36,120,3,2,0,0,0,0,0,2,2,0,0,1,3,0,1,0,0,24.0,23
424,63.509,1,7,16,26,32,82,3,2,0,0,1,0,1,2,2,0,0,2,0,2,0,1,0,16.4,16
425,63.509,3,6,14,20,39,82,3,2,0,0,0,0,1,1,1,0,0,2,1,1,1,0,0,16.4,14
426,63.506,4,7,10,31,36,88,3,2,0,0,0,0,1,1,2,0,0,2,0,1,1,1,0,17.6,10
427,63.505,4,15,24,31,36,110,3,2,0,0,1,0,0,0,0,0,0,3,0,0,1,1,0,22.0,24
428,63.505,5,15,24,30,36,110,3,2,0,0,1,0,1,1,1,0,0,3,0,2,0,0,0,22.0,24
429,63.505,3,8,22,38,39,110,3,2,1,0,1,0,0,1,1,0,0,1,1,1,2,0,0,22.0,22
430,63.505,8,10,13,21,38,90,3,2,0,0,1,0,0,1,2,0,0,3,1,0,1,0,0,18.0,13
431,63.505,2,10,17,20,41,90,3,2,0,0,1,0,0,0,1,0,0,3,1,0,1,0,0,18.0,17
432,63.505,4,17,18,32,39,110,3,2,1,0,0,0,0,1,1,0,0,1,1,1,0,2,0,22.0,18
433,63.505,4,11,25,34,36,110,3,2,0,0,1,0,1,1,1,0,0,3,0,1,0,1,0,22.0,25
434,63.505,5,11,26,32,36,110,3,2,0,0,1,0,1,1,1,0,0,3,0,1,0,1,0,22.0,26
435,63.505,2,4,22,23,39,90,3,2,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,18.0,22
436,63.505,6,13,17,24,30,90,3,2,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,18.0,17
437,63.504,5,10,28,29,36,108,3,2,1,0,0,0,1,1,3,0,0,2,1,1,0,0,1,21.6,28
438,63.504,8,15,22,31,32,108,3,2,1,0,1,0,0,0,0,0,0,2,0,0,2,1,0,21.6,22
439,63.504,4,10,20,21,37,92,3,2,1,0,1,0,0,0,1,0,0,2,1,0,0,2,0,18.4,20
440,63.504,1,18,25,26,38,108,3,2,1,0,1,0,0,2,2,0,0,2,2,1,0,0,0,21.6,25
441,63.504,9,18,21,22,38,108,3,2,1,0,1,0,0,2,2,0,0,2,2,0,1,0,0,21.6,21
442,63.504,4,15,16,31,42,108,3,2,1,0,0,0,0,1,1,0,0,2,0,1,1,1,0,21.6,16
443,63.502,1,4,17,40,42,104,3,2,0,0,0,0,1,1,1,0,0,3,0,1,0,1,0,20.8,17
444,63.502,2,9,24,31,38,104,3,2,0,0,0,0,0,1,1,0,0,3,1,0,1,0,0,20.8,24
445,63.501,4,14,17,31,32,98,3,2,1,0,1,0,1,1,1,0,0,2,0,0,1,2,0,19.6,17
446,63.501,2,17,21,28,34,102,3,2,0,0,0,0,1,1,1,0,0,4,0,0,0,0,1,20.4,21
447,63.501,9,13,14,30,32,98,3,2,1,0,0,0,1,1,1,0,0,2,0,1,1,1,0,19.6,14
448,63.501,2,13,16,33,34,98,3,2,1,0,1,0,1,2,2,0,0,2,1,1,1,0,0,19.6,16
449,63.5,6,7,10,36,41,100,3,2,1,0,1,0,1,1,2,0,0,3,0,1,1,0,0,20.0,10
450,63.5,8,9,18,23,42,100,3,2,1,0,1,0,0,2,2,0,0,3,2,0,0,0,0,20.0,18
451,63.0105,12,16,27,31,35,121,2,3,0,0,0,0,0,1,1,0,0,1,1,2,1,0,0,24.2,27
452,63.0105,13,20,24,31,33,121,2,3,0,0,1,0,0,0,0,0,0,1,2,0,2,0,0,24.2,24
453,63.0105,10,18,29,31,33,121,2,3,0,0,0,0,0,1,3,0,0,1,3,0,1,0,0,24.2,29
454,63.0095,16,19,22,23,39,119,2,3,1,0,1,0,0,2,2,0,0,0,1,2,1,0,1,23.8,22
455,63.0095,4,23,29,31,32,119,2,3,1,0,0,0,0,1,2,0,0,0,2,0,1,2,0,23.8,29
456,63.0095,4,9,12,21,35,81,2,3,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,16.2,12
457,63.0085,3,19,20,36,39,117,2,3,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,23.4,20
458,63.0055,8,11,26,31,35,111,2,3,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,22.2,26
459,63.0055,2,15,24,33,37,111,2,3,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,22.2,24
460,63.0055,1,8,26,35,41,111,2,3,0,0,1,0,0,0,0,0,0,3,0,1,1,0,0,22.2,26
461,63.0055,6,10,15,23,35,89,2,3,0,0,1,0,0,1,2,0,0,3,1,1,0,0,0,17.8,15
462,63.0055,3,8,15,24,39,89,2,3,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,17.8,15
463,63.0055,11,12,22,29,37,111,2,3,1,0,1,0,0,0,1,0,0,1,2,0,1,1,0,22.2,22
464,63.0055,6,15,17,33,40,111,2,3,0,0,0,0,1,1,1,0,0,3,1,1,0,0,0,22.2,17
465,63.0045,3,15,16,26,31,91,2,3,1,0,1,0,0,1,1,0,0,2,0,1,2,0,0,18.2,16
466,63.0045,9,12,27,28,33,109,2,3,1,0,0,0,0,0,0,0,0,2,2,0,0,0,1,21.8,27
467,63.0045,8,11,28,29,33,109,2,3,1,0,1,0,0,0,1,0,0,2,2,0,0,0,1,21.8,28
468,63.0045,4,5,11,29,42,91,2,3,1,0,0,0,1,1,2,0,0,2,1,1,0,1,0,18.2,11
469,63.0045,1,17,18,20,35,91,2,3,1,0,0,0,0,1,1,0,0,2,2,1,0,0,0,18.2,18
470,63.0045,6,7,19,21,38,91,2,3,1,0,0,0,1,2,2,0,0,2,1,1,0,0,1,18.2,19
471,63.0015,2,11,13,38,39,103,2,3,1,0,0,0,0,1,1,0,0,2,1,1,1,0,0,20.6,13
472,63.0015,1,11,22,27,36,97,2,3,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,19.4,22
