Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,r0,r1,r2,r3,r4,r5,r6,r7,Mean,Median
245,67.0055,5,9,15,22,38,89,2,3,0,0,1,1,1,2,0,0,2,1,1,1,0,0,17.8,15
246,67.0055,3,11,27,32,38,111,2,3,0,0,0,0,1,1,0,0,2,1,0,1,1,0,22.2,27
247,67.0055,5,16,24,27,39,111,2,3,0,0,0,1,1,1,0,0,2,0,3,0,0,0,22.2,24
248,67.0055,3,9,18,26,33,89,2,3,0,0,1,0,0,1,0,0,2,2,0,1,0,0,17.8,18
249,67.0045,7,12,13,23,36,91,2,3,1,0,1,0,1,2,0,0,1,2,1,1,0,0,18.2,13
250,67.0025,7,9,26,28,35,105,2,3,0,0,0,0,0,2,0,0,2,0,2,0,0,1,21.0,26
251,67.0025,10,13,20,27,35,105,2,3,0,0,1,0,0,1,0,0,2,1,1,1,0,0,21.0,20
252,67.0025,5,7,20,27,36,95,2,3,0,0,1,0,0,1,0,0,2,1,2,0,0,0,19.0,20
253,67.0015,1,14,21,23,38,97,2,3,0,0,1,0,1,1,0,0,3,2,0,0,0,0,19.4,21
254,67.0015,3,9,17,32,42,103,2,3,0,0,1,0,0,2,0,0,3,0,0,1,1,0,20.6,17
255,67.0015,7,10,17,29,34,97,2,3,0,0,1,0,0,3,0,0,3,1,1,0,0,0,19.4,17
256,67.0015,2,13,21,26,41,103,2,3,0,0,1,0,0,0,0,0,3,0,0,2,0,0,20.6,21
257,67.0015,13,16,20,21,33,103,2,3,1,0,1,1,1,1,0,0,1,2,1,1,0,0,20.6,20
258,67.0015,3,14,21,24,35,97,2,3,0,0,1,0,0,0,0,0,3,0,1,1,0,0,19.4,21
259,67.0015,8,13,15,26,35,97,2,3,0,0,1,0,0,0,0,0,3,0,1,1,0,0,19.4,15
260,67.0015,1,13,21,24,38,97,2,3,0,0,1,0,0,0,0,0,3,1,0,1,0,0,19.4,21
261,67.0015,8,14,17,29,35,103,2,3,0,0,0,0,0,1,0,0,3,1,1,0,0,0,20.6,17
262,67.0015,2,15,17,28,41,103,2,3,0,0,0,0,0,0,0,0,3,0,0,1,0,1,20.6,17
263,67.0005,3,12,26,27,31,99,2,3,1,0,0,1,1,1,0,0,2,1,0,2,0,0,19.8,26
264,67.0005,6,7,17,29,40,99,2,3,1,0,1,1,1,3,0,0,2,1,2,0,0,0,19.8,17
265,67.0005,4,15,21,22,37,99,2,3,1,0,0,1,1,1,0,0,2,0,0,1,2,0,19.8,21
266,67.0005,2,3,17,38,41,101,2,3,1,0,0,0,0,0,0,0,2,1,0,2,0,0,20.2,17
267,66.513,5,12,28,39,42,126,3,2,0,0,1,0,0,1,0,0,1,1,2,0,0,1,25.2,28
268,66.51,4,6,12,23,35,80,3,2,0,0,0,0,1,1,0,0,1,2,1,0,1,0,16.0,12
269,66.51,1,4,18,25,32,80,3,2,0,0,0,1,1,1,0,0,1,1,1,0,2,0,16.0,18
270,66.509,4,5,16,20,37,82,3,2,1,0,0,1,1,1,0,0,0,1,2,0,2,0,16.4,16
271,66.509,1,18,22,35,42,118,3,2,0,0,1,1,1,2,0,0,2,1,1,1,0,0,23.6,22
272,66.506,8,10,12,23,35,88,3,2,0,0,0,0,1,2,0,0,2,2,1,0,0,0,17.6,12
273,66.506,8,13,26,30,35,112,3,2,0,0,0,0,1,1,0,0,2,0,2,1,0,0,22.4,26
274,66.506,4,8,13,26,37,88,3,2,0,0,0,0,0,0,0,0,2,0,0,1,2,0,17.6,13
275,66.505,3,4,18,26,39,90,3,2,1,0,0,0,0,0,0,0,1,1,1,1,1,0,18.0,18
276,66.505,2,18,25,32,33,110,3,2,1,0,1,1,1,1,0,0,1,2,1,0,1,0,22.0,25
277,66.505,9,16,20,32,33,110,3,2,1,0,0,1,1,2,0,0,1,2,1,0,1,0,22.0,20
278,66.503,4,9,19,36,38,106,3,2,0,0,1,0,0,1,0,0,2,1,0,0,1,1,21.2,19
279,66.503,8,13,19,30,36,106,3,2,0,0,0,0,1,1,0,0,2,0,1,1,0,1,21.2,19
280,66.503,1,3,20,40,42,106,3,2,0,0,1,1,1,2,0,0,2,1,1,1,0,0,21.2,20
281,66.502,3,15,20,24,42,104,3,2,0,0,0,0,0,1,0,0,3,1,0,1,0,0,20.8,20
282,66.502,8,12,21,29,34,104,3,2,0,0,0,0,0,1,0,0,3,2,0,0,0,0,20.8,21
283,66.502,1,8,23,30,42,104,3,2,0,0,0,0,2,3,0,0,3,1,1,0,0,0,20.8,23
284,66.502,6,15,19,26,38,104,3,2,0,0,1,0,0,0,0,0,3,1,0,0,0,1,20.8,19
285,66.502,7,15,24,26,32,104,3,2,0,0,0,0,0,1,0,0,3,0,1,0,1,0,20.8,24
286,66.502,2,10,21,30,33,96,3,2,0,0,1,0,1,2,0,0,3,1,1,0,0,0,19.2,21
287,66.501,3,10,27,28,30,98,3,2,1,0,1,0,1,2,0,0,2,0,1,1,0,1,19.6,27
288,66.501,4,10,23,24,41,102,3,2,1,0,1,0,1,2,0,0,2,1,0,1,1,0,20.4,23
289,66.501,2,17,20,31,32,102,3,2,1,0,1,1,1,1,0,0,2,1,0,1,1,0,20.4,20
290,66.501,6,17,18,23,38,102,3,2,1,0,1,0,1,1,0,0,2,3,0,0,0,0,20.4,18
291,66.501,6,15,22,29,30,102,3,2,1,0,0,1,2,3,0,0,2,1,1,1,0,0,20.4,22
292,66.0145,3,19,32,35,40,129,2,3,0,0,0,1,1,1,0,0,0,0,2,1,1,1,25.8,32
293,66.0135,6,12,29,39,41,127,2,3,0,0,1,0,0,1,0,0,1,2,1,1,0,0,25.4,29
294,66.0115,13,18,22,29,41,123,2,3,0,0,0,1,1,2,0,0,0,2,0,3,0,0,24.6,22
295,66.0105,2,4,19,23,31,79,2,3,0,0,0,1,2,2,0,0,1,1,0,1,1,1,15.8,19
296,66.0105,3,8,13,25,30,79,2,3,0,0,1,1,2,2,0,0,1,0,2,2,0,0,15.8,13
297,66.0095,5,12,27,34,41,119,2,3,0,0,0,0,0,0,0,0,2,1,1,1,0,0,23.8,27
298,66.0095,5,11,29,32,42,119,2,3,0,0,1,0,1,3,0,0,2,1,1,0,1,0,23.8,29
299,66.0065,3,11,18,24,31,87,2,3,0,0,1,1,2,2,0,0,2,1,0,2,0,0,17.4,18
300,66.0065,6,11,20,37,39,113,2,3,0,0,0,0,1,1,0,0,2,1,1,0,1,0,22.6,20
301,66.0065,6,8,23,35,41,113,2,3,0,0,0,0,1,1,0,0,2,1,1,1,0,0,22.6,23
302,66.0065,4,7,11,27,38,87,2,3,0,0,1,0,1,2,0,0,2,1,1,0,1,0,17.4,11
303,66.0065,3,10,19,39,42,113,2,3,0,0,1,0,0,2,0,0,2,0,1,1,0,1,22.6,19
304,66.0055,4,11,12,25,37,89,2,3,1,0,0,1,2,2,0,0,1,1,1,0,2,0,17.8,12
305,66.0055,4,19,20,27,41,111,2,3,1,0,0,0,0,0,0,0,1,1,0,1,1,1,22.2,20
306,66.0055,4,17,18,31,41,111,2,3,1,0,1,1,1,1,0,0,1,1,0,2,1,0,22.2,18
307,66.0055,7,8,23,33,40,111,2,3,1,0,1,1,2,3,0,0,1,2,2,0,0,0,22.2,23
308,66.0035,1,8,20,25,39,93,2,3,0,0,0,1,1,1,0,0,2,1,2,0,0,0,18.6,20
309,66.0025,6,9,11,38,41,105,2,3,0,0,1,0,1,2,0,0,3,1,0,1,0,0,21.0,11
310,66.0025,7,9,14,24,41,95,2,3,0,0,1,0,0,2,0,0,3,0,1,1,0,0,19.0,14
311,66.0025,5,6,23,29,32,95,2,3,1,0,0,0,1,2,0,0,1,2,1,0,1,0,19.0,23
312,66.0025,3,10,27,29,36,105,2,3,0,0,0,0,0,2,0,0,3,1,0,1,0,0,21.0,27
313,66.0025,1,17,23,26,38,105,2,3,0,0,0,0,1,1,0,0,3,2,0,0,0,0,21.0,23
314,66.0025,5,10,19,30,31,95,2,3,1,0,1,1,2,3,0,0,1,0,2,1,0,1,19.0,19
315,66.0025,2,9,17,37,40,105,2,3,0,0,1,1,1,2,0,0,3,0,1,0,1,0,21.0,17
316,66.0025,2,13,15,24,41,95,2,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,19.0,15
317,66.0015,6,17,18,23,33,97,2,3,1,0,1,0,1,1,0,0,2,3,0,0,0,0,19.4,18
318,66.0015,4,15,16,27,41,103,2,3,1,0,0,1,1,1,0,0,2,0,1,1,1,0,20.6,16
319,66.0015,1,13,25,26,32,97,2,3,1,0,0,1,1,1,0,0,2,0,1,1,1,0,19.4,25
320,65.515,12,23,29,35,40,139,2,3,0,0,0,1,2,3,0,0,0,3,2,0,0,0,27.8,29
321,65.51,6,13,24,37,40,120,3,2,0,0,0,1,1,1,0,0,2,0,1,1,1,0,24.0,24
322,65.51,5,16,23,34,42,120,3,2,0,0,0,1,2,3,0,0,2,1,2,0,0,0,24.0,23
323,65.508,12,17,20,29,38,116,3,2,0,0,0,0,0,1,0,0,1,4,0,0,0,0,23.2,20
324,65.508,13,18,24,29,32,116,3,2,0,0,0,0,0,1,0,0,1,2,0,1,1,0,23.2,24
325,65.508,7,14,18,20,25,84,3,2,0,0,0,1,1,2,0,0,1,2,2,0,0,0,16.8,18
326,65.507,5,18,22,27,42,114,3,2,0,0,1,1,1,2,0,0,2,1,1,1,0,0,22.8,22
327,65.507,4,18,24,27,41,114,3,2,0,0,1,0,0,0,0,0,2,1,0,1,1,0,22.8,24
328,65.507,7,15,24,30,38,114,3,2,0,0,0,0,1,2,0,0,2,1,2,0,0,0,22.8,24
329,65.507,7,19,26,28,34,114,3,2,0,0,0,0,0,1,0,0,2,0,1,0,0,2,22.8,26
330,65.507,3,8,26,37,40,114,3,2,0,0,0,1,1,1,0,0,2,0,1,1,1,0,22.8,26
331,65.506,5,10,28,29,40,112,3,2,1,0,1,1,1,3,0,0,1,1,2,0,0,1,22.4,28
332,65.506,6,11,20,33,42,112,3,2,0,0,0,0,1,2,0,0,3,2,0,0,0,0,22.4,20
333,65.504,2,13,18,36,39,108,3,2,0,0,0,0,0,0,0,0,2,1,1,1,0,0,21.6,18
334,65.504,7,9,20,22,34,92,3,2,0,0,0,1,1,3,0,0,2,1,1,1,0,0,18.4,20
335,65.504,2,8,13,30,39,92,3,2,0,0,0,0,1,1,0,0,2,0,2,1,0,0,18.4,13
336,65.504,6,10,16,37,39,108,3,2,0,0,1,1,1,2,0,0,2,0,2,0,1,0,21.6,16
337,65.503,5,10,16,37,38,106,3,2,1,0,0,1,1,2,0,0,1,1,2,0,1,0,21.2,16
338,65.503,10,13,22,23,38,106,3,2,1,0,1,1,2,3,0,0,1,2,0,2,0,0,21.2,22
339,65.503,8,10,27,29,32,106,3,2,0,0,0,0,0,2,0,0,3,1,0,0,1,0,21.2,27
340,65.503,6,9,12,27,40,94,3,2,0,0,0,1,1,2,0,0,3,1,1,0,0,0,18.8,12
341,65.503,2,15,21,30,38,106,3,2,0,0,0,0,1,1,0,0,3,1,1,0,0,0,21.2,21
342,65.502,2,4,11,39,40,96,3,2,1,0,0,1,2,2,0,0,2,0,2,0,1,0,19.2,11
343,65.502,4,5,15,38,42,104,3,2,1,0,1,0,0,1,0,0,2,1,1,0,1,0,20.8,15
344,65.5,1,8,19,34,38,100,3,2,0,0,1,0,0,0,0,0,3,1,0,0,0,1,20.0,19
345,65.0085,3,21,25,30,38,117,2,3,0,0,0,1,2,2,0,0,1,1,2,1,0,0,23.4,25
346,65.0075,8,15,22,33,37,115,2,3,0,0,0,1,1,1,0,0,2,1,0,1,1,0,23.0,22
347,65.0075,2,5,17,28,33,85,2,3,0,0,0,0,0,0,0,0,2,1,1,0,0,1,17.0,17
348,65.0075,6,12,21,37,39,115,2,3,0,0,0,0,0,0,0,0,2,1,1,0,1,0,23.0,21
349,65.0075,9,13,15,38,40,115,2,3,0,0,0,1,1,2,0,0,2,1,1,1,0,0,23.0,15
350,65.0075,4,17,19,33,42,115,2,3,0,0,0,0,0,1,0,0,2,1,0,0,1,1,23.0,19
351,65.0075,5,12,27,34,37,115,2,3,0,0,1,0,0,0,0,0,2,1,1,0,1,0,23.0,27
352,65.0065,1,17,20,33,42,113,2,3,0,0,0,0,0,1,0,0,3,2,0,0,0,0,22.6,20
353,65.0045,11,17,20,23,38,109,2,3,0,0,0,0,2,2,0,0,2,3,0,0,0,0,21.8,20
354,65.0045,3,7,10,34,37,91,2,3,0,0,1,0,0,2,0,0,2,0,1,1,1,0,18.2,10
355,65.0045,4,9,20,27,31,91,2,3,0,0,0,1,1,2,0,0,2,1,0,1,1,0,18.2,20
356,65.0045,3,6,14,33,35,91,2,3,0,0,1,0,0,0,0,0,2,1,1,1,0,0,18.2,14
357,65.0035,7,12,13,36,39,107,2,3,1,0,0,0,0,1,0,0,1,1,2,1,0,0,21.4,13
358,65.0035,3,13,17,26,34,93,2,3,0,0,1,0,0,0,0,0,3,0,0,2,0,0,18.6,17
359,65.0035,9,17,21,28,32,107,2,3,0,0,0,0,0,1,0,0,3,0,0,0,1,1,21.4,21
360,65.0035,7,8,23,32,37,107,2,3,1,0,1,0,1,2,0,0,1,1,1,0,2,0,21.4,23
361,65.0035,3,10,17,26,37,93,2,3,0,0,1,0,0,1,0,0,3,0,0,1,1,0,18.6,17
362,65.0035,1,13,19,26,34,93,2,3,0,0,0,0,0,0,0,0,3,0,0,1,0,1,18.6,19
363,65.0025,3,13,21,22,36,95,2,3,1,0,1,1,1,1,0,0,2,0,0,3,0,0,19.0,21
364,65.0025,5,14,23,24,39,105,2,3,1,0,1,0,1,1,0,0,2,1,2,0,0,0,21.0,23
365,64.515,7,19,28,36,40,130,3,2,0,0,0,1,1,2,0,0,1,0,2,0,0,2,26.0,28
366,64.511,8,16,23,34,41,122,3,2,0,0,0,1,2,2,0,0,2,1,1,1,0,0,24.4,23
367,64.511,7,15,28,30,42,122,3,2,0,0,0,0,1,3,0,0,2,0,2,0,0,1,24.4,28
368,64.509,4,8,18,23,29,82,3,2,0,0,1,0,1,2,0,0,1,3,0,0,1,0,16.4,18
369,64.508,6,16,27,32,35,116,3,2,0,0,1,1,1,1,0,0,2,0,2,0,1,0,23.2,27
370,64.508,3,8,14,22,37,84,3,2,0,0,0,1,1,1,0,0,2,0,0,2,1,0,16.8,14
371,64.508,5,8,10,22,39,84,3,2,0,0,0,1,1,2,0,0,2,0,2,1,0,0,16.8,10
372,64.508,3,6,16,24,35,84,3,2,0,0,1,1,1,1,0,0,2,0,2,1,0,0,16.8,16
373,64.508,5,9,28,34,40,116,3,2,0,0,0,1,1,2,0,0,2,0,2,0,0,1,23.2,28
374,64.507,1,11,28,34,40,114,3,2,0,0,1,1,2,2,0,0,3,0,1,0,0,1,22.8,28
375,64.507,2,13,26,31,42,114,3,2,0,0,1,1,1,2,0,0,3,0,0,2,0,0,22.8,26
376,64.507,7,10,22,37,38,114,3,2,1,0,1,1,1,3,0,0,1,1,1,1,1,0,22.8,22
377,64.507,2,15,26,30,41,114,3,2,0,0,0,0,1,1,0,0,3,0,1,1,0,0,22.8,26
378,64.507,4,11,22,38,39,114,3,2,1,0,0,1,2,2,0,0,1,1,1,1,1,0,22.8,22
379,64.505,4,6,29,34,37,110,3,2,0,0,1,0,0,1,0,0,2,1,0,0,2,0,22.0,29
380,64.505,9,16,19,32,34,110,3,2,0,0,1,1,1,2,0,0,2,0,1,0,1,1,22.0,19
381,64.505,3,8,10,31,38,90,3,2,0,0,1,1,1,2,0,0,2,1,0,2,0,0,18.0,10
382,64.505,2,9,20,28,31,90,3,2,0,0,0,1,1,2,0,0,2,1,0,1,0,1,18.0,20
383,64.504,4,9,13,24,42,92,3,2,0,0,1,0,0,2,0,0,3,0,0,1,1,0,18.4,13
384,64.504,1,15,18,32,42,108,3,2,0,0,1,0,0,1,0,0,3,1,0,0,1,0,21.6,18
385,64.504,9,15,20,24,40,108,3,2,0,0,1,1,1,2,0,0,3,1,1,0,0,0,21.6,20
386,64.504,7,10,21,24,30,92,3,2,0,0,1,0,1,3,0,0,3,0,2,0,0,0,18.4,21
387,64.504,6,10,16,27,33,92,3,2,0,0,1,1,1,2,0,0,3,1,1,0,0,0,18.4,16
388,64.504,6,10,15,37,40,108,3,2,0,0,1,1,1,2,0,0,3,0,1,0,1,0,21.6,15
389,64.503,4,16,17,27,30,94,3,2,1,0,1,1,2,2,0,0,2,0,2,0,1,0,18.8,17
390,64.503,3,13,14,26,38,94,3,2,1,0,1,0,0,0,0,0,2,1,0,2,0,0,18.8,14
391,64.501,1,8,26,32,35,102,3,2,0,0,0,0,0,0,0,0,3,0,1,0,1,0,20.4,26
392,64.501,5,8,24,26,39,102,3,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,20.4,24
393,64.5,3,8,14,37,38,100,3,2,1,0,1,0,0,0,0,0,2,1,0,1,1,0,20.0,14
394,64.5,1,8,15,36,40,100,3,2,0,0,0,1,1,1,0,0,4,0,1,0,0,0,20.0,15
395,64.5,4,5,24,27,40,100,3,2,1,0,1,1,1,1,0,0,2,0,2,0,1,0,20.0,24
396,64.0125,7,15,30,32,41,125,2,3,0,0,0,0,1,2,0,0,1,0,2,1,1,0,25.0,30
397,64.0125,10,19,25,30,41,125,2,3,0,0,1,1,2,3,0,0,1,0,2,1,0,1,25.0,25
398,64.0125,8,19,22,37,39,125,2,3,0,0,1,1,1,1,0,0,1,0,1,1,1,1,25.0,22
399,64.0095,12,19,21,30,37,119,2,3,0,0,0,0,1,1,0,0,1,1,1,0,1,1,23.8,21
400,64.0085,6,9,29,33,40,117,2,3,0,0,1,1,1,3,0,0,2,2,1,0,0,0,23.4,29
401,64.0085,2,11,13,25,32,83,2,3,0,0,1,1,2,2,0,0,2,0,1,1,1,0,16.6,13
402,64.0085,8,13,27,30,39,117,2,3,0,0,0,0,1,1,0,0,2,0,2,1,0,0,23.4,27
403,64.0075,3,11,27,32,42,115,2,3,0,0,1,0,1,2,0,0,3,0,0,1,1,0,23.0,27
404,64.0055,9,12,14,25,29,89,2,3,0,0,1,1,1,3,0,0,2,2,1,0,0,0,17.8,14
405,64.0055,2,5,15,30,37,89,2,3,0,0,1,0,1,1,0,0,2,0,2,0,1,0,17.8,15
406,64.0055,15,17,20,28,31,111,2,3,0,0,0,1,1,1,0,0,2,1,0,1,0,1,22.2,20
407,64.0045,4,11,27,31,36,109,2,3,0,0,1,1,2,2,0,0,3,0,0,1,1,0,21.8,27
408,64.0045,9,14,18,27,41,109,2,3,0,0,0,0,0,1,0,0,3,1,0,1,0,0,21.8,18
409,64.0045,2,7,17,29,36,91,2,3,0,0,1,0,0,2,0,0,3,1,1,0,0,0,18.2,17
410,64.0035,6,7,21,32,41,107,2,3,1,0,1,0,0,1,0,0,2,0,1,1,1,0,21.4,21
411,64.0015,1,4,17,36,39,97,2,3,0,0,0,0,0,0,0,0,3,0,1,0,1,0,19.4,17
412,64.0015,1,8,23,29,36,97,2,3,0,0,0,0,1,2,0,0,3,2,0,0,0,0,19.4,23
413,64.0015,1,4,21,29,42,97,2,3,0,0,1,0,0,2,0,0,3,1,0,0,1,0,19.4,21
414,64.0005,3,4,27,31,34,99,2,3,1,0,1,1,1,1,0,0,2,0,0,2,1,0,19.8,27
415,63.513,4,6,13,20,31,74,3,2,0,0,0,1,1,1,0,0,1,1,0,2,1,0,14.8,13
416,63.512,6,18,25,33,42,124,3,2,0,0,0,1,1,2,0,0,2,2,1,0,0,0,24.8,25
417,63.51,2,5,20,23,30,80,3,2,0,0,1,0,2,2,0,0,1,2,2,0,0,0,16.0,20
418,63.509,6,9,12,25,30,82,3,2,0,0,0,1,2,3,0,0,2,1,2,0,0,0,16.4,12
419,63.509,10,12,24,31,41,118,3,2,0,0,1,1,1,2,0,0,2,1,0,2,0,0,23.6,24
420,63.509,2,4,19,27,30,82,3,2,0,0,0,0,1,1,0,0,2,0,1,0,1,1,16.4,19
421,63.509,5,17,28,32,36,118,3,2,0,0,0,0,0,0,0,0,2,0,1,0,1,1,23.6,28
422,63.509,5,10,13,24,30,82,3,2,0,0,1,0,1,2,0,0,2,0,2,1,0,0,16.4,13
423,63.509,8,12,23,36,39,118,3,2,0,0,0,0,1,1,0,0,2,2,1,0,0,0,23.6,23
424,63.509,3,7,14,26,32,82,3,2,0,0,0,0,0,1,0,0,2,0,1,1,1,0,16.4,14
425,63.509,7,14,16,39,42,118,3,2,0,0,0,1,1,3,0,0,2,0,3,0,0,0,23.6,16
426,63.509,5,12,14,21,30,82,3,2,0,0,0,0,1,1,0,0,2,1,2,0,0,0,16.4,14
427,63.509,6,17,28,30,37,118,3,2,0,0,1,0,1,1,0,0,2,0,1,0,1,1,23.6,28
428,63.508,3,4,16,24,37,84,3,2,1,0,1,1,1,1,0,0,1,0,1,1,2,0,16.8,16
429,63.508,2,5,18,29,30,84,3,2,1,0,0,0,1,2,0,0,1,2,2,0,0,0,16.8,18
430,63.508,2,13,19,20,30,84,3,2,1,0,1,0,1,1,0,0,1,1,1,1,0,1,16.8,19
431,63.508,9,11,20,36,40,116,3,2,0,0,1,1,2,3,0,0,3,1,1,0,0,0,23.2,20
432,63.506,2,5,23,40,42,112,3,2,0,0,1,1,2,3,0,0,2,1,2,0,0,0,22.4,23
433,63.506,9,14,18,33,38,112,3,2,0,0,1,0,0,1,0,0,2,3,0,0,0,0,22.4,18
434,63.505,6,10,13,25,36,90,3,2,0,0,1,1,1,2,0,0,3,0,1,1,0,0,18.0,13
435,63.505,3,12,14,30,31,90,3,2,1,0,0,1,2,2,0,0,1,1,1,2,0,0,18.0,14
436,63.505,4,7,28,35,36,110,3,2,1,0,0,0,0,1,0,0,1,0,2,0,1,1,22.0,28
437,63.505,4,17,24,29,36,110,3,2,0,0,1,0,0,1,0,0,3,1,0,0,1,0,22.0,24
438,63.505,4,10,14,27,35,90,3,2,0,0,1,0,0,1,0,0,3,0,1,0,1,0,18.0,14
439,63.504,4,11,12,23,42,92,3,2,1,0,1,0,2,3,0,0,2,2,0,0,1,0,18.4,12
440,63.502,10,15,22,24,33,104,3,2,0,0,0,1,1,2,0,0,3,1,0,1,0,0,20.8,22
441,63.502,2,6,27,31,38,104,3,2,0,0,0,1,1,1,0,0,3,1,0,1,0,0,20.8,27
442,63.502,2,8,19,36,39,104,3,2,0,0,1,0,0,0,0,0,3,0,1,0,0,1,20.8,19
443,63.501,7,8,22,29,36,102,3,2,1,0,0,1,1,3,0,0,2,1,1,1,0,0,20.4,22
444,63.501,2,3,28,33,36,102,3,2,1,0,1,0,0,0,0,0,2,1,0,1,0,1,20.4,28
445,63.501,11,12,20,24,35,102,3,2,1,0,0,0,1,1,0,0,2,2,1,0,0,0,20.4,20
446,63.501,2,11,15,34,40,102,3,2,0,0,0,1,2,2,0,0,4,0,1,0,0,0,20.4,15
447,63.0135,10,19,22,35,41,127,2,3,0,0,0,1,1,2,0,0,1,0,1,2,0,1,25.4,22
448,63.0105,3,23,26,30,39,121,2,3,0,0,1,0,2,2,0,0,1,1,2,1,0,0,24.2,26
449,63.0105,16,18,23,27,37,121,2,3,0,0,1,1,2,2,0,0,1,2,1,0,1,0,24.2,23
450,63.0105,5,20,24,35,37,121,2,3,0,0,1,0,0,0,0,0,1,1,2,0,1,0,24.2,24
451,63.0105,10,18,25,33,35,121,2,3,0,0,1,1,1,2,0,0,1,2,2,0,0,0,24.2,25
452,63.0095,1,6,13,28,33,81,2,3,0,0,1,0,0,0,0,0,2,1,0,1,0,1,16.2,13
453,63.0095,4,7,11,23,36,81,2,3,0,0,0,0,2,3,0,0,2,1,1,0,1,0,16.2,11
454,63.0095,5,8,10,23,35,81,2,3,0,0,1,0,1,2,0,0,2,1,2,0,0,0,16.2,10
455,63.0095,1,5,18,26,31,81,2,3,0,0,1,1,1,1,0,0,2,1,1,1,0,0,16.2,18
456,63.0095,8,17,28,31,35,119,2,3,0,0,1,1,1,1,0,0,2,0,1,1,0,1,23.8,28
457,63.0085,2,11,26,37,41,117,2,3,0,0,1,0,1,1,0,0,3,0,0,1,1,0,23.4,26
458,63.0085,5,16,29,33,34,117,2,3,1,0,0,1,1,2,0,0,1,2,2,0,0,0,23.4,29
459,63.0085,7,16,23,35,36,117,2,3,1,0,1,1,2,3,0,0,1,1,3,0,0,0,23.4,23
460,63.0085,4,5,14,23,37,83,2,3,1,0,1,0,1,1,0,0,1,1,1,0,2,0,16.6,14
461,63.0085,4,5,17,25,32,83,2,3,1,0,1,1,1,1,0,0,1,0,2,0,2,0,16.6,17
462,63.0085,2,7,19,20,35,83,2,3,1,0,0,0,0,1,0,0,1,1,2,0,0,1,16.6,19
463,63.0065,11,13,23,32,34,113,2,3,0,0,1,0,2,2,0,0,2,1,0,1,1,0,22.6,23
464,63.0055,7,16,17,32,39,111,2,3,1,0,1,1,1,2,0,0,1,0,3,0,1,0,22.2,17
465,63.0055,6,19,25,27,34,111,2,3,0,0,0,1,1,1,0,0,3,0,1,0,0,1,22.2,25
466,63.0055,1,14,16,21,37,89,2,3,0,0,1,1,1,1,0,0,3,0,1,0,1,0,17.8,16
467,63.0055,1,8,24,37,41,111,2,3,0,0,1,0,0,0,0,0,3,0,0,1,1,0,22.2,24
468,63.0055,3,11,14,25,36,89,2,3,0,0,0,1,2,2,0,0,3,0,1,1,0,0,17.8,14
469,63.0055,5,8,23,37,38,111,2,3,1,0,1,0,1,1,0,0,1,2,1,0,1,0,22.2,23
470,63.0055,9,13,17,30,42,111,2,3,0,0,0,0,1,3,0,0,3,0,1,1,0,0,22.2,17
471,63.0045,4,11,17,29,30,91,2,3,1,0,0,0,2,3,0,0,2,1,1,0,1,0,18.2,17
472,63.0045,4,5,17,27,38,91,2,3,1,0,1,0,0,0,0,0,2,1,1,0,1,0,18.2,17
473,63.0015,1,15,24,27,30,97,2,3,0,0,0,0,1,1,0,0,4,0,1,0,0,0,19.4,24
474,63.0005,8,14,15,25,39,101,2,3,1,0,1,1,1,1,0,0,3,0,2,0,0,0,20.2,15
475,63.0005,8,11,21,22,37,99,2,3,1,0,1,1,2,2,0,0,3,0,0,1,1,0,19.8,21
476,62.515,13,22,28,35,39,137,2,3,0,0,0,1,1,1,0,0,0,0,2,2,0,1,27.4,28
477,62.515,12,23,28,37,39,139,2,3,0,0,0,0,1,1,0,0,0,2,1,0,1,1,27.8,28
478,62.511,3,6,12,18,39,78,3,2,0,0,0,0,0,0,0,0,1,2,1,1,0,0,15.6,12
479,62.511,8,20,25,32,37,122,3,2,0,0,0,1,1,1,0,0,1,1,1,0,2,0,24.4,25
480,62.51,8,16,24,35,37,120,3,2,0,0,0,1,1,1,0,0,2,0,2,0,1,0,24.0,24
481,62.51,2,5,10,23,40,80,3,2,0,0,1,1,2,3,0,0,2,1,2,0,0,0,16.0,10
482,62.507,3,20,24,31,36,114,3,2,0,0,0,1,1,1,0,0,2,1,0,2,0,0,22.8,24
483,62.507,8,12,19,36,39,114,3,2,0,0,1,0,0,0,0,0,2,1,1,0,0,1,22.8,19
484,62.507,12,15,26,29,32,114,3,2,0,0,1,0,0,1,0,0,2,2,0,0,1,0,22.8,26
485,62.507,16,18,21,27,32,114,3,2,0,0,0,1,1,1,0,0,2,1,1,0,1,0,22.8,21
486,62.507,14,17,25,28,30,114,3,2,0,0,0,1,2,2,0,0,2,0,2,0,0,1,22.8,25
487,62.507,12,14,25,29,34,114,3,2,0,0,1,1,1,2,0,0,2,2,1,0,0,0,22.8,25
488,62.506,2,7,14,24,41,88,3,2,0,0,1,0,0,1,0,0,3,0,1,1,0,0,17.6,14
489,62.506,2,7,18,27,34,88,3,2,0,0,1,0,0,1,0,0,3,1,1,0,0,0,17.6,18
490,62.506,12,13,24,30,33,112,3,2,1,0,1,0,1,1,0,0,1,2,1,1,0,0,22.4,24
