Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,r0,r1,r2,r3,r4,r5,r6,r7,Mean,Median
244,67.505,3,10,24,35,38,110,3,2,0,0,0,0,0,1,0,0,2,1,1,1,0,0,22.0,24
245,67.505,4,13,18,21,34,90,3,2,0,0,1,0,0,0,0,0,2,1,0,1,1,0,18.0,18
246,67.505,4,15,22,33,36,110,3,2,0,0,0,1,1,1,0,0,2,1,0,1,1,0,22.0,22
247,67.505,2,14,28,31,35,110,3,2,0,0,0,1,1,1,0,0,2,0,1,1,0,1,22.0,28
248,67.505,4,10,27,30,39,110,3,2,0,0,1,0,1,2,0,0,2,0,2,0,1,0,22.0,27
249,67.504,4,19,20,27,38,108,3,2,1,0,0,0,0,0,0,0,1,2,0,0,1,1,21.6,20
250,67.502,5,8,14,30,39,96,3,2,0,0,0,0,1,1,0,0,2,0,3,0,0,0,19.2,14
251,67.502,5,10,16,34,39,104,3,2,0,0,0,1,1,2,0,0,2,0,3,0,0,0,20.8,16
252,67.501,4,13,17,26,42,102,3,2,0,0,0,0,0,1,0,0,3,0,0,1,1,0,20.4,17
253,67.501,4,15,23,26,34,102,3,2,0,0,1,0,1,1,0,0,3,1,0,0,1,0,20.4,23
254,67.501,8,17,20,24,33,102,3,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,20.4,20
255,67.501,1,14,19,26,38,98,3,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,19.6,19
256,67.501,5,16,21,24,36,102,3,2,0,0,1,1,1,1,0,0,3,0,2,0,0,0,20.4,21
257,67.501,2,14,24,29,33,102,3,2,0,0,1,0,0,1,0,0,3,2,0,0,0,0,20.4,24
258,67.501,8,14,17,28,31,98,3,2,0,0,1,1,1,1,0,0,3,0,0,1,0,1,19.6,17
259,67.0095,4,7,11,20,39,81,2,3,0,0,0,0,1,2,0,0,1,1,2,0,1,0,16.2,11
260,67.0095,2,18,29,31,39,119,2,3,0,0,1,1,1,2,0,0,1,2,1,1,0,0,23.8,29
261,67.0095,4,7,11,28,31,81,2,3,0,0,1,1,2,3,0,0,1,0,1,1,1,1,16.2,11
262,67.0085,1,12,26,37,41,117,2,3,0,0,1,0,0,0,0,0,2,1,0,1,1,0,23.4,26
263,67.0065,4,8,29,35,37,113,2,3,0,0,0,0,0,1,0,0,1,1,1,0,2,0,22.6,29
264,67.0055,3,8,15,23,40,89,2,3,0,0,1,1,2,2,0,0,2,1,1,1,0,0,17.8,15
265,67.0055,3,17,25,32,34,111,2,3,0,0,0,1,1,1,0,0,2,0,1,1,1,0,22.2,25
266,67.0055,1,12,14,25,37,89,2,3,0,0,0,1,1,1,0,0,2,1,1,0,1,0,17.8,14
267,67.0055,2,17,19,32,41,111,2,3,0,0,1,0,0,0,0,0,2,0,0,1,1,1,22.2,19
268,67.0055,3,9,17,22,38,89,2,3,0,0,0,1,1,2,0,0,2,1,0,2,0,0,17.8,17
269,67.0055,2,5,16,27,39,89,2,3,0,0,0,1,1,1,0,0,2,0,3,0,0,0,17.8,16
270,67.0055,1,8,19,23,38,89,2,3,0,0,1,0,1,1,0,0,2,2,0,0,0,1,17.8,19
271,67.0055,5,10,15,28,31,89,2,3,0,0,1,1,1,2,0,0,2,0,1,1,0,1,17.8,15
272,67.0025,1,6,25,30,33,95,2,3,0,0,0,1,2,2,0,0,2,1,2,0,0,0,19.0,25
273,67.0025,2,15,19,30,39,105,2,3,0,0,1,0,1,1,0,0,2,0,2,0,0,1,21.0,19
274,67.0025,1,4,21,29,40,95,2,3,0,0,1,1,1,2,0,0,2,1,1,0,1,0,19.0,21
275,67.0025,10,17,20,23,35,105,2,3,0,0,1,0,1,2,0,0,2,2,1,0,0,0,21.0,20
276,67.0025,7,14,17,32,35,105,2,3,0,0,1,0,0,1,0,0,2,0,2,0,1,0,21.0,17
277,67.0015,9,12,15,24,37,97,2,3,0,0,0,0,0,1,0,0,3,1,0,0,1,0,19.4,15
278,67.0015,3,4,23,26,41,97,2,3,1,0,1,0,1,1,0,0,1,1,0,2,1,0,19.4,23
279,67.0015,2,13,19,27,36,97,2,3,0,0,0,0,0,0,0,0,3,0,0,1,0,1,19.4,19
280,67.0015,1,14,21,32,35,103,2,3,0,0,1,0,0,0,0,0,3,0,1,0,1,0,20.6,21
281,67.0015,9,12,17,24,41,103,2,3,0,0,0,0,0,1,0,0,3,1,0,1,0,0,20.6,17
282,67.0015,6,15,17,28,31,97,2,3,0,0,0,1,1,1,0,0,3,0,0,1,0,1,19.4,17
283,67.0015,1,7,28,30,31,97,2,3,1,0,1,1,2,3,0,0,1,0,2,1,0,1,19.4,28
284,67.0015,5,10,24,27,31,97,2,3,0,0,0,1,1,2,0,0,3,0,1,1,0,0,19.4,24
285,66.514,4,23,28,32,41,128,3,2,0,0,0,0,1,1,0,0,0,1,0,1,2,1,25.6,28
286,66.513,1,18,29,38,40,126,3,2,0,0,1,1,1,2,0,0,1,3,1,0,0,0,25.2,29
287,66.51,1,7,12,28,32,80,3,2,0,0,1,0,0,1,0,0,1,1,1,0,1,1,16.0,12
288,66.509,1,18,26,32,41,118,3,2,0,0,1,0,0,0,0,0,2,1,0,1,1,0,23.6,26
289,66.507,3,6,20,22,35,86,3,2,0,0,0,1,1,1,0,0,1,1,1,2,0,0,17.2,20
290,66.506,4,10,14,23,37,88,3,2,0,0,1,0,1,2,0,0,2,1,0,0,2,0,17.6,14
291,66.506,3,6,18,24,37,88,3,2,0,0,0,0,0,0,0,0,2,1,0,1,1,0,17.6,18
292,66.506,2,12,18,21,35,88,3,2,0,0,1,0,0,0,0,0,2,2,1,0,0,0,17.6,18
293,66.506,3,19,26,28,36,112,3,2,0,0,1,0,0,0,0,0,2,0,0,1,0,2,22.4,26
294,66.506,6,10,19,23,30,88,3,2,0,0,1,0,2,3,0,0,2,1,1,0,0,1,17.6,19
295,66.503,1,4,24,28,37,94,3,2,0,0,1,0,0,0,0,0,2,0,0,0,2,1,18.8,24
296,66.503,6,8,23,32,37,106,3,2,0,0,0,0,1,1,0,0,2,1,0,0,2,0,21.2,23
297,66.503,6,8,20,35,37,106,3,2,0,0,0,0,0,0,0,0,2,1,1,0,1,0,21.2,20
298,66.502,2,17,20,26,31,96,3,2,0,0,0,1,1,1,0,0,3,1,0,1,0,0,19.2,20
299,66.502,2,14,21,28,31,96,3,2,0,0,1,1,1,1,0,0,3,0,0,1,0,1,19.2,21
300,66.502,2,5,21,36,40,104,3,2,0,0,0,1,1,1,0,0,3,0,2,0,0,0,20.8,21
301,66.502,6,7,25,28,38,104,3,2,1,0,1,1,1,2,0,0,1,1,2,0,0,1,20.8,25
302,66.502,1,14,21,28,40,104,3,2,0,0,1,1,1,1,0,0,3,0,1,0,0,1,20.8,21
303,66.502,8,12,17,24,35,96,3,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0,19.2,17
304,66.502,6,11,22,26,39,104,3,2,0,0,1,1,2,2,0,0,3,0,1,1,0,0,20.8,22
305,66.502,5,9,16,24,42,96,3,2,0,0,0,1,1,3,0,0,3,0,2,0,0,0,19.2,16
306,66.502,5,18,21,26,34,104,3,2,0,0,0,0,0,0,0,0,3,1,1,0,0,0,20.8,21
307,66.502,4,15,19,24,42,104,3,2,0,0,1,0,0,1,0,0,3,0,0,0,1,1,20.8,19
308,66.502,4,13,14,30,35,96,3,2,1,0,1,0,1,1,0,0,1,0,2,1,1,0,19.2,14
309,66.502,2,12,15,27,40,96,3,2,0,0,1,1,1,1,0,0,3,1,1,0,0,0,19.2,15
310,66.501,8,15,19,20,40,102,3,2,1,0,1,1,1,1,0,0,2,1,1,0,0,1,20.4,19
311,66.501,3,19,20,24,36,102,3,2,1,0,0,0,0,0,0,0,2,1,0,1,0,1,20.4,20
312,66.501,5,10,25,26,32,98,3,2,1,0,1,1,1,2,0,0,2,0,2,0,1,0,19.6,25
313,66.501,8,13,14,25,38,98,3,2,1,0,1,1,1,1,0,0,2,1,1,1,0,0,19.6,14
314,66.501,2,3,27,30,40,102,3,2,1,0,1,1,2,2,0,0,2,0,2,1,0,0,20.4,27
315,66.0105,1,4,12,25,37,79,2,3,0,0,0,1,1,1,0,0,1,1,1,0,2,0,15.8,12
316,66.0095,5,11,24,38,41,119,2,3,0,0,1,0,1,1,0,0,2,1,1,1,0,0,23.8,24
317,66.0065,5,10,19,21,32,87,2,3,0,0,0,0,0,1,0,0,2,0,1,0,1,1,17.4,19
318,66.0065,1,16,27,32,37,113,2,3,0,0,1,1,1,1,0,0,2,0,1,0,2,0,22.6,27
319,66.0065,5,14,26,33,35,113,2,3,0,0,1,0,0,0,0,0,2,1,2,0,0,0,22.6,26
320,66.0065,5,10,26,35,37,113,2,3,0,0,1,0,0,1,0,0,2,0,2,0,1,0,22.6,26
321,66.0065,5,15,24,30,39,113,2,3,0,0,1,0,1,1,0,0,2,0,3,0,0,0,22.6,24
322,66.0065,3,18,24,27,41,113,2,3,0,0,0,0,0,0,0,0,2,1,0,2,0,0,22.6,24
323,66.0065,7,10,13,23,34,87,2,3,0,0,1,0,1,3,0,0,2,1,1,1,0,0,17.4,13
324,66.0065,1,12,16,21,37,87,2,3,0,0,1,1,1,1,0,0,2,1,1,0,1,0,17.4,16
325,66.0035,8,12,15,33,39,107,2,3,0,0,0,0,0,0,0,0,2,2,1,0,0,0,21.4,15
326,66.0035,3,6,21,25,38,93,2,3,0,0,0,1,1,1,0,0,2,1,1,1,0,0,18.6,21
327,66.0035,2,6,29,31,39,107,2,3,0,0,1,1,1,2,0,0,2,1,1,1,0,0,21.4,29
328,66.0035,7,12,15,34,39,107,2,3,0,0,0,0,0,1,0,0,2,1,2,0,0,0,21.4,15
329,66.0035,5,10,19,34,39,107,2,3,0,0,1,0,0,1,0,0,2,0,2,0,0,1,21.4,19
330,66.0025,3,10,17,27,38,95,2,3,0,0,1,0,0,1,0,0,3,1,0,1,0,0,19.0,17
331,66.0015,9,18,19,26,31,103,2,3,1,0,1,1,1,2,0,0,2,1,0,1,0,1,20.6,19
332,66.0015,3,4,15,39,42,103,2,3,1,0,0,0,0,1,0,0,2,0,1,1,1,0,20.6,15
333,66.0015,9,12,20,21,35,97,2,3,1,0,0,0,0,1,0,0,2,2,1,0,0,0,19.4,20
334,66.0015,9,13,14,20,41,97,2,3,1,0,0,0,0,1,0,0,2,1,0,2,0,0,19.4,14
335,65.515,7,19,30,35,40,131,2,3,0,0,1,1,2,3,0,0,0,0,4,0,0,1,26.2,30
336,65.515,3,20,32,39,41,135,2,3,0,0,0,0,0,0,0,0,0,1,1,2,1,0,27.0,32
337,65.514,6,18,29,35,40,128,3,2,0,0,0,1,1,2,0,0,1,2,2,0,0,0,25.6,29
338,65.508,7,16,18,36,39,116,3,2,0,0,1,1,1,2,0,0,1,1,3,0,0,0,23.2,18
339,65.508,15,18,20,23,40,116,3,2,0,0,1,1,2,2,0,0,1,3,1,0,0,0,23.2,20
340,65.508,4,12,19,22,27,84,3,2,0,0,1,1,1,1,0,0,1,1,0,1,1,1,16.8,19
341,65.508,11,18,20,32,35,116,3,2,0,0,0,0,1,1,0,0,1,2,1,0,1,0,23.2,20
342,65.507,2,10,18,23,33,86,3,2,0,0,1,0,1,2,0,0,2,3,0,0,0,0,17.2,18
343,65.507,1,4,19,28,34,86,3,2,0,0,1,0,0,0,0,0,2,0,0,0,1,2,17.2,19
344,65.507,5,18,24,26,41,114,3,2,0,0,0,0,0,0,0,0,2,1,1,1,0,0,22.8,24
345,65.507,2,7,25,38,42,114,3,2,0,0,1,1,1,3,0,0,2,1,2,0,0,0,22.8,25
346,65.507,6,14,22,35,37,114,3,2,0,0,0,1,1,1,0,0,2,0,1,1,1,0,22.8,22
347,65.506,7,8,12,23,38,88,3,2,1,0,1,0,1,2,0,0,1,3,1,0,0,0,17.6,12
348,65.506,1,14,26,30,41,112,3,2,0,0,1,0,1,1,0,0,3,0,1,1,0,0,22.4,26
349,65.506,7,10,19,20,32,88,3,2,1,0,1,0,0,2,0,0,1,1,1,0,1,1,17.6,19
350,65.506,2,19,20,33,38,112,3,2,1,0,0,0,0,0,0,0,1,3,0,0,0,1,22.4,20
351,65.504,6,17,19,22,28,92,3,2,0,0,0,1,1,1,0,0,2,0,0,1,0,2,18.4,19
352,65.504,4,9,22,24,33,92,3,2,0,0,1,1,1,2,0,0,2,1,0,1,1,0,18.4,22
353,65.503,8,11,14,29,32,94,3,2,0,0,0,0,1,2,0,0,3,1,0,0,1,0,18.8,14
354,65.503,5,11,24,26,40,106,3,2,0,0,0,1,2,2,0,0,3,0,2,0,0,0,21.2,24
355,65.503,5,6,28,32,35,106,3,2,1,0,1,0,0,0,0,0,1,0,2,0,1,1,21.2,28
356,65.503,1,8,10,35,40,94,3,2,0,0,1,1,1,2,0,0,3,0,2,0,0,0,18.8,10
357,65.503,9,12,22,27,36,106,3,2,0,0,1,1,1,2,0,0,3,1,0,1,0,0,21.2,22
358,65.503,1,7,22,34,42,106,3,2,0,0,1,1,1,3,0,0,3,0,1,1,0,0,21.2,22
359,65.0115,3,6,13,20,35,77,2,3,0,0,1,0,0,0,0,0,1,1,1,2,0,0,15.4,13
360,65.0105,5,10,27,38,41,121,2,3,0,0,0,0,0,1,0,0,2,1,1,1,0,0,24.2,27
361,65.0105,2,13,25,39,42,121,2,3,0,0,1,1,1,2,0,0,2,0,2,1,0,0,24.2,25
362,65.0075,7,10,26,35,37,115,2,3,0,0,1,0,0,2,0,0,2,0,2,0,1,0,23.0,26
363,65.0075,3,13,15,24,30,85,2,3,0,0,1,0,1,1,0,0,2,0,1,2,0,0,17.0,15
364,65.0075,5,18,23,27,42,115,2,3,0,0,0,0,1,2,0,0,2,2,1,0,0,0,23.0,23
365,65.0075,6,13,25,29,42,115,2,3,0,0,0,1,1,3,0,0,2,1,1,1,0,0,23.0,25
366,65.0075,1,8,13,25,38,85,2,3,0,0,1,1,1,1,0,0,2,1,1,1,0,0,17.0,13
367,65.0075,13,18,25,29,30,115,2,3,1,0,0,1,2,3,0,0,0,2,2,1,0,0,23.0,25
368,65.0075,1,10,18,23,33,85,2,3,0,0,1,0,1,2,0,0,2,3,0,0,0,0,17.0,18
369,65.0075,3,6,15,22,39,85,2,3,0,0,0,1,1,1,0,0,2,0,1,2,0,0,17.0,15
370,65.0075,7,14,21,35,38,115,2,3,0,0,0,0,0,1,0,0,2,1,2,0,0,0,23.0,21
371,65.0045,1,4,10,37,39,91,2,3,0,0,0,0,0,1,0,0,2,0,1,0,2,0,18.2,10
372,65.0045,1,7,24,28,31,91,2,3,0,0,1,1,1,2,0,0,2,0,1,1,0,1,18.2,24
373,65.0035,8,10,21,29,39,107,2,3,0,0,1,0,0,2,0,0,3,1,1,0,0,0,21.4,21
374,65.0035,2,11,24,33,37,107,2,3,0,0,0,0,1,1,0,0,3,1,0,0,1,0,21.4,24
375,65.0035,1,5,25,34,42,107,2,3,0,0,1,1,1,2,0,0,3,0,2,0,0,0,21.4,25
376,65.0025,2,19,25,26,33,105,2,3,1,0,0,1,1,1,0,0,2,1,1,0,0,1,21.0,25
377,65.0005,2,9,15,35,38,99,2,3,0,0,1,0,0,1,0,0,3,1,1,0,0,0,19.8,15
378,65.0005,1,3,24,34,37,99,2,3,0,0,1,0,0,0,0,0,3,0,0,1,1,0,19.8,24
379,64.512,5,22,24,32,41,124,3,2,0,0,1,1,1,1,0,0,1,0,1,2,1,0,24.8,24
380,64.511,9,12,28,31,42,122,3,2,0,0,1,1,1,3,0,0,2,1,0,1,0,1,24.4,28
381,64.511,9,12,24,37,40,122,3,2,0,0,0,1,1,2,0,0,2,1,1,0,1,0,24.4,24
382,64.508,5,14,18,37,42,116,3,2,0,0,0,0,0,1,0,0,2,1,1,0,1,0,23.2,18
383,64.508,12,13,20,33,38,116,3,2,1,0,1,0,0,0,0,0,0,4,0,1,0,0,23.2,20
384,64.507,5,10,22,38,39,114,3,2,1,0,0,1,1,2,0,0,1,1,2,1,0,0,22.8,22
385,64.505,10,19,22,26,33,110,3,2,0,0,0,1,1,2,0,0,2,1,0,1,0,1,22.0,22
386,64.505,3,8,10,32,37,90,3,2,0,0,0,0,0,1,0,0,2,0,0,1,2,0,18.0,10
387,64.505,3,14,18,26,29,90,3,2,0,0,0,0,0,1,0,0,2,2,0,1,0,0,18.0,18
388,64.504,6,10,16,21,39,92,3,2,0,0,1,1,1,2,0,0,3,0,2,0,0,0,18.4,16
389,64.504,4,11,23,34,36,108,3,2,0,0,1,0,2,2,0,0,3,1,0,0,1,0,21.6,23
390,64.504,8,10,13,35,42,108,3,2,0,0,0,0,0,2,0,0,3,0,1,1,0,0,21.6,13
391,64.504,6,13,17,20,36,92,3,2,0,0,1,0,0,0,0,0,3,1,0,1,0,0,18.4,17
392,64.503,2,19,20,29,36,106,3,2,1,0,1,0,0,1,0,0,2,2,0,0,0,1,21.2,20
393,64.503,6,16,17,23,32,94,3,2,1,0,1,1,2,2,0,0,2,1,1,0,1,0,18.8,17
394,64.501,7,10,15,30,36,98,3,2,0,0,1,0,1,3,0,0,3,0,2,0,0,0,19.6,15
395,64.501,2,10,19,34,37,102,3,2,0,0,0,0,0,1,0,0,3,0,0,0,1,1,20.4,19
396,64.501,5,9,22,26,36,98,3,2,0,0,1,1,1,2,0,0,3,0,1,1,0,0,19.6,22
397,64.5,10,16,20,21,33,100,3,2,1,0,1,1,1,2,0,0,2,2,1,0,0,0,20.0,20
398,64.0125,2,23,28,31,41,125,2,3,0,0,1,1,2,2,0,0,1,1,0,2,0,1,25.0,28
399,64.0125,4,17,28,37,39,125,2,3,0,0,1,0,0,0,0,0,1,0,1,0,2,1,25.0,28
400,64.0115,12,13,20,37,41,123,2,3,1,0,0,0,0,0,0,0,0,2,0,2,1,0,24.6,20
401,64.0115,2,19,24,37,41,123,2,3,0,0,0,0,0,0,0,0,2,0,0,1,1,1,24.6,24
402,64.0095,5,21,28,30,35,119,2,3,0,0,1,0,1,1,0,0,1,0,3,0,0,1,23.8,28
403,64.0095,12,17,25,28,37,119,2,3,0,0,1,1,1,1,0,0,1,1,1,0,1,1,23.8,25
404,64.0095,13,17,20,30,39,119,2,3,0,0,1,0,1,1,0,0,1,1,2,1,0,0,23.8,20
405,64.0085,3,14,27,35,38,117,2,3,0,0,0,0,0,0,0,0,2,1,1,1,0,0,23.4,27
406,64.0085,2,13,17,20,31,83,2,3,0,0,0,1,1,1,0,0,2,1,0,2,0,0,16.6,17
407,64.0075,5,6,19,23,32,85,2,3,1,0,0,0,1,1,0,0,1,1,1,0,1,1,17.0,19
408,64.0055,1,3,22,24,39,89,2,3,0,0,0,1,1,1,0,0,2,0,1,2,0,0,17.8,22
409,64.0055,4,8,21,23,33,89,2,3,0,0,1,0,1,1,0,0,2,2,0,0,1,0,17.8,21
410,64.0045,2,11,13,29,36,91,2,3,0,0,0,0,1,2,0,0,3,1,0,1,0,0,18.2,13
411,64.0045,3,4,23,25,36,91,2,3,1,0,1,1,2,2,0,0,1,1,1,1,1,0,18.2,23
412,64.0045,5,9,21,32,42,109,2,3,0,0,1,0,0,2,0,0,3,0,1,0,1,0,21.8,21
413,64.0045,3,8,19,30,31,91,2,3,1,0,0,1,2,2,0,0,1,0,1,2,0,1,18.2,19
414,64.0045,1,11,20,25,34,91,2,3,0,0,1,1,2,2,0,0,3,1,1,0,0,0,18.2,20
415,64.0045,6,11,18,21,35,91,2,3,0,0,1,0,1,1,0,0,3,1,1,0,0,0,18.2,18
416,64.0045,3,8,22,23,35,91,2,3,1,0,1,1,2,2,0,0,1,1,1,2,0,0,18.2,22
417,64.0035,4,17,25,26,35,107,2,3,1,0,1,1,1,1,0,0,2,0,2,0,1,0,21.4,25
418,64.0035,7,13,14,24,35,93,2,3,1,0,1,0,0,1,0,0,2,0,2,1,0,0,18.6,14
419,64.0035,5,17,26,29,30,107,2,3,1,0,0,0,1,2,0,0,2,1,2,0,0,0,21.4,26
420,64.0015,1,9,26,28,39,103,2,3,0,0,1,0,0,1,0,0,3,0,1,0,0,1,20.6,26
421,64.0015,11,15,20,24,33,103,2,3,0,0,0,0,1,1,0,0,3,2,0,0,0,0,20.6,20
422,64.0005,7,10,11,35,38,101,2,3,1,0,0,0,1,3,0,0,2,1,2,0,0,0,20.2,11
423,64.0005,6,7,17,33,38,101,2,3,1,0,1,0,0,1,0,0,2,2,1,0,0,0,20.2,17
424,64.0005,1,9,29,30,32,101,2,3,1,0,1,0,1,3,0,0,2,1,1,0,1,0,20.2,29
425,63.51,12,17,20,33,38,120,3,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,24.0,20
426,63.51,4,7,16,24,29,80,3,2,0,0,1,1,1,3,0,0,1,1,2,0,1,0,16.0,16
427,63.51,5,7,16,18,34,80,3,2,0,0,0,1,1,2,0,0,1,1,3,0,0,0,16.0,16
428,63.51,5,7,16,24,28,80,3,2,0,0,0,1,1,2,0,0,1,0,3,0,0,1,16.0,16
429,63.51,2,4,20,23,31,80,3,2,0,0,0,1,2,2,0,0,1,2,0,1,1,0,16.0,20
430,63.509,2,4,10,29,37,82,3,2,0,0,0,0,0,2,0,0,2,1,0,0,2,0,16.4,10
431,63.509,2,6,12,29,33,82,3,2,0,0,1,0,0,1,0,0,2,3,0,0,0,0,16.4,12
432,63.509,4,17,25,34,38,118,3,2,0,0,1,1,1,1,0,0,2,1,1,0,1,0,23.6,25
433,63.509,3,6,14,28,31,82,3,2,0,0,0,1,1,1,0,0,2,0,0,2,0,1,16.4,14
434,63.508,2,14,23,35,42,116,3,2,0,0,1,0,1,2,0,0,3,1,1,0,0,0,23.2,23
435,63.508,3,11,12,20,38,84,3,2,1,0,0,0,1,1,0,0,1,3,0,1,0,0,16.8,12
436,63.508,4,17,28,29,38,116,3,2,1,0,1,0,0,1,0,0,1,2,0,0,1,1,23.2,28
437,63.508,1,10,26,38,41,116,3,2,0,0,1,0,0,1,0,0,3,1,0,1,0,0,23.2,26
438,63.506,8,13,17,22,28,88,3,2,0,0,1,1,1,1,0,0,2,0,0,2,0,1,17.6,17
439,63.506,11,13,20,32,36,112,3,2,0,0,0,0,1,1,0,0,2,1,0,1,1,0,22.4,20
440,63.506,12,15,20,27,38,112,3,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,22.4,20
441,63.506,2,6,20,23,37,88,3,2,0,0,0,0,1,1,0,0,2,2,0,0,1,0,17.6,20
442,63.506,6,8,20,23,31,88,3,2,0,0,0,1,2,2,0,0,2,2,0,1,0,0,17.6,20
443,63.505,12,13,20,26,39,110,3,2,1,0,0,0,0,0,0,0,1,2,1,1,0,0,22.0,20
444,63.505,8,11,14,20,37,90,3,2,0,0,0,0,1,1,0,0,3,1,0,0,1,0,18.0,14
445,63.504,1,14,21,30,42,108,3,2,0,0,1,0,1,2,0,0,4,0,1,0,0,0,21.6,21
446,63.504,4,11,29,30,34,108,3,2,1,0,1,0,2,3,0,0,2,1,1,0,1,0,21.6,29
447,63.504,5,16,17,24,30,92,3,2,1,0,0,1,2,2,0,0,2,0,3,0,0,0,18.4,17
448,63.504,5,14,26,31,32,108,3,2,1,0,0,1,1,1,0,0,2,0,1,1,1,0,21.6,26
449,63.504,6,19,24,29,30,108,3,2,1,0,1,0,1,2,0,0,2,1,1,0,0,1,21.6,24
450,63.502,6,8,14,31,37,96,3,2,0,0,0,1,1,1,0,0,3,0,0,1,1,0,19.2,14
451,63.502,9,12,15,32,36,104,3,2,0,0,1,0,0,1,0,0,3,1,0,0,1,0,20.8,15
452,63.502,10,15,23,26,30,104,3,2,0,0,1,0,2,3,0,0,3,1,1,0,0,0,20.8,23
453,63.502,10,12,21,24,37,104,3,2,0,0,0,0,0,1,0,0,3,1,0,0,1,0,20.8,21
454,63.501,9,11,18,24,36,98,3,2,0,0,0,0,1,2,0,0,4,1,0,0,0,0,19.6,18
455,63.501,5,14,21,26,36,102,3,2,0,0,1,0,0,0,0,0,4,0,1,0,0,0,20.4,21
456,63.501,4,11,18,34,35,102,3,2,1,0,1,0,1,1,0,0,2,1,1,0,1,0,20.4,18
457,63.501,4,6,27,28,33,98,3,2,1,0,0,0,0,0,0,0,2,1,0,0,1,1,19.6,27
458,63.501,6,7,18,34,37,102,3,2,1,0,1,0,0,1,0,0,2,1,1,0,1,0,20.4,18
459,63.5,1,2,20,35,42,100,3,2,1,0,1,0,0,1,0,0,3,1,1,0,0,0,20.0,20
460,63.0105,2,5,18,25,29,79,2,3,0,0,1,1,1,2,0,0,1,2,2,0,0,0,15.8,18
461,63.0095,9,12,26,35,37,119,2,3,0,0,0,0,0,1,0,0,2,1,1,0,1,0,23.8,26
462,63.0095,3,5,18,21,34,81,2,3,0,0,0,0,0,0,0,0,2,1,1,1,0,0,16.2,18
463,63.0065,10,13,21,29,40,113,2,3,0,0,1,1,1,3,0,0,2,1,1,1,0,0,22.6,21
464,63.0065,13,15,20,24,41,113,2,3,0,0,0,0,0,0,0,0,2,1,0,2,0,0,22.6,20
465,63.0065,1,7,21,28,30,87,2,3,0,0,1,0,1,2,0,0,2,0,2,0,0,1,17.4,21
466,63.0055,5,15,26,31,34,111,2,3,0,0,1,1,1,1,0,0,3,0,1,1,0,0,22.2,26
467,63.0055,4,9,15,26,35,89,2,3,0,0,1,0,0,1,0,0,3,0,1,0,1,0,17.8,15
468,63.0055,2,3,20,29,35,89,2,3,1,0,0,0,0,1,0,0,1,2,1,1,0,0,17.8,20
469,63.0055,3,8,15,24,39,89,2,3,0,0,0,0,0,0,0,0,3,0,1,1,0,0,17.8,15
470,63.0055,6,9,14,29,31,89,2,3,0,0,1,1,1,3,0,0,3,1,0,1,0,0,17.8,14
471,63.0055,2,19,21,33,36,111,2,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,22.2,21
472,63.0055,1,15,23,34,38,111,2,3,0,0,0,0,1,1,0,0,3,2,0,0,0,0,22.2,23
473,63.0025,5,11,14,36,39,105,2,3,0,0,0,0,1,1,0,0,3,0,2,0,0,0,21.0,14
474,63.0025,6,8,23,27,31,95,2,3,0,0,0,1,2,2,0,0,3,1,0,1,0,0,19.0,23
475,63.0025,6,9,21,28,31,95,2,3,0,0,1,1,1,2,0,0,3,0,0,1,0,1,19.0,21
476,63.0025,8,15,17,30,35,105,2,3,0,0,1,0,1,1,0,0,3,0,2,0,0,0,21.0,17
477,63.0015,9,17,18,25,28,97,2,3,1,0,1,1,1,2,0,0,2,1,1,0,0,1,19.4,18
478,63.0015,3,9,18,36,37,103,2,3,1,0,0,0,0,1,0,0,2,1,0,1,1,0,20.6,18
479,63.0005,4,11,26,27,33,101,2,3,1,0,0,0,1,1,0,0,3,1,0,0,1,0,20.2,26
480,63.0005,2,14,15,29,39,99,2,3,1,0,1,0,0,1,0,0,3,1,1,0,0,0,19.8,15
481,62.515,18,20,23,37,39,137,2,3,0,0,0,0,1,1,0,0,0,3,1,0,1,0,27.4,23
482,62.514,1,18,32,37,40,128,3,2,0,0,0,1,1,1,0,0,1,1,1,0,2,0,25.6,32
483,62.514,2,22,28,35,41,128,3,2,0,0,1,1,1,1,0,0,1,0,1,2,0,1,25.6,28
484,62.513,3,16,26,39,42,126,3,2,0,0,1,1,1,2,0,0,2,0,2,1,0,0,25.2,26
485,62.511,14,16,20,33,39,122,3,2,0,0,0,1,1,1,0,0,1,2,2,0,0,0,24.4,20
486,62.511,5,7,10,18,38,78,3,2,0,0,1,0,0,2,0,0,1,2,2,0,0,0,15.6,10
487,62.511,13,16,23,28,42,122,3,2,0,0,1,1,2,3,0,0,1,1,1,1,0,1,24.4,23
488,62.511,10,18,25,32,37,122,3,2,0,0,0,1,1,2,0,0,1,1,1,0,2,0,24.4,25
489,62.51,4,15,28,34,39,120,3,2,0,0,1,0,0,0,0,0,2,0,1,0,1,1,24.0,28
