Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,RankScore,Mean,Median
299,62.506,6,13,23,32,38,112,3,2,0,0,1,0,1,1,40.0,22.4,23.0
300,62.506,4,7,12,23,42,88,3,2,0,0,1,0,1,3,40.0,17.6,12.0
301,62.506,5,11,14,26,32,88,3,2,0,0,0,0,1,1,40.0,17.6,14.0
302,62.506,6,14,21,34,37,112,3,2,0,0,1,0,0,0,40.0,22.4,21.0
303,62.506,6,11,18,37,40,112,3,2,0,0,0,1,2,2,40.0,22.4,18.0
304,62.506,4,17,23,32,36,112,3,2,0,0,0,0,1,1,40.0,22.4,23.0
305,62.506,7,9,18,36,42,112,3,2,0,0,0,0,0,3,40.0,22.4,18.0
306,62.506,3,6,18,27,34,88,3,2,0,0,0,0,0,0,40.0,17.6,18.0
307,62.506,4,9,18,39,42,112,3,2,0,0,1,0,0,2,40.0,22.4,18.0
308,62.506,2,19,24,30,37,112,3,2,0,0,0,0,1,1,40.0,22.4,24.0
309,62.506,2,17,19,34,40,112,3,2,0,0,0,1,1,1,40.0,22.4,19.0
310,62.506,8,19,21,30,34,112,3,2,0,0,0,0,1,1,40.0,22.4,21.0
311,62.506,3,12,14,21,38,88,3,2,0,0,0,0,0,0,40.0,17.6,14.0
312,62.506,9,19,24,28,32,112,3,2,0,0,1,0,0,1,40.0,22.4,24.0
313,62.506,5,16,24,32,35,112,3,2,0,0,1,1,1,1,40.0,22.4,24.0
314,62.506,5,19,24,28,36,112,3,2,0,0,0,0,0,0,40.0,22.4,24.0
315,62.506,5,10,17,38,42,112,3,2,0,0,0,0,0,2,40.0,22.4,17.0
316,62.506,8,10,16,37,41,112,3,2,0,0,0,1,1,2,40.0,22.4,16.0
317,62.506,8,10,14,23,33,88,3,2,0,0,1,0,1,2,40.0,17.6,14.0
318,62.506,6,8,18,21,35,88,3,2,0,0,1,0,0,0,40.0,17.6,18.0
319,62.506,2,10,14,27,35,88,3,2,0,0,0,0,0,1,40.0,17.6,14.0
320,62.506,2,8,14,27,37,88,3,2,0,0,1,0,0,0,40.0,17.6,14.0
321,62.506,5,12,24,32,39,112,3,2,0,0,1,0,0,0,40.0,22.4,24.0
322,62.506,5,10,26,34,37,112,3,2,0,0,0,0,0,1,40.0,22.4,26.0
323,62.503,3,6,14,32,39,94,3,2,0,0,0,0,0,0,40.0,18.8,14.0
324,62.503,10,17,21,24,34,106,3,2,0,0,1,0,0,1,40.0,21.2,21.0
325,62.503,8,13,17,32,36,106,3,2,0,0,0,0,0,0,40.0,21.2,17.0
326,62.503,2,6,21,30,35,94,3,2,0,0,0,0,1,1,40.0,18.8,21.0
327,62.503,2,12,18,35,39,106,3,2,0,0,1,0,0,0,40.0,21.2,18.0
328,62.501,8,16,19,29,30,102,3,2,1,0,1,1,2,3,40.0,20.4,19.0
329,62.501,3,16,17,20,42,98,3,2,1,0,0,1,1,2,40.0,19.6,17.0
330,62.501,7,8,14,27,42,98,3,2,1,0,1,0,0,2,40.0,19.6,14.0
331,62.0095,2,19,21,36,41,119,2,3,0,0,1,0,0,0,40.0,23.8,21.0
332,62.0095,8,13,27,30,41,119,2,3,0,0,0,0,1,1,40.0,23.8,27.0
333,62.0065,2,8,25,37,41,113,2,3,0,0,0,1,1,1,40.0,22.6,25.0
334,62.0065,9,16,21,32,35,113,2,3,0,0,0,1,1,2,40.0,22.6,21.0
335,62.0065,6,9,23,33,42,113,2,3,0,0,1,0,1,3,40.0,22.6,23.0
336,62.0065,4,13,21,36,39,113,2,3,0,0,0,0,0,0,40.0,22.6,21.0
337,62.0065,9,11,14,38,41,113,2,3,0,0,1,0,1,2,40.0,22.6,14.0
338,62.0065,8,17,19,29,40,113,2,3,0,0,1,1,1,2,40.0,22.6,19.0
339,62.0065,7,11,26,31,38,113,2,3,0,0,1,1,2,3,40.0,22.6,26.0
340,62.0065,8,18,23,25,39,113,2,3,0,0,1,1,2,2,40.0,22.6,23.0
341,62.0035,3,8,21,24,37,93,2,3,0,0,0,0,0,0,40.0,18.6,21.0
342,62.0035,13,15,21,24,34,107,2,3,0,0,1,0,0,0,40.0,21.4,21.0
343,62.0035,1,12,17,30,33,93,2,3,0,0,0,0,1,1,40.0,18.6,17.0
344,62.0035,5,7,17,30,34,93,2,3,0,0,1,0,1,2,40.0,18.6,17.0
345,62.0035,3,6,21,28,35,93,2,3,0,0,0,0,0,0,40.0,18.6,21.0
346,62.0035,1,5,19,30,38,93,2,3,0,0,0,0,1,1,40.0,18.6,19.0
347,62.0015,2,13,23,24,41,103,2,3,1,0,1,0,1,1,40.0,20.6,23.0
348,62.0015,5,10,23,32,33,103,2,3,1,0,1,0,1,2,40.0,20.6,23.0
349,62.0015,8,17,22,23,33,103,2,3,1,0,1,1,2,2,40.0,20.6,22.0
350,62.0015,8,12,13,23,41,97,2,3,1,0,1,0,1,1,40.0,19.4,13.0
351,62.0015,5,10,28,29,31,103,2,3,1,0,0,1,1,3,40.0,20.6,28.0
352,62.0015,3,19,20,25,30,97,2,3,1,0,1,1,2,2,40.0,19.4,20.0
353,62.0015,1,15,16,27,38,97,2,3,1,0,0,1,1,1,40.0,19.4,16.0
354,62.0015,3,15,20,29,30,97,2,3,1,0,1,0,1,2,40.0,19.4,20.0
355,62.0015,2,3,13,38,41,97,2,3,1,0,1,0,0,0,40.0,19.4,13.0
356,62.0015,1,10,22,23,41,97,2,3,1,0,1,1,2,3,40.0,19.4,22.0
357,61.51,4,15,20,39,42,120,3,2,0,0,0,0,0,1,40.0,24.0,20.0
358,61.51,8,10,22,39,41,120,3,2,0,0,0,1,1,2,40.0,24.0,22.0
359,61.51,4,10,28,37,41,120,3,2,0,0,0,0,0,1,40.0,24.0,28.0
360,61.51,3,10,28,38,41,120,3,2,0,0,1,0,0,1,40.0,24.0,28.0
361,61.507,4,6,17,27,32,86,3,2,0,0,1,0,0,0,40.0,17.2,17.0
362,61.507,1,8,16,24,37,86,3,2,0,0,0,1,1,1,40.0,17.2,16.0
363,61.507,1,14,18,23,30,86,3,2,0,0,0,0,2,2,40.0,17.2,18.0
364,61.507,2,8,14,23,39,86,3,2,0,0,0,0,1,1,40.0,17.2,14.0
365,61.507,3,7,26,36,42,114,3,2,0,0,1,0,0,2,40.0,22.8,26.0
366,61.507,3,10,12,27,34,86,3,2,0,0,0,0,0,1,40.0,17.2,12.0
367,61.504,12,17,21,28,30,108,3,2,0,0,0,0,1,1,40.0,21.6,21.0
368,61.504,10,13,25,28,32,108,3,2,0,0,0,1,1,2,40.0,21.6,25.0
369,61.504,9,12,18,31,38,108,3,2,0,0,1,1,1,2,40.0,21.6,18.0
370,61.504,1,16,18,34,39,108,3,2,0,0,0,1,1,1,40.0,21.6,18.0
371,61.504,2,6,23,29,32,92,3,2,0,0,1,0,1,2,40.0,18.4,23.0
372,61.504,4,10,14,31,33,92,3,2,0,0,1,1,1,2,40.0,18.4,14.0
373,61.504,10,15,22,29,32,108,3,2,0,0,1,1,1,3,40.0,21.6,22.0
374,61.504,2,4,29,35,38,108,3,2,0,0,0,0,0,1,40.0,21.6,29.0
375,61.504,3,6,21,28,34,92,3,2,0,0,0,0,0,0,40.0,18.4,21.0
376,61.504,8,16,19,30,35,108,3,2,0,0,0,1,2,2,40.0,21.6,19.0
377,61.504,2,15,19,34,38,108,3,2,0,0,0,0,0,0,40.0,21.6,19.0
378,61.504,2,4,21,30,35,92,3,2,0,0,0,0,1,1,40.0,18.4,21.0
379,61.504,2,7,21,30,32,92,3,2,0,0,1,0,1,2,40.0,18.4,21.0
380,61.504,9,13,16,34,36,108,3,2,0,0,1,1,1,2,40.0,21.6,16.0
381,61.502,9,10,20,24,33,96,3,2,1,0,1,0,0,2,40.0,19.2,20.0
382,61.502,1,6,10,39,40,96,3,2,1,0,1,1,1,2,40.0,19.2,10.0
383,61.502,8,17,18,20,33,96,3,2,1,0,1,0,0,0,40.0,19.2,18.0
384,61.502,1,2,24,37,40,104,3,2,1,0,0,1,1,1,40.0,20.8,24.0
385,61.502,3,16,20,32,33,104,3,2,1,0,1,1,1,1,40.0,20.8,20.0
386,61.502,1,18,25,26,34,104,3,2,1,0,0,1,1,1,40.0,20.8,25.0
387,61.502,4,10,25,26,39,104,3,2,1,0,0,1,1,2,40.0,20.8,25.0
388,61.0105,7,13,23,38,40,121,2,3,0,0,1,1,2,3,40.0,24.2,23.0
389,61.0105,7,13,20,39,42,121,2,3,0,0,0,0,0,2,40.0,24.2,20.0
390,61.0105,2,15,28,35,41,121,2,3,0,0,1,0,0,0,40.0,24.2,28.0
391,61.0105,9,17,22,32,41,121,2,3,0,0,1,1,1,2,40.0,24.2,22.0
392,61.0075,9,14,23,30,39,115,2,3,0,0,1,0,2,3,40.0,23.0,23.0
393,61.0075,3,5,18,24,35,85,2,3,0,0,1,0,0,0,40.0,17.0,18.0
394,61.0075,1,11,18,22,33,85,2,3,0,0,1,1,2,2,40.0,17.0,18.0
395,61.0075,9,16,20,33,37,115,2,3,0,0,0,1,1,2,40.0,23.0,20.0
396,61.0075,4,10,27,35,39,115,2,3,0,0,0,0,0,1,40.0,23.0,27.0
397,61.0075,9,18,23,31,34,115,2,3,0,0,0,1,2,3,40.0,23.0,23.0
398,61.0075,9,19,21,24,42,115,2,3,0,0,1,0,0,2,40.0,23.0,21.0
399,61.0075,4,9,26,35,41,115,2,3,0,0,0,0,0,1,40.0,23.0,26.0
400,61.0075,6,13,25,32,39,115,2,3,0,0,0,1,1,1,40.0,23.0,25.0
401,61.0075,5,8,13,21,38,85,2,3,0,0,1,0,0,0,40.0,17.0,13.0
402,61.0075,1,16,24,35,39,115,2,3,0,0,0,1,1,1,40.0,23.0,24.0
403,61.0075,2,7,17,20,39,85,2,3,0,0,1,0,0,1,40.0,17.0,17.0
404,61.0075,2,6,17,23,37,85,2,3,0,0,1,0,1,1,40.0,17.0,17.0
405,61.0075,6,11,23,36,39,115,2,3,0,0,1,0,2,2,40.0,23.0,23.0
406,61.0045,1,5,20,27,38,91,2,3,0,0,0,0,0,0,40.0,18.2,20.0
407,61.0045,10,14,21,27,37,109,2,3,0,0,1,0,0,1,40.0,21.8,21.0
408,61.0045,1,5,19,32,34,91,2,3,0,0,0,0,0,0,40.0,18.2,19.0
409,61.0045,11,17,21,24,36,109,2,3,0,0,1,0,1,1,40.0,21.8,21.0
410,61.0045,2,4,25,27,33,91,2,3,0,0,0,1,1,1,40.0,18.2,25.0
411,61.0045,1,7,24,28,31,91,2,3,0,0,1,1,1,2,40.0,18.2,24.0
412,61.0025,3,15,27,28,32,105,2,3,1,0,0,0,0,0,40.0,21.0,27.0
413,61.0025,7,16,20,21,41,105,2,3,1,0,1,1,1,2,40.0,21.0,20.0
414,61.0025,3,15,23,24,30,95,2,3,1,0,1,0,2,2,40.0,19.0,23.0
415,61.0025,8,9,11,27,40,95,2,3,1,0,0,1,2,3,40.0,19.0,11.0
416,61.0025,5,19,20,26,35,105,2,3,1,0,1,0,0,0,40.0,21.0,20.0
417,60.511,2,14,29,36,41,122,3,2,0,0,0,0,0,1,40.0,24.4,29.0
418,60.511,1,12,28,39,42,122,3,2,0,0,1,0,0,1,40.0,24.4,28.0
419,60.511,6,16,27,32,41,122,3,2,0,0,1,1,1,1,40.0,24.4,27.0
420,60.511,5,17,26,34,40,122,3,2,0,0,0,1,1,1,40.0,24.4,26.0
421,60.508,8,19,24,31,34,116,3,2,0,0,1,1,1,1,40.0,23.2,24.0
422,60.508,3,8,14,20,39,84,3,2,0,0,0,0,0,0,40.0,16.8,14.0
423,60.508,1,6,18,22,37,84,3,2,0,0,0,1,1,1,40.0,16.8,18.0
424,60.508,3,10,30,32,41,116,3,2,0,0,1,0,1,2,40.0,23.2,30.0
425,60.508,3,8,18,24,31,84,3,2,0,0,1,1,1,1,40.0,16.8,18.0
426,60.508,1,19,22,36,38,116,3,2,0,0,0,1,1,1,40.0,23.2,22.0
427,60.508,8,17,23,32,36,116,3,2,0,0,0,0,1,1,40.0,23.2,23.0
428,60.508,5,16,27,32,36,116,3,2,0,0,1,1,1,1,40.0,23.2,27.0
429,60.508,7,16,27,32,34,116,3,2,0,0,1,1,1,2,40.0,23.2,27.0
430,60.508,9,14,24,32,37,116,3,2,0,0,1,0,0,1,40.0,23.2,24.0
431,60.508,9,14,26,31,36,116,3,2,0,0,1,1,1,2,40.0,23.2,26.0
432,60.508,9,11,26,28,42,116,3,2,0,0,0,0,1,3,40.0,23.2,26.0
433,60.508,7,12,28,30,39,116,3,2,0,0,0,0,1,2,40.0,23.2,28.0
434,60.508,2,8,16,23,35,84,3,2,0,0,0,1,2,2,40.0,16.8,16.0
435,60.508,2,7,26,39,42,116,3,2,0,0,1,0,0,2,40.0,23.2,26.0
436,60.505,8,11,17,26,28,90,3,2,0,0,1,0,1,1,40.0,18.0,17.0
437,60.505,1,8,20,26,35,90,3,2,0,0,0,0,0,0,40.0,18.0,20.0
438,60.503,7,8,16,24,39,94,3,2,1,0,0,1,1,2,40.0,18.8,16.0
439,60.503,8,9,14,25,38,94,3,2,1,0,1,1,1,2,40.0,18.8,14.0
440,60.503,8,13,24,25,36,106,3,2,1,0,0,1,1,1,40.0,21.2,24.0
441,60.503,7,13,14,22,38,94,3,2,1,0,0,1,1,2,40.0,18.8,14.0
442,60.503,2,15,19,20,38,94,3,2,1,0,0,0,0,0,40.0,18.8,19.0
443,60.503,8,10,11,28,37,94,3,2,1,0,1,0,1,2,40.0,18.8,11.0
444,60.503,4,12,27,28,35,106,3,2,1,0,0,0,0,0,40.0,21.2,27.0
445,60.503,8,11,20,21,34,94,3,2,1,0,1,0,1,1,40.0,18.8,20.0
446,60.0115,8,17,26,31,41,123,2,3,0,0,1,1,1,1,40.0,24.6,26.0
447,60.0085,5,11,17,20,30,83,2,3,0,0,1,0,2,2,40.0,16.6,17.0
448,60.0085,2,14,29,33,39,117,2,3,0,0,1,0,0,1,40.0,23.4,29.0
449,60.0085,8,13,27,32,37,117,2,3,0,0,1,0,0,0,40.0,23.4,27.0
450,60.0085,8,15,25,27,42,117,2,3,0,0,1,1,1,2,40.0,23.4,25.0
451,60.0085,7,19,23,28,40,117,2,3,0,0,0,1,2,3,40.0,23.4,23.0
452,60.0085,5,14,27,33,38,117,2,3,0,0,0,0,0,0,40.0,23.4,27.0
453,60.0085,1,6,18,21,37,83,2,3,0,0,1,0,0,0,40.0,16.6,18.0
454,60.0085,4,9,11,22,37,83,2,3,0,0,0,1,2,3,40.0,16.6,11.0
455,60.0085,2,8,15,23,35,83,2,3,0,0,1,0,1,1,40.0,16.6,15.0
456,60.0055,1,9,16,30,33,89,2,3,0,0,0,1,2,3,40.0,17.8,16.0
457,60.0055,15,18,21,27,30,111,2,3,0,0,0,0,1,1,40.0,22.2,21.0
458,60.0055,17,19,21,24,30,111,2,3,0,0,0,0,1,1,40.0,22.2,21.0
459,60.0055,7,9,26,28,41,111,2,3,0,0,0,0,0,2,40.0,22.2,26.0
460,60.0055,1,5,23,40,42,111,2,3,0,0,0,1,2,3,40.0,22.2,23.0
461,60.0055,10,13,20,27,41,111,2,3,0,0,1,0,0,1,40.0,22.2,20.0
462,60.0055,10,17,20,29,35,111,2,3,0,0,1,0,0,2,40.0,22.2,20.0
463,60.0055,1,3,30,37,40,111,2,3,0,0,1,1,2,2,40.0,22.2,30.0
464,60.0035,9,19,23,24,32,107,2,3,1,0,1,0,1,2,40.0,21.4,23.0
465,60.0035,9,14,15,22,33,93,2,3,1,0,0,1,1,2,40.0,18.6,15.0
466,60.0035,5,12,21,22,33,93,2,3,1,0,1,1,1,1,40.0,18.6,21.0
467,60.0035,6,15,24,25,37,107,2,3,1,0,1,1,1,1,40.0,21.4,24.0
468,60.0035,5,18,23,24,37,107,2,3,1,0,0,0,1,1,40.0,21.4,23.0
469,60.0035,4,17,21,32,33,107,2,3,1,0,0,0,0,0,40.0,21.4,21.0
470,60.0035,5,13,26,31,32,107,2,3,1,0,0,1,1,1,40.0,21.4,26.0
471,60.0035,2,13,29,31,32,107,2,3,1,0,1,1,1,2,40.0,21.4,29.0
472,60.0005,3,8,25,26,39,101,2,3,1,0,0,1,1,1,40.0,20.2,25.0
473,60.0005,4,11,19,33,34,101,2,3,1,0,1,0,1,1,40.0,20.2,19.0
474,60.0005,4,5,16,37,39,101,2,3,1,0,0,1,1,1,40.0,20.2,16.0
475,60.0005,3,6,28,29,33,99,2,3,1,0,1,0,0,1,40.0,19.8,28.0
476,60.0005,2,3,29,31,36,101,2,3,1,0,0,1,1,2,40.0,20.2,29.0
477,59.512,9,18,24,31,42,124,3,2,0,0,0,1,1,3,40.0,24.8,24.0
478,59.512,8,19,27,30,40,124,3,2,0,0,1,1,2,2,40.0,24.8,27.0
479,59.512,8,15,27,32,42,124,3,2,0,0,1,0,0,1,40.0,24.8,27.0
480,59.509,4,6,27,39,42,118,3,2,0,0,0,0,0,1,40.0,23.6,27.0
481,59.509,4,6,12,25,35,82,3,2,0,0,1,1,1,1,40.0,16.4,12.0
482,59.509,1,4,12,23,42,82,3,2,0,0,1,0,1,2,40.0,16.4,12.0
483,59.509,7,9,28,34,40,118,3,2,0,0,0,1,1,3,40.0,23.6,28.0
484,59.509,7,13,24,36,38,118,3,2,0,0,0,0,0,1,40.0,23.6,24.0
485,59.509,9,16,26,30,37,118,3,2,0,0,1,1,2,3,40.0,23.6,26.0
486,59.509,9,19,24,26,40,118,3,2,0,0,1,1,1,2,40.0,23.6,24.0
487,59.509,2,13,15,22,30,82,3,2,0,0,1,1,2,2,40.0,16.4,15.0
488,59.509,4,8,15,24,31,82,3,2,0,0,1,1,1,1,40.0,16.4,15.0
489,59.506,12,15,22,24,39,112,3,2,0,0,1,1,1,1,40.0,22.4,22.0
490,59.506,3,20,24,31,34,112,3,2,0,0,1,1,1,1,40.0,22.4,24.0
491,59.506,10,13,22,28,39,112,3,2,0,0,0,1,1,2,40.0,22.4,22.0
492,59.504,6,17,21,22,42,108,3,2,1,0,1,1,1,2,40.0,21.6,21.0
493,59.504,9,13,14,30,42,108,3,2,1,0,0,0,1,3,40.0,21.6,14.0
494,59.504,2,12,29,30,35,108,3,2,1,0,1,0,1,2,40.0,21.6,29.0
495,59.504,1,10,29,30,38,108,3,2,1,0,1,0,1,3,40.0,21.6,29.0
496,59.504,2,10,21,22,37,92,3,2,1,0,1,1,1,2,40.0,18.4,21.0
497,59.504,4,19,20,29,36,108,3,2,1,0,1,0,0,1,40.0,21.6,20.0
498,59.504,2,10,19,20,41,92,3,2,1,0,1,0,0,1,40.0,18.4,19.0
499,59.504,5,6,14,27,40,92,3,2,1,0,0,1,1,1,40.0,18.4,14.0
500,59.504,2,3,14,33,40,92,3,2,1,0,1,1,1,1,40.0,18.4,14.0
501,59.501,1,4,20,38,39,102,3,2,1,0,0,0,0,0,40.0,20.4,20.0
502,59.501,4,8,25,26,35,98,3,2,1,0,1,1,1,1,40.0,19.6,25.0
503,59.501,6,11,14,35,36,102,3,2,1,0,1,0,1,1,40.0,20.4,14.0
504,59.501,6,7,18,31,36,98,3,2,1,0,1,1,1,2,40.0,19.6,18.0
505,59.501,7,15,16,30,34,102,3,2,1,0,0,1,2,3,40.0,20.4,16.0
506,59.501,7,8,14,30,39,98,3,2,1,0,0,0,1,2,40.0,19.6,14.0
507,59.501,2,7,26,27,40,102,3,2,1,0,1,1,1,2,40.0,20.4,26.0
508,59.501,7,8,23,28,32,98,3,2,1,0,1,0,1,2,40.0,19.6,23.0
509,59.0125,3,18,29,33,42,125,2,3,0,0,1,0,0,2,40.0,25.0,29.0
510,59.0095,2,9,11,21,38,81,2,3,0,0,1,0,1,2,40.0,16.2,11.0
511,59.0095,6,14,23,37,39,119,2,3,0,0,0,0,1,1,40.0,23.8,23.0
512,59.0095,9,13,19,36,42,119,2,3,0,0,1,0,0,2,40.0,23.8,19.0
513,59.0095,3,8,12,27,31,81,2,3,0,0,0,1,1,1,40.0,16.2,12.0
514,59.0065,2,7,20,27,31,87,2,3,0,0,1,1,1,2,40.0,17.4,20.0
515,59.0065,12,17,21,28,35,113,2,3,0,0,0,0,0,0,40.0,22.6,21.0
516,59.0065,11,13,22,32,35,113,2,3,0,0,1,1,2,2,40.0,22.6,22.0
517,59.0065,3,15,17,24,28,87,2,3,0,0,0,0,0,0,40.0,17.4,17.0
518,59.0065,4,11,16,27,29,87,2,3,0,0,0,1,2,3,40.0,17.4,16.0
519,59.0045,4,19,20,25,41,109,2,3,1,0,0,1,1,1,40.0,21.8,20.0
520,59.0045,2,15,19,20,35,91,2,3,1,0,1,0,0,0,40.0,18.2,19.0
521,59.0045,3,11,28,29,38,109,2,3,1,0,1,0,1,2,40.0,21.8,28.0
522,59.0045,3,11,22,36,37,109,2,3,1,0,0,1,2,2,40.0,21.8,22.0
523,59.0015,4,5,23,27,38,97,2,3,1,0,0,0,1,1,40.0,19.4,23.0
524,59.0015,3,16,17,30,37,103,2,3,1,0,1,1,2,2,40.0,20.6,17.0
525,59.0015,2,11,17,33,34,97,2,3,1,0,0,0,1,1,40.0,19.4,17.0
526,59.0015,3,8,27,32,33,103,2,3,1,0,1,0,0,0,40.0,20.6,27.0
527,59.0015,5,8,23,33,34,103,2,3,1,0,1,0,1,1,40.0,20.6,23.0
528,59.0015,7,11,16,34,35,103,2,3,1,0,0,1,2,3,40.0,20.6,16.0
529,59.0015,1,9,24,31,32,97,2,3,1,0,1,1,1,2,40.0,19.4,24.0
530,59.0015,3,9,21,22,42,97,2,3,1,0,1,1,1,3,40.0,19.4,21.0
531,58.513,7,17,26,34,42,126,3,2,0,0,1,0,0,2,40.0,25.2,26.0
532,58.513,9,18,22,35,42,126,3,2,0,0,1,1,1,3,40.0,25.2,22.0
533,58.513,9,15,26,34,42,126,3,2,0,0,0,0,0,2,40.0,25.2,26.0
534,58.513,8,10,29,37,42,126,3,2,0,0,0,0,0,3,40.0,25.2,29.0
535,58.513,6,15,27,36,42,126,3,2,0,0,1,0,0,1,40.0,25.2,27.0
536,58.51,2,8,13,23,34,80,3,2,0,0,1,0,1,1,40.0,16.0,13.0
537,58.51,9,11,28,34,38,120,3,2,0,0,1,0,1,2,40.0,24.0,28.0
538,58.51,1,6,15,20,38,80,3,2,0,0,0,0,0,0,40.0,16.0,15.0
539,58.51,6,19,21,36,38,120,3,2,0,0,1,0,0,0,40.0,24.0,21.0
540,58.507,4,8,27,36,39,114,3,2,0,0,0,0,0,0,40.0,22.8,27.0
541,58.507,8,10,13,26,29,86,3,2,0,0,0,0,0,2,40.0,17.2,13.0
542,58.507,7,10,18,24,27,86,3,2,0,0,1,0,0,2,40.0,17.2,18.0
543,58.507,13,17,20,26,38,114,3,2,0,0,0,0,0,0,40.0,22.8,20.0
544,58.507,1,4,23,28,30,86,3,2,0,0,0,0,2,2,40.0,17.2,23.0
545,58.505,6,7,23,32,42,110,3,2,1,0,1,0,1,3,40.0,22.0,23.0
546,58.505,8,15,16,30,41,110,3,2,1,0,0,1,2,2,40.0,22.0,16.0
547,58.505,8,12,13,26,31,90,3,2,1,0,0,1,1,1,40.0,18.0,13.0
548,58.505,1,14,20,37,38,110,3,2,1,0,0,0,0,0,40.0,22.0,20.0
549,58.505,2,14,15,37,42,110,3,2,1,0,1,0,0,1,40.0,22.0,15.0
550,58.505,7,9,10,28,36,90,3,2,1,0,0,0,0,3,40.0,18.0,10.0
551,58.505,3,17,18,30,42,110,3,2,1,0,0,0,1,2,40.0,22.0,18.0
552,58.505,8,11,12,25,34,90,3,2,1,0,0,1,2,2,40.0,18.0,12.0
553,58.505,6,7,15,28,34,90,3,2,1,0,0,0,0,1,40.0,18.0,15.0
554,58.505,6,10,21,36,37,110,3,2,1,0,1,0,0,1,40.0,22.0,21.0
555,58.505,2,13,14,26,35,90,3,2,1,0,0,0,0,0,40.0,18.0,14.0
556,58.505,9,10,12,24,35,90,3,2,1,0,0,0,0,2,40.0,18.0,12.0
557,58.505,8,9,20,31,42,110,3,2,1,0,0,1,1,3,40.0,22.0,20.0
558,58.502,8,9,26,28,33,104,3,2,1,0,1,0,0,1,40.0,20.8,26.0
559,58.502,5,11,12,30,38,96,3,2,1,0,0,0,2,2,40.0,19.2,12.0
560,58.502,2,5,14,37,38,96,3,2,1,0,0,0,0,0,40.0,19.2,14.0
561,58.502,4,10,15,33,34,96,3,2,1,0,1,0,0,1,40.0,19.2,15.0
562,58.502,2,8,24,25,37,96,3,2,1,0,0,1,1,1,40.0,19.2,24.0
563,58.0105,3,5,18,23,30,79,2,3,0,0,1,0,2,2,40.0,15.8,18.0
564,58.0105,3,9,11,20,36,79,2,3,0,0,0,0,1,2,40.0,15.8,11.0
565,58.0105,4,18,23,37,39,121,2,3,0,0,0,0,1,1,40.0,24.2,23.0
566,58.0105,7,19,24,32,39,121,2,3,0,0,1,0,0,1,40.0,24.2,24.0
567,58.0105,1,3,12,27,36,79,2,3,0,0,0,0,0,0,40.0,15.8,12.0
568,58.0085,1,19,20,35,42,117,2,3,1,0,0,0,0,1,40.0,23.4,20.0
569,58.0075,1,10,19,26,29,85,2,3,0,0,1,0,0,2,40.0,17.0,19.0
570,58.0075,10,15,23,28,39,115,2,3,0,0,0,0,1,2,40.0,23.0,23.0
571,58.0075,5,10,18,23,29,85,2,3,0,0,0,0,1,3,40.0,17.0,18.0
572,58.0075,12,18,21,25,39,115,2,3,0,0,0,1,1,1,40.0,23.0,21.0
573,58.0075,12,15,20,29,39,115,2,3,0,0,1,0,0,1,40.0,23.0,20.0
574,58.0055,6,7,14,23,39,89,2,3,1,0,0,0,1,2,40.0,17.8,14.0
575,58.0055,8,11,12,21,37,89,2,3,1,0,1,0,1,1,40.0,17.8,12.0
576,58.0055,2,15,23,35,36,111,2,3,1,0,1,0,1,1,40.0,22.2,23.0
577,58.0055,1,8,19,20,41,89,2,3,1,0,1,0,0,0,40.0,17.8,19.0
578,58.0055,3,12,17,39,40,111,2,3,1,0,0,1,1,1,40.0,22.2,17.0
579,58.0055,5,10,11,24,39,89,2,3,1,0,0,0,1,2,40.0,17.8,11.0
580,58.0055,6,7,19,24,33,89,2,3,1,0,0,0,0,1,40.0,17.8,19.0
581,58.0055,2,3,18,25,41,89,2,3,1,0,0,1,1,1,40.0,17.8,18.0
582,58.0055,7,11,12,39,42,111,2,3,1,0,1,0,1,3,40.0,22.2,12.0
583,58.0055,3,18,21,34,35,111,2,3,1,0,0,0,0,0,40.0,22.2,21.0
584,58.0055,2,19,20,33,37,111,2,3,1,0,0,0,0,0,40.0,22.2,20.0
585,58.0025,2,13,17,36,37,105,2,3,1,0,1,0,0,0,40.0,21.0,17.0
586,58.0025,2,3,17,34,39,95,2,3,1,0,0,0,0,0,40.0,19.0,17.0
587,58.0025,7,12,13,35,38,105,2,3,1,0,0,0,0,1,40.0,21.0,13.0
588,58.0025,3,8,29,32,33,105,2,3,1,0,1,0,0,1,40.0,21.0,29.0
589,58.0025,2,3,26,31,33,95,2,3,1,0,1,1,1,1,40.0,19.0,26.0
590,58.0025,4,5,17,33,36,95,2,3,1,0,0,0,0,0,40.0,19.0,17.0
591,58.0025,6,11,12,37,39,105,2,3,1,0,0,0,1,1,40.0,21.0,12.0
592,58.0025,11,12,21,24,37,105,2,3,1,0,1,0,1,1,40.0,21.0,21.0
593,58.0025,7,8,23,31,36,105,2,3,1,0,0,1,2,3,40.0,21.0,23.0
594,58.0025,3,17,18,32,35,105,2,3,1,0,0,0,0,0,40.0,21.0,18.0
595,58.0025,12,13,23,26,31,105,2,3,1,0,1,1,2,2,40.0,21.0,23.0
596,57.514,5,18,24,39,42,128,3,2,0,0,0,0,0,1,40.0,25.6,24.0
597,57.511,10,13,26,32,41,122,3,2,0,0,0,0,0,1,40.0,24.4,26.0
