Rank,Score,Num1,Num2,Num3,Num4,Num5,Sum,Even,Odd,Seq2,Seq3,Mod,Dup1,Dup2,Dup3,r0,r1,r2,r3,r4,r5,r6,r7,Mean,Median
2023,68.0055,15,18,20,23,35,111,2,3,0,0,1,0,2,2,0,0,1,3,1,0,0,0,22.2,20.0
2024,68.0055,1,5,12,32,39,89,2,3,0,0,1,1,1,1,0,0,1,1,2,0,1,0,17.8,12.0
2025,68.0055,1,4,13,32,39,89,2,3,0,0,0,0,0,0,0,0,1,0,1,1,2,0,17.8,13.0
2026,68.0055,4,15,19,35,38,111,2,3,0,0,1,0,1,1,0,0,1,1,1,0,1,1,22.2,19.0
2027,68.0055,1,3,23,30,32,89,2,3,0,0,1,0,1,1,0,0,1,1,1,1,1,0,17.8,23.0
2028,68.0055,9,16,18,33,35,111,2,3,0,0,0,0,2,2,0,0,1,2,2,0,0,0,22.2,18.0
2029,68.0055,12,18,23,27,31,111,2,3,0,0,0,0,2,2,0,0,1,3,0,1,0,0,22.2,23.0
2030,68.0055,4,13,19,36,39,111,2,3,0,0,1,0,0,0,0,0,1,0,1,1,1,1,22.2,19.0
2031,68.0055,7,9,22,35,38,111,2,3,0,0,0,1,2,2,0,0,1,1,2,1,0,0,22.2,22.0
2032,68.0055,10,12,23,25,41,111,2,3,0,0,0,0,1,2,0,0,1,2,1,1,0,0,22.2,23.0
2033,68.0055,1,4,31,35,40,111,2,3,0,0,1,1,1,1,0,0,1,0,2,1,1,0,22.2,31.0
2034,68.0055,6,16,19,33,37,111,2,3,0,0,1,0,1,1,0,0,1,1,1,0,1,1,22.2,19.0
2035,68.0055,11,13,20,32,35,111,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,22.2,20.0
2036,68.0055,5,16,19,22,27,89,2,3,0,0,0,1,2,2,0,0,1,0,2,1,0,1,17.8,19.0
2037,68.0055,5,9,20,23,32,89,2,3,0,0,0,1,2,2,0,0,1,2,1,0,1,0,17.8,20.0
2038,68.0055,1,5,22,29,32,89,2,3,0,0,1,1,1,2,0,0,1,1,1,1,1,0,17.8,22.0
2039,68.0045,2,12,15,23,39,91,2,3,0,0,1,0,1,1,0,0,2,2,1,0,0,0,18.2,15.0
2040,68.0045,3,11,22,24,31,91,2,3,0,0,1,0,0,0,0,0,2,0,0,3,0,0,18.2,22.0
2041,68.0045,1,18,27,30,33,109,2,3,0,0,0,0,1,1,0,0,2,2,1,0,0,0,21.8,27.0
2042,68.0045,3,10,15,22,41,91,2,3,0,0,0,0,0,1,0,0,2,0,0,3,0,0,18.2,15.0
2043,68.0045,6,8,23,31,41,109,2,3,0,0,1,0,1,1,0,0,2,1,0,2,0,0,21.8,23.0
2044,68.0045,9,14,20,31,35,109,2,3,0,0,0,1,1,1,0,0,2,1,1,1,0,0,21.8,20.0
2045,68.0045,1,15,23,32,38,109,2,3,0,0,0,0,2,2,0,0,2,2,0,0,1,0,21.8,23.0
2046,68.0045,4,9,15,25,38,91,2,3,0,0,1,0,1,1,0,0,2,1,1,0,1,0,18.2,15.0
2047,68.0045,7,9,17,28,30,91,2,3,0,0,1,1,1,1,0,0,2,0,2,0,0,1,18.2,17.0
2048,68.0045,9,13,26,28,33,109,2,3,0,0,1,0,0,0,0,0,2,1,0,1,0,1,21.8,26.0
2049,68.0045,4,8,17,29,33,91,2,3,0,0,0,0,0,1,0,0,2,2,0,0,1,0,18.2,17.0
2050,68.0045,1,12,27,31,38,109,2,3,0,0,1,0,1,1,0,0,2,2,0,1,0,0,21.8,27.0
2051,68.0045,4,10,17,25,35,91,2,3,0,0,1,0,0,1,0,0,2,0,2,0,1,0,18.2,17.0
2052,68.0045,5,17,20,31,36,109,2,3,0,0,0,1,1,1,0,0,2,1,1,1,0,0,21.8,20.0
2053,68.0045,6,18,21,29,35,109,2,3,0,0,0,0,1,2,0,0,2,2,1,0,0,0,21.8,21.0
2054,68.0045,7,10,16,21,37,91,2,3,0,0,1,1,2,3,0,0,2,0,2,0,1,0,18.2,16.0
2055,68.0045,3,8,19,21,40,91,2,3,0,0,0,1,1,1,0,0,2,0,1,1,0,1,18.2,19.0
2056,68.0045,1,19,27,30,32,109,2,3,0,0,0,0,0,0,0,0,2,0,1,0,1,1,21.8,27.0
2057,68.0045,3,18,21,27,40,109,2,3,0,0,0,1,2,2,0,0,2,1,1,1,0,0,21.8,21.0
2058,68.0045,9,11,18,31,40,109,2,3,0,0,1,1,2,2,0,0,2,1,1,1,0,0,21.8,18.0
2059,68.0045,5,17,26,28,33,109,2,3,0,0,0,1,1,1,0,0,2,1,1,0,0,1,21.8,26.0
2060,68.0045,4,9,15,28,35,91,2,3,0,0,1,0,0,0,0,0,2,0,1,0,1,1,18.2,15.0
2061,68.0045,6,11,13,28,33,91,2,3,0,0,1,0,0,0,0,0,2,1,0,1,0,1,18.2,13.0
2062,68.0045,7,17,22,24,39,109,2,3,0,0,1,1,1,1,0,0,2,0,2,1,0,0,21.8,22.0
2063,68.0045,3,11,18,26,33,91,2,3,0,0,1,0,1,1,0,0,2,2,0,1,0,0,18.2,18.0
2064,68.0045,6,19,21,30,33,109,2,3,0,0,0,0,0,0,0,0,2,1,1,0,0,1,21.8,21.0
2065,68.0045,4,9,13,23,42,91,2,3,0,0,1,0,1,1,0,0,2,1,0,1,1,0,18.2,13.0
2066,68.0045,6,13,23,27,40,109,2,3,0,0,1,1,2,2,0,0,2,1,1,1,0,0,21.8,23.0
2067,68.0045,8,15,23,30,33,109,2,3,0,0,1,0,1,1,0,0,2,2,1,0,0,0,21.8,23.0
2068,68.0045,3,17,22,25,42,109,2,3,0,0,1,0,0,0,0,0,2,0,1,2,0,0,21.8,22.0
2069,68.0045,2,13,16,27,33,91,2,3,0,0,1,0,1,1,0,0,2,1,1,1,0,0,18.2,16.0
2070,68.0045,2,11,20,37,39,109,2,3,0,0,0,0,0,0,0,0,2,1,1,0,1,0,21.8,20.0
2071,68.0045,2,5,19,29,36,91,2,3,0,0,1,1,1,2,0,0,2,1,1,0,0,1,18.2,19.0
2072,68.0045,5,11,24,31,38,109,2,3,0,0,1,1,2,2,0,0,2,1,1,1,0,0,21.8,24.0
2073,68.0045,2,12,27,33,35,109,2,3,0,0,1,0,0,0,0,0,2,2,1,0,0,0,21.8,27.0
2074,68.0045,1,9,28,30,41,109,2,3,0,0,1,0,0,0,0,0,2,0,1,1,0,1,21.8,28.0
2075,68.0045,9,11,13,28,30,91,2,3,0,0,0,0,0,0,0,0,2,0,1,1,0,1,18.2,13.0
2076,68.0045,5,11,26,29,38,109,2,3,0,0,0,1,2,3,0,0,2,2,1,0,0,0,21.8,26.0
2077,68.0045,8,15,22,31,33,109,2,3,0,0,0,0,0,0,0,0,2,1,0,2,0,0,21.8,22.0
2078,68.0045,1,10,16,25,39,91,2,3,0,0,0,0,1,2,0,0,2,0,3,0,0,0,18.2,16.0
2079,68.0045,1,13,17,20,40,91,2,3,0,0,1,1,1,1,0,0,2,1,1,1,0,0,18.2,17.0
2080,68.0045,3,13,17,26,32,91,2,3,0,0,1,0,0,0,0,0,2,0,0,2,1,0,18.2,17.0
2081,68.0045,3,9,26,30,41,109,2,3,0,0,0,0,0,0,0,0,2,0,1,2,0,0,21.8,26.0
2082,68.0045,3,12,21,34,39,109,2,3,0,0,0,1,1,1,0,0,2,1,1,1,0,0,21.8,21.0
2083,68.0045,1,14,19,25,32,91,2,3,0,0,0,1,1,1,0,0,2,0,1,0,1,1,18.2,19.0
2084,68.0045,3,10,17,23,38,91,2,3,0,0,1,0,2,3,0,0,2,2,0,1,0,0,18.2,17.0
2085,68.0045,6,12,27,31,33,109,2,3,0,0,0,0,0,0,0,0,2,2,0,1,0,0,21.8,27.0
2086,68.0045,2,13,19,24,33,91,2,3,0,0,1,0,0,0,0,0,2,1,0,1,0,1,18.2,19.0
2087,68.0045,3,7,10,29,42,91,2,3,0,0,0,1,1,3,0,0,2,1,1,1,0,0,18.2,10.0
2088,68.0045,9,19,22,26,33,109,2,3,0,0,1,0,0,0,0,0,2,1,0,1,0,1,21.8,22.0
2089,68.0045,3,11,16,26,35,91,2,3,0,0,1,0,1,1,0,0,2,0,2,1,0,0,18.2,16.0
2090,68.0045,9,12,23,29,36,109,2,3,0,0,1,0,1,2,0,0,2,3,0,0,0,0,21.8,23.0
2091,68.0045,9,13,20,27,40,109,2,3,0,0,1,1,1,1,0,0,2,1,1,1,0,0,21.8,20.0
2092,68.0045,6,18,23,27,35,109,2,3,0,0,0,0,2,2,0,0,2,2,1,0,0,0,21.8,23.0
2093,68.0045,6,16,21,29,37,109,2,3,0,0,1,0,1,2,0,0,2,1,1,0,1,0,21.8,21.0
2094,68.0045,3,14,26,31,35,109,2,3,0,0,0,1,1,1,0,0,2,0,1,2,0,0,21.8,26.0
2095,68.0045,1,15,25,30,38,109,2,3,0,0,1,0,1,1,0,0,2,1,2,0,0,0,21.8,25.0
2096,68.0045,2,17,25,28,37,109,2,3,0,0,1,0,0,0,0,0,2,0,1,0,1,1,21.8,25.0
2097,68.0045,4,13,27,29,36,109,2,3,0,0,0,0,0,1,0,0,2,1,0,1,1,0,21.8,27.0
2098,68.0045,1,10,22,25,33,91,2,3,0,0,0,0,0,1,0,0,2,1,1,1,0,0,18.2,22.0
2099,68.0045,1,19,25,28,36,109,2,3,0,0,0,0,0,0,0,0,2,0,1,0,0,2,21.8,25.0
2100,68.0045,2,6,25,35,41,109,2,3,0,0,1,0,0,0,0,0,2,0,2,1,0,0,21.8,25.0
2101,68.0045,3,11,20,24,33,91,2,3,0,0,1,0,0,0,0,0,2,2,0,1,0,0,18.2,20.0
2102,68.0045,4,11,27,32,35,109,2,3,0,0,0,0,0,0,0,0,2,0,1,0,2,0,21.8,27.0
2103,68.0045,3,6,27,32,41,109,2,3,0,0,0,0,0,0,0,0,2,0,0,2,1,0,21.8,27.0
2104,68.0045,8,19,22,27,33,109,2,3,0,0,0,0,0,0,0,0,2,1,0,1,0,1,21.8,22.0
2105,68.0045,7,11,23,32,36,109,2,3,0,0,0,1,2,2,0,0,2,1,1,0,1,0,21.8,23.0
2106,68.0045,5,12,17,33,42,109,2,3,0,0,1,1,1,1,0,0,2,2,1,0,0,0,21.8,17.0
2107,68.0035,3,19,20,29,36,107,2,3,1,0,1,0,0,1,0,0,1,2,0,1,0,1,21.4,20.0
2108,68.0035,3,12,21,22,35,93,2,3,1,0,1,0,0,0,0,0,1,1,1,2,0,0,18.6,21.0
2109,68.0035,3,10,29,32,33,107,2,3,1,0,1,0,0,2,0,0,1,2,0,1,1,0,21.4,29.0
2110,68.0035,6,12,13,25,37,93,2,3,1,0,0,0,0,0,0,0,1,1,1,1,1,0,18.6,13.0
2111,68.0035,5,15,16,30,41,107,2,3,1,0,1,1,2,2,0,0,1,0,3,1,0,0,21.4,16.0
2112,68.0035,1,16,25,32,33,107,2,3,1,0,0,0,1,1,0,0,1,1,2,0,1,0,21.4,25.0
2113,68.0035,3,4,19,27,40,93,2,3,1,0,0,1,1,1,0,0,1,0,1,1,1,1,18.6,19.0
2114,68.0035,3,13,28,29,34,107,2,3,1,0,1,1,1,2,0,0,1,1,0,2,0,1,21.4,28.0
2115,68.0035,7,12,24,25,39,107,2,3,1,0,0,1,1,1,0,0,1,1,3,0,0,0,21.4,24.0
2116,68.0035,5,6,22,33,41,107,2,3,1,0,0,1,1,1,0,0,1,1,1,2,0,0,21.4,22.0
2117,68.0035,7,16,21,31,32,107,2,3,1,0,1,1,2,2,0,0,1,0,2,1,1,0,21.4,21.0
2118,68.0035,3,15,16,20,39,93,2,3,1,0,0,0,1,1,0,0,1,1,2,1,0,0,18.6,16.0
2119,68.0035,4,5,19,29,36,93,2,3,1,0,1,1,1,2,0,0,1,1,1,0,1,1,18.6,19.0
2120,68.0035,4,5,17,28,39,93,2,3,1,0,0,1,1,1,0,0,1,0,2,0,1,1,18.6,17.0
2121,68.0035,3,4,17,29,40,93,2,3,1,0,0,1,1,2,0,0,1,1,1,1,1,0,18.6,17.0
2122,68.0035,6,7,13,28,39,93,2,3,1,0,0,1,1,1,0,0,1,0,2,1,0,1,18.6,13.0
2123,68.0015,6,9,19,32,37,103,2,3,0,0,1,0,0,0,0,0,2,0,0,0,2,1,20.6,19.0
2124,68.0015,3,8,19,31,36,97,2,3,0,0,0,0,0,0,0,0,2,0,0,2,0,1,19.4,19.0
2125,68.0015,1,7,26,30,33,97,2,3,0,0,0,1,1,1,0,0,2,1,2,0,0,0,19.4,26.0
2126,68.0015,1,10,16,31,39,97,2,3,0,0,1,0,1,2,0,0,2,0,2,1,0,0,19.4,16.0
2127,68.0015,1,9,22,30,35,97,2,3,0,0,0,0,0,0,0,0,2,0,2,1,0,0,19.4,22.0
2128,68.0015,1,4,29,33,36,103,2,3,0,0,0,0,0,1,0,0,2,2,0,0,1,0,20.6,29.0
2129,68.0015,2,9,20,29,37,97,2,3,0,0,1,0,0,1,0,0,2,2,0,0,1,0,19.4,20.0
2130,68.0015,5,8,21,32,37,103,2,3,0,0,0,1,1,1,0,0,2,0,1,0,2,0,20.6,21.0
2131,68.0015,4,10,15,31,37,97,2,3,0,0,0,0,0,1,0,0,2,0,0,1,2,0,19.4,15.0
2132,68.0015,4,9,21,25,38,97,2,3,0,0,0,0,1,1,0,0,2,1,1,0,1,0,19.4,21.0
2133,68.0015,2,5,24,33,39,103,2,3,0,0,0,1,1,1,0,0,2,1,2,0,0,0,20.6,24.0
2134,68.0015,2,6,25,33,37,103,2,3,0,0,0,0,0,0,0,0,2,1,1,0,1,0,20.6,25.0
2135,68.0015,3,14,17,30,39,103,2,3,0,0,0,1,1,1,0,0,2,0,2,1,0,0,20.6,17.0
2136,68.0015,4,9,23,27,40,103,2,3,0,0,0,1,2,2,0,0,2,1,1,0,1,0,20.6,23.0
2137,68.0015,1,6,29,32,35,103,2,3,0,0,0,0,0,1,0,0,2,1,1,0,1,0,20.6,29.0
2138,68.0015,2,9,23,30,33,97,2,3,0,0,1,0,1,1,0,0,2,2,1,0,0,0,19.4,23.0
2139,68.0015,5,10,13,36,39,103,2,3,0,0,0,1,1,2,0,0,2,0,2,1,0,0,20.6,13.0
2140,68.0015,1,12,17,32,35,97,2,3,0,0,1,0,0,0,0,0,2,1,1,0,1,0,19.4,17.0
2141,68.0015,3,6,14,35,39,97,2,3,0,0,0,1,1,1,0,0,2,0,2,1,0,0,19.4,14.0
2142,68.0015,8,12,15,31,37,103,2,3,0,0,0,0,0,0,0,0,2,1,0,1,1,0,20.6,15.0
2143,68.0015,2,14,19,33,35,103,2,3,0,0,0,1,1,1,0,0,2,1,1,0,0,1,20.6,19.0
2144,68.0015,4,9,21,31,38,103,2,3,0,0,1,0,1,1,0,0,2,1,0,1,1,0,20.6,21.0
2145,68.0015,2,11,19,33,38,103,2,3,0,0,0,0,1,1,0,0,2,2,0,0,0,1,20.6,19.0
2146,68.0015,11,13,22,24,33,103,2,3,0,0,1,0,0,0,0,0,2,1,0,2,0,0,20.6,22.0
2147,68.0015,11,13,20,25,34,103,2,3,0,0,0,1,1,1,0,0,2,1,1,1,0,0,20.6,20.0
2148,68.0015,7,9,22,24,41,103,2,3,0,0,0,1,1,1,0,0,2,0,1,2,0,0,20.6,22.0
2149,68.0015,1,9,16,32,39,97,2,3,0,0,1,0,1,1,0,0,2,0,2,0,1,0,19.4,16.0
2150,68.0015,1,10,18,35,39,103,2,3,0,0,0,0,1,2,0,0,2,1,2,0,0,0,20.6,18.0
2151,68.0015,3,8,17,32,37,97,2,3,0,0,1,0,0,0,0,0,2,0,0,1,2,0,19.4,17.0
2152,68.0015,2,5,24,29,37,97,2,3,0,0,0,1,1,2,0,0,2,1,1,0,1,0,19.4,24.0
2153,68.0015,1,9,22,33,38,103,2,3,0,0,0,0,1,1,0,0,2,2,0,1,0,0,20.6,22.0
2154,68.0015,1,15,19,30,32,97,2,3,0,0,0,0,0,0,0,0,2,0,1,0,1,1,19.4,19.0
2155,68.0015,1,6,28,31,37,103,2,3,0,0,1,0,0,0,0,0,2,0,0,1,1,1,20.6,28.0
2156,68.0015,3,14,17,31,38,103,2,3,0,0,0,1,2,2,0,0,2,1,0,2,0,0,20.6,17.0
2157,68.0015,6,11,16,33,37,103,2,3,0,0,1,0,1,1,0,0,2,1,1,0,1,0,20.6,16.0
2158,68.0005,2,13,21,24,41,101,2,3,0,0,1,0,0,0,0,0,3,0,0,2,0,0,20.2,21.0
2159,68.0005,2,13,17,26,41,99,2,3,0,0,0,0,0,0,0,0,3,0,0,2,0,0,19.8,17.0
2160,68.0005,1,8,19,29,42,99,2,3,0,0,1,0,0,1,0,0,3,1,0,0,0,1,19.8,19.0
2161,68.0005,7,10,21,26,35,99,2,3,0,0,0,1,1,2,0,0,3,0,2,0,0,0,19.8,21.0
2162,68.0005,7,10,19,32,33,101,2,3,1,0,0,1,1,2,0,0,1,1,1,0,1,1,20.2,19.0
2163,68.0005,2,15,17,25,40,99,2,3,0,0,1,1,1,1,0,0,3,0,2,0,0,0,19.8,17.0
2164,68.0005,7,11,12,32,39,101,2,3,1,0,1,1,1,1,0,0,1,1,2,0,1,0,20.2,12.0
2165,68.0005,2,19,21,24,33,99,2,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,19.8,21.0
2166,68.0005,6,15,23,27,30,101,2,3,0,0,0,0,1,1,0,0,3,1,1,0,0,0,20.2,23.0
2167,68.0005,2,11,27,29,32,101,2,3,0,0,1,0,0,1,0,0,3,1,0,0,1,0,20.2,27.0
2168,68.0005,3,11,14,31,42,101,2,3,0,0,1,1,1,1,0,0,3,0,0,2,0,0,20.2,14.0
2169,68.0005,5,8,11,35,42,101,2,3,0,0,1,1,1,1,0,0,3,0,2,0,0,0,20.2,11.0
2170,68.0005,7,10,17,26,41,101,2,3,0,0,1,1,1,2,0,0,3,0,1,1,0,0,20.2,17.0
2171,68.0005,6,8,15,29,41,99,2,3,0,0,0,0,0,1,0,0,3,1,0,1,0,0,19.8,15.0
2172,68.0005,3,6,13,38,39,99,2,3,1,0,1,0,1,1,0,0,1,1,1,2,0,0,19.8,13.0
2173,68.0005,1,14,19,26,41,101,2,3,0,0,1,1,1,1,0,0,3,0,0,1,0,1,20.2,19.0
2174,68.0005,7,8,22,31,33,101,2,3,1,0,0,1,1,1,0,0,1,1,1,2,0,0,20.2,22.0
2175,68.0005,2,15,23,27,32,99,2,3,0,0,1,0,1,1,0,0,3,1,0,0,1,0,19.8,23.0
2176,68.0005,5,6,16,33,39,99,2,3,1,0,1,1,2,2,0,0,1,1,3,0,0,0,19.8,16.0
2177,68.0005,3,19,21,24,34,101,2,3,0,0,1,1,1,1,0,0,3,0,0,1,0,1,20.2,21.0
2178,68.0005,4,13,21,27,36,101,2,3,0,0,0,0,0,0,0,0,3,0,0,1,1,0,20.2,21.0
2179,68.0005,6,17,21,25,30,99,2,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,19.8,21.0
2180,68.0005,5,6,20,29,39,99,2,3,1,0,1,1,1,2,0,0,1,2,2,0,0,0,19.8,20.0
2181,68.0005,1,9,13,36,40,99,2,3,0,0,0,1,1,1,0,0,3,0,1,1,0,0,19.8,13.0
2182,68.0005,3,9,17,28,42,99,2,3,0,0,0,0,0,0,0,0,3,0,0,1,0,1,19.8,17.0
2183,68.0005,2,6,15,35,41,99,2,3,0,0,1,0,0,0,0,0,3,0,1,1,0,0,19.8,15.0
2184,68.0005,2,14,21,23,41,101,2,3,0,0,1,1,2,2,0,0,3,1,0,1,0,0,20.2,21.0
2185,68.0005,3,6,28,29,35,101,2,3,1,0,0,0,0,1,0,0,1,1,1,1,0,1,20.2,28.0
2186,68.0005,8,17,21,25,30,101,2,3,0,0,0,0,0,0,0,0,3,0,2,0,0,0,20.2,21.0
2187,68.0005,6,8,11,35,41,101,2,3,0,0,1,0,0,0,0,0,3,0,1,1,0,0,20.2,11.0
2188,68.0005,7,11,21,24,38,101,2,3,0,0,1,1,2,2,0,0,3,1,1,0,0,0,20.2,21.0
2189,68.0005,3,6,17,34,41,101,2,3,0,0,0,1,1,1,0,0,3,0,0,2,0,0,20.2,17.0
2190,68.0005,1,14,21,28,35,99,2,3,0,0,1,1,1,1,0,0,3,0,1,0,0,1,19.8,21.0
2191,68.0005,2,11,24,29,35,101,2,3,0,0,0,0,0,1,0,0,3,1,1,0,0,0,20.2,24.0
2192,68.0005,5,9,22,32,33,101,2,3,1,0,1,1,1,1,0,0,1,1,1,1,1,0,20.2,22.0
2193,68.0005,8,10,19,27,37,101,2,3,0,0,1,0,0,1,0,0,3,0,0,0,1,1,20.2,19.0
2194,68.0005,8,11,16,27,37,99,2,3,0,0,1,0,1,1,0,0,3,0,1,0,1,0,19.8,16.0
2195,68.0005,9,12,21,23,34,99,2,3,0,0,0,1,2,2,0,0,3,2,0,0,0,0,19.8,21.0
2196,68.0005,3,14,17,29,36,99,2,3,0,0,0,1,1,2,0,0,3,1,0,1,0,0,19.8,17.0
2197,68.0005,9,15,18,27,32,101,2,3,0,0,0,0,1,1,0,0,3,1,0,0,1,0,20.2,18.0
2198,68.0005,1,10,25,29,36,101,2,3,0,0,0,0,0,2,0,0,3,1,1,0,0,0,20.2,25.0
2199,68.0005,8,13,15,26,37,99,2,3,0,0,0,0,0,0,0,0,3,0,0,1,1,0,19.8,15.0
2200,68.0005,6,15,17,20,41,99,2,3,0,0,0,0,0,0,0,0,3,1,0,1,0,0,19.8,17.0
2201,68.0005,5,10,24,27,35,101,2,3,0,0,1,1,1,2,0,0,3,0,2,0,0,0,20.2,24.0
2202,68.0005,6,10,21,29,33,99,2,3,0,0,0,0,0,2,0,0,3,2,0,0,0,0,19.8,21.0
2203,68.0005,2,12,21,27,39,101,2,3,0,0,1,0,0,0,0,0,3,1,1,0,0,0,20.2,21.0
2204,68.0005,5,8,11,36,41,101,2,3,0,0,1,1,1,1,0,0,3,0,1,1,0,0,20.2,11.0
2205,68.0005,5,10,15,29,42,101,2,3,0,0,1,1,1,3,0,0,3,1,1,0,0,0,20.2,15.0
2206,68.0005,6,12,15,27,41,101,2,3,0,0,0,0,0,0,0,0,3,1,0,1,0,0,20.2,15.0
2207,67.513,4,12,31,38,41,126,3,2,0,0,1,0,1,1,0,0,0,2,0,2,1,0,25.2,31.0
2208,67.513,13,18,20,35,40,126,3,2,0,0,1,1,2,2,0,0,0,2,2,1,0,0,25.2,20.0
2209,67.513,4,22,29,31,40,126,3,2,0,0,0,1,1,2,0,0,0,1,1,2,1,0,25.2,29.0
2210,67.513,4,13,32,37,40,126,3,2,0,0,0,1,1,1,0,0,0,0,1,1,3,0,25.2,32.0
2211,67.513,5,20,22,38,41,126,3,2,0,0,0,1,2,2,0,0,0,2,1,2,0,0,25.2,22.0
2212,67.513,4,19,30,32,41,126,3,2,0,0,0,0,0,0,0,0,0,0,1,1,2,1,25.2,30.0
2213,67.512,2,19,25,38,40,124,3,2,0,0,0,1,2,2,0,0,1,1,2,0,0,1,24.8,25.0
2214,67.512,8,16,25,35,40,124,3,2,0,0,1,1,2,2,0,0,1,0,4,0,0,0,24.8,25.0
2215,67.51,3,12,16,20,29,80,3,2,0,0,0,0,1,2,0,0,0,3,1,1,0,0,16.0,16.0
2216,67.51,12,20,23,30,35,120,3,2,0,0,1,0,1,1,0,0,0,3,2,0,0,0,24.0,23.0
2217,67.51,4,7,30,38,41,120,3,2,0,0,0,1,2,2,0,0,0,1,2,1,1,0,24.0,30.0
2218,67.509,3,19,22,36,38,118,3,2,0,0,0,0,1,1,0,0,1,1,0,2,0,1,23.6,22.0
2219,67.509,3,6,13,28,32,82,3,2,0,0,1,0,0,0,0,0,1,0,0,2,1,1,16.4,13.0
2220,67.509,2,4,12,23,41,82,3,2,0,0,1,0,1,1,0,0,1,2,0,1,1,0,16.4,12.0
2221,67.509,7,19,24,30,38,118,3,2,0,0,0,1,2,2,0,0,1,1,2,0,0,1,23.6,24.0
2222,67.509,5,8,16,22,31,82,3,2,0,0,0,1,2,2,0,0,1,0,2,2,0,0,16.4,16.0
2223,67.509,8,16,23,32,39,118,3,2,0,0,0,0,2,2,0,0,1,1,2,0,1,0,23.6,23.0
2224,67.509,6,16,28,31,37,118,3,2,0,0,1,0,1,1,0,0,1,0,1,1,1,1,23.6,28.0
2225,67.509,7,19,22,28,42,118,3,2,0,0,1,1,1,1,0,0,1,0,1,1,0,2,23.6,22.0
2226,67.509,7,16,28,31,36,118,3,2,0,0,1,1,2,2,0,0,1,0,2,1,0,1,23.6,28.0
2227,67.509,6,16,29,32,35,118,3,2,0,0,1,0,1,2,0,0,1,1,2,0,1,0,23.6,29.0
2228,67.509,3,19,28,32,36,118,3,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2,23.6,28.0
2229,67.509,4,7,11,28,32,82,3,2,0,0,0,1,1,1,0,0,1,0,1,0,2,1,16.4,11.0
2230,67.509,8,16,20,35,39,118,3,2,0,0,0,0,1,1,0,0,1,1,3,0,0,0,23.6,20.0
2231,67.509,7,16,25,28,42,118,3,2,0,0,0,1,2,2,0,0,1,0,3,0,0,1,23.6,25.0
2232,67.509,3,6,12,22,39,82,3,2,0,0,1,0,0,0,0,0,1,1,1,2,0,0,16.4,12.0
2233,67.509,6,18,20,35,39,118,3,2,0,0,0,0,1,1,0,0,1,2,2,0,0,0,23.6,20.0
2234,67.509,3,6,16,20,37,82,3,2,0,0,1,0,1,1,0,0,1,1,1,1,1,0,16.4,16.0
2235,67.509,1,12,30,35,40,118,3,2,0,0,1,1,1,1,0,0,1,1,3,0,0,0,23.6,30.0
2236,67.509,1,13,16,20,32,82,3,2,0,0,0,0,1,1,0,0,1,1,1,1,1,0,16.4,16.0
2237,67.509,4,18,24,35,37,118,3,2,0,0,1,0,1,1,0,0,1,1,1,0,2,0,23.6,24.0
2238,67.509,3,7,28,38,42,118,3,2,0,0,1,1,2,2,0,0,1,1,1,1,0,1,23.6,28.0
2239,67.508,4,15,20,35,42,116,3,2,0,0,1,0,0,0,0,0,2,1,1,0,1,0,23.2,20.0
2240,67.508,8,10,25,32,41,116,3,2,0,0,0,0,0,1,0,0,2,0,1,1,1,0,23.2,25.0
2241,67.508,7,10,26,32,41,116,3,2,0,0,0,1,1,2,0,0,2,0,1,1,1,0,23.2,26.0
2242,67.508,3,10,24,38,41,116,3,2,0,0,0,0,1,2,0,0,2,1,0,2,0,0,23.2,24.0
2243,67.508,12,13,20,30,41,116,3,2,1,0,1,0,0,0,0,0,0,2,1,2,0,0,23.2,20.0
2244,67.508,4,12,25,37,38,116,3,2,1,0,0,0,1,1,0,0,0,2,1,0,2,0,23.2,25.0
2245,67.508,3,14,20,37,42,116,3,2,0,0,0,1,1,1,0,0,2,1,0,1,1,0,23.2,20.0
2246,67.508,2,16,27,30,41,116,3,2,0,0,0,0,1,1,0,0,2,0,2,1,0,0,23.2,27.0
2247,67.506,13,18,22,27,32,112,3,2,0,0,1,0,1,1,0,0,1,1,0,2,1,0,22.4,22.0
2248,67.506,2,4,20,29,33,88,3,2,0,0,0,0,0,1,0,0,1,3,0,0,1,0,17.6,20.0
2249,67.506,4,13,18,24,29,88,3,2,0,0,1,0,1,2,0,0,1,2,0,1,1,0,17.6,18.0
2250,67.506,4,7,15,30,32,88,3,2,0,0,0,1,1,1,0,0,1,0,2,0,2,0,17.6,15.0
2251,67.506,10,12,23,28,39,112,3,2,0,0,0,0,1,2,0,0,1,2,1,0,0,1,22.4,23.0
2252,67.506,9,12,18,35,38,112,3,2,0,0,1,0,2,2,0,0,1,3,1,0,0,0,22.4,18.0
2253,67.506,2,5,12,30,39,88,3,2,0,0,1,1,1,1,0,0,1,1,3,0,0,0,17.6,12.0
2254,67.506,11,13,22,28,38,112,3,2,0,0,1,0,1,1,0,0,1,1,0,2,0,1,22.4,22.0
